Model Name,Layers,Total Parameters,Convolution Parameters,Total MACs,Network Type,Input Size,Avrg_RAM,Avrg_SWAP,Avrg_IRAM,Avrg_CPU,Avrg_GPU,Avrg_EMC_FREQ,Avrg_APE,Avrg_PMIC,Avrg_AO,Avrg_THERMAL,Avrg_POM_5V_IN,Avrg_POM_5V_GPU,Avrg_POM_5V_CPU,Avrg_PLL,Avrg_GPU_TEMP,Avrg_CPU_TEMP,Total_POM_5V_IN,Total_POM_5V_GPU,Total_POM_5V_CPU,num_inferences,average_latency(ms),GPU_energy_per_inference,CPU_energy_per_inference
convnet_L8_F256_K2x2_W70_DWS,8,23090713,470543,3437225545,dws,70,1730.8392857142858,154.0,0.0,6.8125,89.14285714285714,23.375,25.0,50.0,37.07142857142857,28.82236842105263,5088.464285714285,3036.928571428572,146.23214285714286,24.51851851851852,27.689655172413797,29.6875,284954.0,170068.0,8189.0,652,91.3402700424194,260.840490797546,12.559815950920246
convnet_L8_F256_K2x2_W80_DWS,8,28159513,470543,4289022385,dws,80,1753.0,154.0,0.0,5.466101694915254,93.64406779661016,36.72881355932204,25.0,50.0,36.25675675675676,28.148936170212767,5638.186440677966,3182.694915254237,144.77966101694915,24.09090909090909,26.966666666666665,29.346153846153847,332653.0,187779.0,8542.0,499,118.8389921188354,376.31062124248496,17.118236472945892
convnet_L8_F256_K2x2_W90_DWS,8,33740313,470543,5235439825,dws,90,1779.0,154.0,0.0,5.668103448275862,96.98275862068964,36.741379310344826,25.0,50.0,35.5,27.5,5597.758620689655,3007.155172413793,131.43103448275863,23.666666666666668,26.35483870967742,28.484848484848484,324670.0,174415.0,7623.0,411,145.4428124427795,424.36739659367396,18.547445255474454
convnet_L8_F256_K2x2_W100_DWS,8,39833113,470543,6276477865,dws,100,1811.7627118644068,154.0,0.0,4.75,93.6271186440678,24.322033898305083,25.0,50.0,39.9375,31.36046511627907,5493.152542372882,3312.898305084746,134.33898305084745,27.17241379310345,30.37037037037037,32.827586206896555,324096.0,195461.0,7926.0,370,161.316123008728,528.272972972973,21.42162162162162
convnet_L8_F256_K3x3_W20_DWS,8,1503528,479518,192831210,dws,20,1639.0,154.0,0.0,15.483050847457626,86.72881355932203,27.983050847457623,25.0,50.0,37.833333333333336,29.79787234042553,5494.71186440678,3017.3728813559323,354.6101694915254,25.794117647058822,28.452380952380956,30.923076923076923,324188.0,178025.0,20922.0,9400,8.2677507400512,18.93882978723404,2.2257446808510637
convnet_L8_F256_K3x3_W30_DWS,8,2783528,479518,433870210,dws,30,1641.4745762711864,154.0,0.0,13.19915254237288,88.40677966101696,32.813559322033896,25.0,50.0,38.66129032258065,30.176470588235293,5717.457627118644,3180.7796610169494,289.6779661016949,26.379310344827587,29.03846153846154,31.56,337330.0,187666.0,17091.0,4908,12.732458114624,38.23675631621842,3.4822738386308068
convnet_L8_F256_K3x3_W40_DWS,8,4575528,479518,771324810,dws,40,1651.0,154.0,0.0,12.14406779661017,86.67796610169492,31.28813559322034,25.0,50.0,39.01351351351352,30.45394736842105,5525.423728813559,3064.508474576271,246.4915254237288,26.346153846153847,29.5,31.928571428571427,326000.0,180806.0,14543.0,2981,20.5472731590271,60.65280107346528,4.878564240187856
convnet_L8_F256_K3x3_W50_DWS,8,6879528,479518,1205195010,dws,50,1661.7627118644068,154.0,0.0,10.296610169491526,90.0,35.88135593220339,25.0,50.0,39.52702702702703,31.06547619047619,5801.271186440678,3262.2203389830506,213.61016949152545,26.857142857142858,29.818181818181817,32.19230769230769,342275.0,192471.0,12603.0,1949,30.954716205596903,98.75371985633659,6.466393022062596
convnet_L8_F256_K3x3_W60_DWS,8,9695528,479518,1735480810,dws,60,1675.6440677966102,154.0,0.0,9.966101694915254,87.66101694915254,35.15254237288136,25.0,50.0,39.614285714285714,31.166666666666668,5677.152542372882,3193.3728813559323,183.0677966101695,27.307692307692307,30.11764705882353,32.53125,334952.0,188409.0,10801.0,1343,44.8703622817993,140.28965003723007,8.042442293373046
convnet_L8_F256_K3x3_W70_DWS,8,13023528,479518,2362182210,dws,70,1692.0,154.0,0.0,8.838983050847459,87.59322033898304,36.84745762711864,25.0,50.0,39.638888888888886,31.09756097560976,5807.525423728814,3312.254237288136,165.9322033898305,27.0,29.892857142857142,32.370370370370374,342644.0,195423.0,9790.0,1016,58.8547873497009,192.3454724409449,9.635826771653543
convnet_L8_F256_K3x3_W80_DWS,8,16863528,479518,3085299210,dws,80,1708.8474576271187,154.0,0.0,7.754237288135593,87.42372881355932,37.559322033898304,25.0,50.0,39.44117647058823,31.02777777777778,5803.542372881356,3313.5593220338983,168.25423728813558,27.0,30.0,32.333333333333336,342409.0,195500.0,9927.0,804,75.1924347877502,243.1592039800995,12.347014925373134
convnet_L8_F256_K3x3_W90_DWS,8,21215528,479518,3904831810,dws,90,1729.6440677966102,151.42372881355934,0.0,6.550847457627119,90.83050847457628,38.30508474576271,25.0,50.0,39.64705882352941,31.102272727272727,5940.71186440678,3384.864406779661,160.57627118644066,27.1,30.17241379310345,32.4,350502.0,199707.0,9474.0,638,93.6364555358886,313.02037617554856,14.849529780564263
convnet_L8_F256_K3x3_W100_DWS,8,26079528,479518,4820780010,dws,100,1753.2280701754387,154.0,0.0,6.105263157894737,94.94736842105264,38.68421052631579,25.0,50.0,36.58108108108108,28.60326086956522,5848.543859649123,3189.3508771929824,136.42105263157896,24.58620689655172,27.448275862068964,29.821428571428573,333367.0,181793.0,7776.0,529,113.1091856956481,343.6540642722117,14.699432892249527
convnet_L8_F256_K4x4_W10_DWS,8,1321533,492083,113400357,dws,10,1631.3389830508474,135.0,0.0,16.305084745762713,85.86440677966101,20.23728813559322,25.0,50.0,38.46296296296296,30.546875,5040.610169491525,2708.423728813559,376.9830508474576,26.866666666666667,29.23076923076923,31.655172413793103,297396.0,159797.0,22242.0,10687,6.7238497734069,14.952465612426312,2.08122017404323
convnet_L8_F256_K4x4_W20_DWS,8,2499133,492083,311325157,dws,20,1636.0,135.0,0.0,13.351694915254235,87.57627118644068,24.983050847457623,25.0,50.0,38.9,30.698979591836736,5301.4915254237285,2926.0677966101694,286.542372881356,26.45945945945946,29.633333333333333,31.789473684210527,312788.0,172638.0,16906.0,4888,12.2008728981018,35.31873977086743,3.4586743044189854
convnet_L8_F256_K4x4_W30_DWS,8,4188733,492083,608178557,dws,30,1643.2068965517242,135.0,0.0,11.59051724137931,86.74137931034483,26.724137931034484,25.0,50.0,38.92857142857143,30.848837209302324,5365.586206896552,3012.620689655173,244.6379310344828,26.727272727272727,29.8,32.0,311204.0,174732.0,14189.0,2707,22.8391671180725,64.54820834872552,5.2415958625785
convnet_L8_F256_K4x4_W40_DWS,8,6390333,492083,1003960557,dws,40,1652.9322033898304,135.0,0.0,10.127118644067796,89.69491525423729,27.54237288135593,25.0,50.0,39.12162162162162,30.88235294117647,5349.169491525424,3057.627118644068,207.57627118644064,26.88235294117647,29.692307692307693,32.1578947368421,315601.0,180400.0,12247.0,1695,36.120231151580796,106.4306784660767,7.225368731563422
convnet_L8_F256_K4x4_W50_DWS,8,9103933,492083,1498671157,dws,50,1667.8305084745762,135.0,0.0,10.080508474576272,85.22033898305085,19.406779661016948,25.0,50.0,39.4,30.99418604651163,5241.135593220339,3149.3728813559323,183.3728813559322,26.93103448275862,29.710526315789476,32.2962962962963,309227.0,185813.0,10819.0,1255,47.2657299041748,148.0581673306773,8.620717131474104
convnet_L8_F256_K4x4_W60_DWS,8,12329533,492083,2092310357,dws,60,1683.0,135.0,0.0,7.940677966101695,91.59322033898304,29.11864406779661,25.0,50.0,39.36206896551724,31.05,5542.423728813559,3223.3728813559323,157.40677966101694,26.76923076923077,29.96,32.411764705882355,327003.0,190179.0,9287.0,871,70.5505633354187,218.345579793341,10.662456946039036
convnet_L8_F256_K4x4_W70_DWS,8,16067133,492083,2784878157,dws,70,1700.0,135.0,0.0,6.758474576271187,91.66101694915254,29.74576271186441,25.0,50.0,39.46666666666667,31.075,5569.338983050848,3274.7796610169494,151.84745762711864,27.0,29.857142857142858,32.5625,328591.0,193212.0,8959.0,668,88.9733934402465,289.23952095808386,13.411676646706587
convnet_L8_F256_K4x4_W80_DWS,8,20316733,492083,3576374557,dws,80,1719.033898305085,135.0,0.0,6.165254237288136,91.84745762711864,30.28813559322034,25.0,50.0,39.71212121212121,31.420454545454547,5619.881355932203,3287.338983050848,141.84745762711864,27.2,29.96551724137931,32.484848484848484,331573.0,193953.0,8369.0,536,111.38298034667959,361.8526119402985,15.613805970149254
convnet_L8_F256_K4x4_W90_DWS,8,25078333,492083,4466799557,dws,90,1743.135593220339,135.0,0.0,5.665254237288136,92.64406779661016,20.8135593220339,25.0,50.0,40.09375,31.16145833333333,5483.864406779661,3362.491525423729,147.08474576271186,26.954545454545453,30.0,32.53846153846154,323548.0,198387.0,8678.0,457,130.3470873832702,434.10722100656454,18.9890590809628
convnet_L8_F256_K4x4_W100_DWS,8,30351933,492083,5456153157,dws,100,1767.0,135.0,0.0,4.860169491525424,95.55932203389833,30.779661016949152,25.0,50.0,39.7258064516129,31.07558139534884,5743.508474576272,3427.593220338983,134.5593220338983,26.83333333333333,29.814814814814813,32.51724137931034,338867.0,202228.0,7939.0,357,167.53012418746948,566.4649859943978,22.238095238095237
convnet_L8_F256_K5x5_W20_DWS,8,1532248,508238,204319210,dws,20,1632.2372881355932,135.0,0.0,15.33898305084746,86.71186440677967,18.42372881355932,25.0,50.0,39.4,31.166666666666668,5191.559322033899,2935.610169491525,326.4406779661017,27.22222222222222,30.0,32.61904761904762,306302.0,173201.0,19260.0,6576,10.5190443992614,26.338351581508515,2.928832116788321
convnet_L8_F256_K5x5_W30_DWS,8,2812248,508238,459718210,dws,30,1642.0,135.0,0.0,12.864406779661016,86.96610169491525,22.28813559322034,25.0,50.0,39.46551724137931,31.22448979591837,5319.440677966101,3078.35593220339,257.728813559322,27.03703703703704,30.0,32.5,313847.0,181623.0,15206.0,3187,18.1560945510864,56.9887041104487,4.771258236586132
convnet_L8_F256_K5x5_W40_DWS,8,4604248,508238,817276810,dws,40,1649.0,135.0,0.0,9.758620689655173,89.72413793103448,24.344827586206897,25.0,50.0,40.04545454545455,31.46195652173913,5489.6551724137935,3218.0172413793102,210.48275862068965,27.3,30.071428571428573,32.6875,318400.0,186645.0,12208.0,2012,32.8492093086242,92.76590457256461,6.067594433399602
convnet_L8_F256_K5x5_W50_DWS,8,6908248,508238,1276995010,dws,50,1657.0,135.0,0.0,10.076271186440678,86.71186440677967,24.728813559322035,25.0,50.0,39.93243243243244,31.327380952380956,5401.745762711865,3198.898305084746,172.27118644067798,27.375,29.964285714285715,32.608695652173914,318703.0,188735.0,10164.0,1277,46.753637790679896,147.7956147220047,7.959279561472201
convnet_L8_F256_K5x5_W60_DWS,8,9724248,508238,1838872810,dws,60,1676.1724137931035,135.0,0.0,8.413793103448276,92.27586206896552,25.25862068965517,25.0,50.0,40.02777777777778,31.33,5510.189655172414,3294.0172413793102,163.72413793103448,27.393939393939394,30.115384615384617,32.625,319591.0,191053.0,9496.0,927,64.0810298919677,206.09816612729233,10.243797195253507
convnet_L8_F256_K5x5_W70_DWS,8,13052248,508238,2502910210,dws,70,1689.322033898305,135.0,0.0,6.923728813559322,91.79661016949152,26.203389830508478,25.0,50.0,40.2027027027027,31.42682926829268,5576.457627118644,3332.3728813559323,151.83050847457628,27.28125,30.166666666666668,32.875,329011.0,196610.0,8958.0,689,85.9600400924682,285.355587808418,13.00145137880987
convnet_L8_F256_K5x5_W80_DWS,8,16892248,508238,3269107210,dws,80,1705.966101694915,135.0,0.0,6.470338983050848,91.1186440677966,26.45762711864407,25.0,50.0,40.5,31.53804347826087,5600.084745762712,3362.983050847457,147.61016949152545,27.428571428571427,30.318181818181817,32.806451612903224,330405.0,198416.0,8709.0,547,109.8740148544311,362.73491773308956,15.921389396709323
convnet_L8_F256_K5x5_W90_DWS,8,21244248,508238,4137463810,dws,90,1732.0,135.0,0.0,5.56140350877193,95.96491228070175,27.087719298245613,25.0,50.0,40.40625,31.45555555555556,5679.140350877193,3405.4736842105262,135.96491228070175,27.7027027027027,30.43478260869565,33.03448275862069,323711.0,194112.0,7750.0,431,138.346152305603,450.3758700696056,17.981438515081205
convnet_L8_F256_K5x5_W100_DWS,8,26108248,508238,5107980010,dws,100,1751.0,135.0,0.0,4.75,97.60344827586206,27.120689655172413,25.0,50.0,39.596774193548384,31.34375,5662.793103448276,3370.844827586207,127.8793103448276,27.25,30.11111111111111,32.54545454545455,328442.0,195509.0,7417.0,351,170.01973152160642,557.005698005698,21.13105413105413
convnet_L8_F320_K2x2_W10_DWS,8,4430745,731535,486606705,dws,10,1645.3898305084747,135.0,0.0,11.266949152542374,88.03389830508475,32.67796610169491,25.0,50.0,39.37179487179487,31.25,5434.169491525424,2898.101694915254,266.45762711864404,27.44736842105263,30.0,32.51724137931034,320616.0,170988.0,15721.0,3687,17.742600440979,46.37591537835639,4.263900189856252
convnet_L8_F320_K2x2_W20_DWS,8,6926745,731535,927712905,dws,20,1655.0,135.0,0.0,10.313559322033898,86.32203389830508,33.86440677966102,25.0,50.0,39.88709677419355,31.319767441860463,5595.881355932203,3083.7966101694915,215.8135593220339,27.454545454545453,30.032258064516128,32.76,330157.0,181944.0,12733.0,2168,29.6961426734924,83.92250922509226,5.873154981549815
convnet_L8_F320_K2x2_W30_DWS,8,10062745,731535,1515766105,dws,30,1667.1186440677966,135.0,0.0,9.614406779661016,92.03389830508476,33.77966101694916,25.0,50.0,39.5,31.171875,5425.135593220339,2975.71186440678,180.6271186440678,27.433333333333334,29.967741935483872,32.35,320083.0,175567.0,10657.0,1365,44.214997291564906,128.62051282051283,7.807326007326007
convnet_L8_F320_K2x2_W40_DWS,8,13838745,731535,2250766305,dws,40,1682.8474576271187,135.0,0.0,7.86864406779661,87.49152542372882,32.03389830508475,25.0,50.0,39.43939393939394,31.166666666666668,5461.220338983051,2990.966101694916,165.20338983050848,27.36111111111111,29.964285714285715,32.53846153846154,322212.0,176467.0,9747.0,894,67.141900062561,197.3903803131991,10.90268456375839
convnet_L8_F320_K2x2_W50_DWS,8,18254745,731535,3132713505,dws,50,1701.0169491525423,135.0,0.0,7.317796610169491,91.96610169491524,34.94915254237288,25.0,50.0,39.8235294117647,31.38636363636364,5659.8983050847455,3175.745762711864,157.9322033898305,27.26086956521739,30.25,32.62068965517241,333934.0,187369.0,9318.0,719,85.58121681213369,260.59666203059805,12.959666203059806
convnet_L8_F320_K2x2_W60_DWS,8,23310745,731535,4161607705,dws,60,1724.033898305085,135.0,0.0,6.309322033898305,94.47457627118644,36.49152542372882,25.0,50.0,40.25862068965517,31.732558139534884,5847.203389830508,3334.406779661017,150.64406779661016,27.512820512820515,30.485714285714284,33.0,344985.0,196730.0,8888.0,570,105.15304803848261,345.140350877193,15.592982456140351
convnet_L8_F320_K2x2_W70_DWS,8,29006745,731535,5337448905,dws,70,1755.1754385964912,135.0,0.0,6.0131578947368425,93.64912280701756,25.210526315789476,25.0,50.0,40.19230769230769,31.57317073170732,5676.964912280701,3448.9473684210525,139.40350877192984,27.5,30.464285714285715,33.303030303030305,323587.0,196590.0,7946.0,485,122.9938840866088,405.340206185567,16.383505154639174
convnet_L8_F320_K2x2_W80_DWS,8,35342745,731535,6660237105,dws,80,1787.033898305085,135.0,0.0,5.245762711864407,92.15254237288136,25.406779661016948,25.0,50.0,40.1764705882353,31.74,5660.0,3445.8813559322034,139.84745762711864,27.444444444444443,30.454545454545453,33.15384615384615,333940.0,203307.0,8251.0,394,151.73823356628418,516.0076142131979,20.941624365482234
convnet_L8_F320_K2x2_W90_DWS,8,42318745,731535,8129972305,dws,90,1851.0169491525423,135.0,0.0,4.555084745762712,93.94915254237289,26.23728813559322,25.0,50.0,40.52857142857143,31.567073170731707,5715.101694915255,3507.135593220339,133.33898305084745,27.5,30.151515151515152,33.0,337191.0,206921.0,7867.0,327,183.86809587478632,632.7859327217126,24.058103975535168
convnet_L8_F320_K2x2_W100_DWS,8,49934745,731535,9746654505,dws,100,1919.8103448275865,135.0,0.0,4.099137931034483,98.01724137931036,26.25862068965517,25.0,50.0,40.5,31.69886363636364,5724.913793103448,3504.051724137931,131.43103448275863,27.43478260869565,30.36111111111111,32.97222222222222,332045.0,203235.0,7623.0,273,218.8429713249206,744.4505494505495,27.923076923076923
convnet_L8_F320_K3x3_W20_DWS,8,2022760,742750,298380010,dws,20,1636.0,135.0,0.0,15.584745762711863,86.01694915254237,28.10169491525424,25.0,50.0,40.42592592592592,31.96195652173913,5663.610169491525,3175.338983050848,324.06779661016947,27.97058823529412,30.642857142857142,33.214285714285715,334153.0,187345.0,19120.0,6870,9.964742660522399,27.270014556040756,2.7831149927219796
convnet_L8_F320_K3x3_W30_DWS,8,3622760,742750,671355010,dws,30,1642.0,135.0,0.0,12.85593220338983,85.47457627118644,31.79661016949153,25.0,50.0,40.388888888888886,31.75531914893617,5712.050847457627,3222.491525423729,263.5084745762712,27.864864864864863,30.53125,33.09375,337011.0,190127.0,15547.0,3440,16.7810487747192,55.26947674418604,4.519476744186046
convnet_L8_F320_K3x3_W40_DWS,8,5862760,742750,1193520010,dws,40,1652.9322033898304,135.0,0.0,10.51271186440678,89.15254237288136,35.54237288135593,25.0,50.0,40.87931034482759,31.91,6003.033898305085,3450.898305084746,228.66101694915253,28.192307692307693,30.785714285714285,33.3125,354179.0,203603.0,13491.0,2224,26.690227985382,91.54811151079137,6.066097122302159
convnet_L8_F320_K3x3_W50_DWS,8,8742760,742750,1864875010,dws,50,1666.0,135.0,0.0,10.064655172413794,88.01724137931035,35.63793103448276,25.0,50.0,40.794117647058826,31.982558139534884,5851.741379310345,3375.293103448276,177.39655172413794,27.95,30.821428571428573,33.27586206896552,339401.0,195767.0,10289.0,1397,43.4816551208496,140.13385826771653,7.3650680028632785
convnet_L8_F320_K3x3_W60_DWS,8,12262760,742750,2685420010,dws,60,1682.2881355932204,135.0,0.0,8.889830508474576,91.0677966101695,35.88135593220339,25.0,50.0,40.810344827586206,31.966216216216218,5969.813559322034,3436.966101694916,165.84745762711864,28.08695652173913,30.82608695652174,33.370370370370374,352219.0,202781.0,9785.0,995,59.5123791694641,203.8,9.834170854271356
convnet_L8_F320_K3x3_W70_DWS,8,16422760,742750,3655155010,dws,70,1700.2456140350878,135.0,0.0,7.096491228070176,91.82456140350877,37.31578947368421,25.0,50.0,40.86842105263158,32.14634146341464,6036.19298245614,3533.80701754386,159.26315789473685,27.818181818181817,30.791666666666668,33.333333333333336,344063.0,201427.0,9078.0,744,80.5825901031494,270.73521505376345,12.201612903225806
convnet_L8_F320_K3x3_W80_DWS,8,21222760,742750,4774080010,dws,80,1724.033898305085,135.0,0.0,6.059322033898305,89.01694915254237,37.86440677966102,25.0,50.0,40.96875,32.125,6014.457627118644,3542.864406779661,161.74576271186442,27.80952380952381,30.73333333333333,33.63333333333333,354853.0,209029.0,9543.0,596,100.4329228401184,350.7197986577181,16.011744966442954
convnet_L8_F320_K3x3_W90_DWS,8,26662760,742750,6042195010,dws,90,1749.844827586207,135.0,0.0,5.706896551724138,94.79310344827586,38.172413793103445,25.0,50.0,40.91176470588236,32.1875,6117.896551724138,3542.9137931034484,140.72413793103448,27.72222222222222,30.870967741935484,33.541666666666664,354838.0,205489.0,8162.0,461,128.84839296340942,445.74620390455533,17.704989154013017
convnet_L8_F320_K3x3_W100_DWS,8,32742760,742750,7459500010,dws,100,1781.2413793103449,135.0,0.0,5.189655172413793,95.67241379310344,38.75862068965517,25.0,50.0,40.68421052631579,31.959302325581397,6215.086206896552,3658.96551724138,136.93103448275863,27.8125,30.653846153846157,33.666666666666664,360475.0,212220.0,7942.0,387,154.6937894821167,548.3720930232558,20.521963824289404
convnet_L8_F320_K4x4_W10_DWS,8,1795261,758451,174578341,dws,10,1639.0,135.0,0.0,16.11864406779661,86.13559322033899,22.23728813559322,25.0,50.0,39.34375,31.27403846153846,5195.796610169492,2849.0338983050847,336.23728813559325,27.178571428571427,30.0,32.54545454545455,306552.0,168093.0,19838.0,7916,7.907805442810001,21.234588175846387,2.506063668519454
convnet_L8_F320_K4x4_W20_DWS,8,3267261,758451,479324261,dws,20,1639.0,135.0,0.0,12.28813559322034,87.1864406779661,26.305084745762716,25.0,50.0,39.46428571428572,31.328125,5462.881355932203,3078.271186440678,272.0,27.26923076923077,30.03703703703704,32.88461538461539,322310.0,181618.0,16048.0,3650,16.6205859184265,49.758356164383564,4.396712328767124
convnet_L8_F320_K4x4_W30_DWS,8,5379261,758451,936400381,dws,30,1649.033898305085,135.0,0.0,9.771186440677964,90.2542372881356,27.94915254237288,25.0,50.0,40.16666666666666,31.361702127659573,5556.338983050848,3185.64406779661,218.54237288135596,27.64516129032258,30.214285714285715,32.794117647058826,327824.0,187953.0,12894.0,2027,29.814817905425997,92.72471632955106,6.361124814997534
convnet_L8_F320_K4x4_W40_DWS,8,8131261,758451,1545806701,dws,40,1661.0,135.0,0.0,10.012931034482758,90.55172413793105,29.05172413793104,25.0,50.0,40.18571428571428,31.412790697674417,5613.879310344828,3260.120689655173,183.55172413793105,27.35483870967742,30.32258064516129,33.0,325605.0,189087.0,10646.0,1289,45.969870090484605,146.69278510473234,8.25911559348332
convnet_L8_F320_K4x4_W50_DWS,8,11523261,758451,2307543221,dws,50,1676.0,135.0,0.0,7.995762711864407,87.55932203389831,29.389830508474574,25.0,50.0,40.32142857142857,31.55434782608696,5608.152542372882,3263.3728813559323,165.66101694915255,27.43243243243243,30.214285714285715,33.15151515151515,330881.0,192539.0,9774.0,894,67.235722541809,215.36800894854585,10.93288590604027
convnet_L8_F320_K4x4_W60_DWS,8,15555261,758451,3221609941,dws,60,1696.033898305085,135.0,0.0,6.716101694915254,90.32203389830508,30.084745762711865,25.0,50.0,40.2027027027027,31.68452380952381,5647.0,3329.322033898305,158.64406779661016,27.657894736842103,30.53333333333333,33.15625,333173.0,196430.0,9360.0,656,91.2426710128784,299.4359756097561,14.268292682926829
convnet_L8_F320_K4x4_W70_DWS,8,20227261,758451,4288006861,dws,70,1717.0,135.0,0.0,5.673728813559322,95.20338983050848,30.25423728813559,25.0,50.0,40.36206896551724,31.477272727272727,5768.067796610169,3404.271186440678,143.79661016949152,27.51428571428572,30.352941176470587,33.03225806451613,340316.0,200852.0,8484.0,500,120.86666584014891,401.704,16.968
convnet_L8_F320_K4x4_W80_DWS,8,25539261,758451,5506733981,dws,80,1744.0,135.0,0.0,5.2844827586206895,94.34482758620688,31.24137931034483,25.0,50.0,40.32758620689656,31.744791666666668,5861.896551724138,3487.620689655173,135.3793103448276,27.513513513513512,30.44117647058824,33.25,339990.0,202282.0,7852.0,403,148.0423164367675,501.94044665012404,19.483870967741936
convnet_L8_F320_K4x4_W90_DWS,8,31491261,758451,6877791301,dws,90,1768.7857142857142,135.0,0.0,4.683035714285714,98.39285714285714,22.303571428571427,25.0,50.0,40.86111111111112,31.848684210526315,5706.678571428572,3569.1428571428573,130.98214285714286,27.558823529411764,30.485714285714284,33.36,319574.0,199872.0,7335.0,342,174.5603537559509,584.421052631579,21.44736842105263
convnet_L8_F320_K4x4_W100_DWS,8,38083261,758451,8401178821,dws,100,1826.1864406779664,135.0,0.0,4.279661016949152,95.16949152542372,31.661016949152543,25.0,50.0,40.642857142857146,31.922619047619047,5853.576271186441,3479.64406779661,141.79661016949152,27.68421052631579,30.516129032258064,33.21621621621622,345361.0,205299.0,8366.0,267,224.9427437782287,768.9101123595506,31.333333333333332
convnet_L8_F320_K5x5_W20_DWS,8,2058648,778638,312735210,dws,20,1636.7966101694915,135.0,0.0,13.216101694915254,86.77966101694915,21.203389830508478,25.0,50.0,40.36666666666667,31.71511627906977,5435.949152542373,3144.898305084746,296.1694915254237,27.7948717948718,30.363636363636363,33.2,320721.0,185549.0,17474.0,4951,16.8461298942565,37.477075338315494,3.5293880024237527
convnet_L8_F320_K5x5_W30_DWS,8,3658648,778638,703654210,dws,30,1646.1864406779662,135.0,0.0,11.21186440677966,88.45762711864407,23.305084745762716,25.0,50.0,40.37096774193548,31.52840909090909,5476.796610169492,3223.4406779661017,234.79661016949152,27.689655172413797,30.1,33.0,323131.0,190183.0,13853.0,2423,25.1449942588806,78.49071399092034,5.717292612463888
convnet_L8_F320_K5x5_W40_DWS,8,5898648,778638,1250940810,dws,40,1655.0677966101696,135.0,0.0,10.817796610169491,88.08474576271186,17.52542372881356,25.0,50.0,40.59375,31.726744186046517,5375.864406779661,3299.2203389830506,203.4067796610169,27.484848484848484,30.035714285714285,33.23529411764706,317176.0,194654.0,12001.0,1547,38.6328315734863,125.8267614738203,7.75759534583064
convnet_L8_F320_K5x5_W50_DWS,8,8778648,778638,1954595010,dws,50,1668.6440677966102,135.0,0.0,8.817796610169491,87.40677966101696,26.15254237288136,25.0,50.0,40.41666666666666,31.682926829268293,5592.203389830508,3312.7966101694915,174.96610169491527,27.83783783783784,30.448275862068964,33.1578947368421,329940.0,195455.0,10323.0,975,60.9837746620178,200.46666666666667,10.587692307692308
convnet_L8_F320_K5x5_W60_DWS,8,12298648,778638,2814616810,dws,60,1685.033898305085,135.0,0.0,7.076271186440678,95.01694915254237,26.322033898305083,25.0,50.0,40.01428571428571,31.818181818181817,5653.254237288135,3247.3898305084745,164.61016949152545,27.594594594594597,30.694444444444443,33.23076923076923,333542.0,191596.0,9712.0,707,83.5835528373718,270.998585572843,13.736916548797737
convnet_L8_F320_K5x5_W70_DWS,8,16458648,778638,3831006210,dws,70,1702.0169491525423,135.0,0.0,5.826271186440678,92.8135593220339,27.1864406779661,25.0,50.0,40.44117647058823,31.86458333333333,5773.847457627118,3479.983050847457,142.3728813559322,27.62857142857143,30.58823529411765,33.34375,340657.0,205319.0,8400.0,521,114.9277591705322,394.0863723608445,16.122840690978887
convnet_L8_F320_K5x5_W80_DWS,8,21258648,778638,5003763210,dws,80,1730.0,135.0,0.0,5.309322033898305,88.50847457627118,27.71186440677966,25.0,50.0,40.33870967741935,31.90340909090909,5560.525423728814,3253.186440677966,139.135593220339,27.634146341463413,30.516129032258064,33.064516129032256,328071.0,191938.0,8209.0,415,144.4198870658874,462.5012048192771,19.780722891566263
convnet_L8_F320_K5x5_W90_DWS,8,26698648,778638,6332887810,dws,90,1749.6140350877192,135.0,0.0,4.754385964912281,96.21052631578948,28.017543859649123,25.0,50.0,41.34,32.18604651162791,5825.19298245614,3520.8245614035086,129.91228070175438,27.58823529411765,30.64,33.19230769230769,332036.0,200687.0,7405.0,322,185.3463792800903,623.2515527950311,22.996894409937887
convnet_L8_F320_K5x5_W100_DWS,8,32778648,778638,7818380010,dws,100,1784.0169491525423,135.0,0.0,4.093220338983051,93.8813559322034,20.372881355932204,25.0,50.0,40.96875,31.994444444444444,5639.9152542372885,3568.627118644068,134.88135593220338,27.526315789473685,30.51515151515152,33.5,332755.0,210549.0,7958.0,277,215.6345343589782,760.1046931407942,28.729241877256317
convnet_L8_F384_K2x2_W10_DWS,8,5488921,1049871,697640689,dws,10,1649.0,135.0,0.0,12.076271186440678,85.50847457627118,31.06779661016949,25.0,50.0,39.810344827586206,31.5,5372.406779661017,2895.864406779661,239.83050847457628,27.428571428571427,30.235294117647054,32.793103448275865,316972.0,170856.0,14150.0,2803,22.3654866218566,60.95469140206921,5.0481626828398145
convnet_L8_F384_K2x2_W20_DWS,8,8484121,1049871,1330186249,dws,20,1659.7457627118645,135.0,0.0,9.966101694915254,89.16949152542372,32.067796610169495,25.0,50.0,40.05263157894737,31.556818181818183,5499.593220338983,3091.542372881356,200.94915254237287,27.44736842105263,30.33333333333333,32.90625,324476.0,182401.0,11856.0,1664,35.3462600708007,109.61598557692308,7.125
