Model Name,Layers,Total Parameters,Total MACs,Network Type,Input Size,Avrg_RAM,Avrg_SWAP,Avrg_IRAM,Avrg_CPU,Avrg_GPU,Avrg_EMC_FREQ,Avrg_APE,Avrg_PLL,Avrg_CPU_TEMP,Avrg_PMIC,Avrg_AO,Avrg_POM_5V_IN,Avrg_POM_5V_GPU,Avrg_POM_5V_CPU,Avrg_THERMAL,Avrg_GPU_TEMP,Total_POM_5V_IN,Total_POM_5V_GPU,Total_POM_5V_CPU,num_inferences,average_latency(ms),GPU_energy_per_inference,CPU_energy_per_inference
convnet_L5_F512_K4x4_W35,5,24996362,24932744202,ConvNet,35,1772.0,372.0,0.0,2.5991379310344827,96.05172413793105,12.60344827586207,25.0,26.925925925925927,35.03333333333333,50.0,43.0625,6699.96551724138,4726.413793103448,125.06896551724138,32.745098039215684,30.83870967741936,388598.0,274132.0,7254.0,224.0,267.2795534133911,1223.8035714285713,32.38392857142857
convnet_L5_F512_K4x4_W45,5,29604362,39555884042,ConvNet,45,1791.0,372.0,0.0,1.6428571428571428,97.17857142857144,12.660714285714286,25.0,26.967741935483872,35.333333333333336,50.0,43.0925925925926,6667.071428571428,4740.482142857143,124.42857142857144,32.875,30.88571428571429,373356.0,265467.0,6968.0,145.0,414.3826556205749,1830.806896551724,48.0551724137931
convnet_L5_F544_K1x1_W35,5,12204106,2111887434,ConvNet,35,1969.877192982456,372.0,0.0,9.407894736842104,85.14035087719299,28.0,25.0,25.894736842105264,31.655172413793103,50.0,38.4,5443.964912280701,3167.1403508771928,182.94736842105263,30.09375,28.866666666666667,310306.0,180527.0,10428.0,1263.0,45.903937816619795,142.93507521773554,8.256532066508314
convnet_L5_F544_K1x1_W40,5,14788106,2643065354,ConvNet,40,1978.2033898305085,372.0,0.0,8.783898305084746,92.84745762711864,39.15254237288136,25.0,25.041666666666668,30.57692307692308,50.0,37.40243902439025,5524.830508474576,2918.508474576271,165.32203389830508,29.38953488372093,28.20689655172414,325965.0,172192.0,9754.0,942.0,63.7969613075256,182.7940552016985,10.354564755838641
convnet_L5_F544_K1x1_W45,5,17644106,3233920074,ConvNet,45,1990.0,372.0,0.0,8.421052631578947,90.80701754385964,29.105263157894736,25.0,25.0,31.0,50.0,38.21428571428572,5601.9473684210525,3330.561403508772,163.78947368421052,29.431818181818183,28.33333333333333,319311.0,189842.0,9336.0,860.0,68.3514857292175,220.74651162790698,10.855813953488372
convnet_L5_F544_K1x1_W50,5,20772106,3884451594,ConvNet,50,2002.0,372.0,0.0,7.720338983050848,91.50847457627118,30.11864406779661,25.0,25.14814814814815,31.344827586206897,50.0,38.37878787878788,5643.966101694915,3351.694915254237,153.3050847457627,29.737179487179485,28.5,332994.0,197750.0,9045.0,735.0,81.2775206565857,269.04761904761904,12.306122448979592
convnet_L5_F544_K1x1_W55,5,24172106,4594659914,ConvNet,55,2018.0,372.0,0.0,6.550847457627119,94.9322033898305,42.983050847457626,25.0,25.678571428571427,31.227272727272727,50.0,38.458333333333336,5964.677966101695,3324.64406779661,143.59322033898306,29.83510638297872,28.75,351916.0,196154.0,8472.0,570.0,105.15481948852539,344.1298245614035,14.863157894736842
convnet_L5_F544_K1x1_W60,5,27844106,5364545034,ConvNet,60,2032.0,372.0,0.0,6.612068965517241,95.96551724137932,43.5,25.0,25.90625,31.724137931034484,50.0,38.72222222222222,5982.982758620689,3307.7241379310344,143.8793103448276,30.16145833333333,28.916666666666668,347013.0,191848.0,8345.0,493.0,121.07746601104729,389.14401622718054,16.926977687626774
convnet_L5_F544_K1x1_W65,5,31788106,6194106954,ConvNet,65,2050.1186440677966,372.0,0.0,5.652542372881356,93.16949152542372,46.559322033898304,25.0,25.866666666666667,32.148148148148145,50.0,39.142857142857146,6182.745762711865,3538.915254237288,148.27118644067798,30.1125,29.0,364782.0,208796.0,8748.0,414.0,144.61264848709098,504.33816425120773,21.130434782608695
convnet_L5_F544_K1x1_W70,5,36004106,7083345674,ConvNet,70,2068.0,372.0,0.0,4.8474576271186445,95.7457627118644,46.50847457627118,25.0,26.15,32.07407407407408,50.0,38.41176470588236,6087.8983050847455,3375.864406779661,135.71186440677965,30.471153846153847,29.4,359186.0,199176.0,8007.0,382.0,156.9532704353332,521.4031413612565,20.960732984293195
convnet_L5_F544_K1x1_W75,5,40492106,8032261194,ConvNet,75,2084.0338983050847,372.0,0.0,4.3940677966101696,94.1186440677966,38.86440677966102,25.0,26.15,32.142857142857146,50.0,39.17567567567568,5942.610169491525,3478.4745762711864,129.64406779661016,30.59183673469388,29.451612903225808,350614.0,205230.0,7649.0,341.0,175.1646828651428,601.8475073313783,22.43108504398827
convnet_L5_F544_K1x1_W80,5,45252106,9040853514,ConvNet,80,2105.677966101695,372.0,0.0,4.771186440677966,95.1186440677966,46.57627118644068,25.0,26.46153846153846,31.774193548387096,50.0,38.71621621621622,6090.389830508475,3285.8474576271187,132.84745762711864,30.58139534883721,29.192307692307693,359333.0,193865.0,7838.0,298.0,202.5964260101318,650.5536912751678,26.302013422818792
convnet_L5_F544_K1x1_W85,5,50284106,10109122634,ConvNet,85,2124.8813559322034,372.0,0.0,4.783898305084746,95.05084745762711,37.271186440677965,25.0,26.03448275862069,31.964285714285715,50.0,39.14102564102564,6069.423728813559,3530.186440677966,132.28813559322035,30.538888888888888,29.24,358096.0,208281.0,7805.0,281.0,214.0547347068786,741.2135231316726,27.775800711743774
convnet_L5_F544_K1x1_W90,5,55588106,11237068554,ConvNet,90,2147.586206896552,372.0,0.0,4.801724137931035,95.94827586206895,34.01724137931034,25.0,25.870967741935484,31.93103448275862,50.0,38.93478260869565,6047.672413793103,3544.0689655172414,132.6551724137931,30.366666666666667,28.96153846153846,350765.0,205556.0,7694.0,264.0,226.11581325531,778.6212121212121,29.143939393939394
convnet_L5_F544_K1x1_W95,5,61164106,12424691274,ConvNet,95,2188.745762711864,372.0,0.0,4.3940677966101696,96.28813559322032,35.813559322033896,25.0,25.852941176470587,31.52380952380953,50.0,38.77586206896552,5948.457627118644,3450.5593220338983,133.6949152542373,30.111702127659573,28.91304347826087,350959.0,203583.0,7888.0,232.0,259.31421995162964,877.5129310344828,34.0
convnet_L5_F544_K1x1_W100,5,67012106,13671990794,ConvNet,100,2238.0508474576272,372.0,0.0,4.207627118644068,97.05084745762711,30.203389830508478,25.0,26.0,32.107142857142854,50.0,39.37878787878788,5866.118644067797,3433.0169491525426,141.03389830508473,30.72142857142857,29.375,346101.0,202548.0,8321.0,215.0,280.1669812202453,942.0837209302325,38.70232558139535
convnet_L5_F544_K2x2_W10,5,8144234,2048676266,ConvNet,10,1950.0,372.0,0.0,9.444915254237287,83.62711864406779,19.322033898305083,25.0,26.0,32.22222222222222,50.0,39.66666666666666,5803.593220338983,3663.084745762712,185.864406779661,30.72972972972973,29.26315789473684,342412.0,216122.0,10966.0,1666.0,37.662136554717996,129.7250900360144,6.582232893157263
convnet_L5_F544_K2x2_W15,5,9640234,3140813386,ConvNet,15,1960.0,372.0,0.0,8.34322033898305,83.96610169491525,19.864406779661017,25.0,25.864864864864863,31.933333333333334,50.0,39.196969696969695,5720.050847457627,3617.372881355932,163.6271186440678,30.405405405405407,29.05263157894737,337483.0,213425.0,9654.0,959.0,62.9527974128723,222.54953076120958,10.066736183524505
convnet_L5_F544_K2x2_W20,5,11408234,4470433706,ConvNet,20,1964.6315789473683,372.0,0.0,7.149122807017544,91.26315789473684,21.964912280701757,25.0,25.742857142857144,32.233333333333334,50.0,39.63793103448276,6010.333333333333,3879.631578947368,142.43859649122808,30.55,29.178571428571427,342589.0,221139.0,8119.0,753.0,79.0585565567016,293.6772908366534,10.782204515272245
convnet_L5_F544_K2x2_W25,5,13448234,6037537226,ConvNet,25,1970.0,372.0,0.0,6.194915254237288,81.59322033898304,21.728813559322035,25.0,25.977777777777774,32.07692307692308,50.0,39.564516129032256,5772.254237288135,3653.016949152543,147.0677966101695,30.797169811320757,29.33333333333333,340563.0,215528.0,8677.0,535.0,111.5296292304992,402.85607476635516,16.218691588785045
convnet_L5_F544_K2x2_W30,5,15760234,7842123946,ConvNet,30,1981.051724137931,372.0,0.0,4.383620689655173,93.93103448275862,25.58620689655172,25.0,26.0,32.43478260869565,50.0,39.19444444444444,5961.879310344828,3666.534482758621,133.1206896551724,30.880434782608692,29.38888888888889,345789.0,212659.0,7721.0,385.0,155.8180093765258,552.361038961039,20.054545454545455
convnet_L5_F544_K2x2_W35,5,18344234,9884193866,ConvNet,35,1992.0,372.0,0.0,3.678571428571429,93.76785714285714,26.321428571428573,25.0,26.03448275862069,31.428571428571427,50.0,38.39473684210526,5383.321428571428,3008.464285714286,155.41071428571428,31.11184210526316,29.53846153846154,301466.0,168474.0,8703.0,296.0,203.4519338607788,569.168918918919,29.402027027027028
convnet_L5_F544_K2x2_W40,5,21200234,12163746986,ConvNet,40,2001.0,372.0,0.0,4.029661016949152,96.135593220339,26.203389830508478,25.0,26.448275862068964,33.03846153846154,50.0,40.24193548387097,6419.423728813559,4114.8983050847455,133.33898305084745,31.342391304347824,30.074074074074076,378746.0,242779.0,7867.0,291.0,206.4359498023986,834.2920962199313,27.034364261168385
convnet_L5_F544_K2x2_W45,5,24328234,14680783306,ConvNet,45,2018.6724137931035,372.0,0.0,3.9913793103448274,91.08620689655172,25.93103448275862,25.0,26.580645161290324,33.41935483870968,50.0,40.766666666666666,6368.844827586207,4102.448275862069,136.29310344827587,31.442307692307693,30.03030303030303,369393.0,237942.0,7905.0,267.0,224.4478559494018,891.1685393258427,29.60674157303371
convnet_L5_F544_K2x2_W50,5,27728234,17435302826,ConvNet,50,2031.0344827586207,372.0,0.0,3.775862068965517,96.3103448275862,20.56896551724138,25.0,26.67567567567568,33.87096774193548,50.0,41.57692307692308,6610.948275862069,4447.431034482759,128.20689655172413,32.083333333333336,30.655172413793103,383435.0,257951.0,7436.0,247.0,242.52143859863278,1044.336032388664,30.105263157894736
convnet_L5_F544_K2x2_W55,5,31400234,20427305546,ConvNet,55,2047.0,372.0,0.0,3.75,93.96610169491524,26.271186440677965,25.0,26.90322580645161,33.827586206896555,50.0,40.64705882352941,6300.474576271186,3966.254237288136,136.76271186440678,32.03921568627451,30.46875,371728.0,234009.0,8069.0,207.0,290.15321969985956,1130.4782608695652,38.98067632850242
convnet_L5_F544_K2x2_W60,5,35344234,23656791466,ConvNet,60,2064.0,372.0,0.0,2.885593220338983,90.135593220339,27.10169491525424,25.0,26.83333333333333,33.89655172413793,50.0,40.98484848484848,6301.474576271186,4005.06779661017,140.94915254237287,32.24375,30.70833333333333,371787.0,236299.0,8316.0,179.0,336.28048419952387,1320.1061452513966,46.45810055865922
convnet_L5_F544_K2x2_W65,5,39560234,27123760586,ConvNet,65,2078.0,372.0,0.0,2.4322033898305087,97.42372881355932,22.54237288135593,25.0,27.214285714285715,34.27586206896552,50.0,42.11764705882353,6656.745762711865,4527.864406779661,129.40677966101694,32.46511627906977,30.928571428571427,392748.0,267144.0,7635.0,162.0,370.8639454841613,1649.037037037037,47.129629629629626
convnet_L5_F544_K2x2_W70,5,44048234,30828212906,ConvNet,70,2097.0,372.0,0.0,3.271551724137931,97.03448275862068,23.13793103448276,25.0,27.59375,34.87096774193548,50.0,42.36206896551724,6784.586206896552,4549.379310344828,125.79310344827586,32.906976744186046,31.34375,393506.0,263864.0,7296.0,142.0,422.08887100219727,1858.1971830985915,51.38028169014085
convnet_L5_F544_K2x2_W75,5,48808234,34770148426,ConvNet,75,2116.9655172413795,372.0,0.0,3.331896551724138,97.20689655172414,23.36206896551724,25.0,27.517241379310345,35.04,50.0,42.63333333333333,6817.896551724138,4566.879310344828,127.13793103448276,33.0531914893617,31.352941176470587,395438.0,264879.0,7374.0,126.0,476.4874601364136,2102.214285714286,58.523809523809526
convnet_L5_F544_K2x2_W80,5,53840234,38949567146,ConvNet,80,2137.3050847457625,372.0,0.0,2.7838983050847457,98.83050847457628,23.64406779661017,25.0,27.28125,34.73529411764706,50.0,42.47058823529412,6845.627118644068,4615.627118644068,123.49152542372882,32.75,31.08,403892.0,272322.0,7286.0,114.0,530.4064679145813,2388.7894736842104,63.91228070175438
convnet_L5_F544_K2x2_W85,5,59144234,43366469066,ConvNet,85,2165.0338983050847,372.0,0.0,2.1779661016949152,99.0,24.033898305084747,25.0,27.464285714285715,34.82142857142857,50.0,42.52941176470589,6745.949152542373,4561.508474576272,126.50847457627118,32.85795454545455,31.264705882352946,398011.0,269129.0,7464.0,102.0,590.2547574043274,2638.5196078431372,73.17647058823529
convnet_L5_F544_K2x2_W90,5,64720234,48020854186,ConvNet,90,2216.35593220339,372.0,0.0,3.1483050847457625,97.83050847457628,24.406779661016948,25.0,27.5625,34.96551724137931,50.0,42.25757575757576,6872.152542372882,4598.4915254237285,129.83050847457628,32.88372093023256,31.36842105263158,405457.0,271311.0,7660.0,92.0,653.5207200050354,2949.032608695652,83.26086956521739
convnet_L5_F544_K3x3_W15,5,11895114,2402222410,ConvNet,15,1791.0,373.0,0.0,12.02542372881356,78.08474576271186,41.20338983050848,25.0,27.676470588235293,34.41379310344828,50.0,41.69444444444444,6738.322033898305,4206.440677966101,182.271186440678,32.712765957446805,31.0,397561.0,248180.0,10754.0,2971.0,24.6997570991516,83.53416358128577,3.6196566812521036
convnet_L5_F544_K3x3_W20,5,12847114,4270617610,ConvNet,20,1794.7457627118645,373.0,0.0,7.351694915254237,92.7457627118644,48.88135593220339,25.0,27.3125,34.5,50.0,41.75,7135.084745762712,4380.949152542373,148.67796610169492,32.472972972972975,30.666666666666668,420970.0,258476.0,8772.0,1180.0,50.588583946228,219.04745762711863,7.433898305084746
convnet_L5_F544_K3x3_W25,5,14071114,6672840010,ConvNet,25,1800.6666666666667,373.0,0.0,5.666666666666667,90.63157894736842,52.08771929824562,25.0,27.633333333333333,34.8,50.0,42.3,7369.701754385965,4622.526315789473,136.43859649122808,32.964285714285715,31.43478260869565,420073.0,263484.0,7777.0,893.0,67.7338147163391,295.0548712206047,8.708846584546473
convnet_L5_F544_K3x3_W30,5,15567114,9608889610,ConvNet,30,1807.0,373.0,0.0,6.081896551724138,90.25862068965516,55.53448275862069,25.0,27.923076923076923,35.38235294117647,50.0,42.855555555555554,7655.603448275862,4808.706896551724,130.77586206896552,33.22727272727273,31.483870967741936,444025.0,278905.0,7585.0,846.0,70.4999589920044,329.67494089834514,8.965721040189125
convnet_L5_F544_K3x3_W35,5,17335114,13078766410,ConvNet,35,1812.0,373.0,0.0,4.258620689655173,95.22413793103448,55.741379310344826,25.0,27.75,35.31428571428572,50.0,42.55263157894737,7534.4655172413795,4653.637931034483,126.84482758620688,32.976190476190474,31.47058823529412,436999.0,269911.0,7357.0,483.0,123.8189029693603,558.8219461697722,15.231884057971014
convnet_L5_F544_K3x3_W40,5,19375114,17082470410,ConvNet,40,1823.0,373.0,0.0,4.076271186440678,90.42372881355932,59.96610169491525,25.0,28.425,35.44827586206897,50.0,42.80555555555556,7551.694915254237,4649.983050847458,134.28813559322035,33.68604651162791,31.44,445550.0,274349.0,7923.0,471.0,126.33217811584471,582.4819532908705,16.821656050955415
convnet_L5_F544_K3x3_W45,5,21687114,21620001610,ConvNet,45,1832.0169491525423,373.0,0.0,3.889830508474576,95.23728813559322,56.22033898305085,25.0,28.52,36.0,50.0,43.79166666666666,7918.1016949152545,5058.389830508475,129.0677966101695,34.013888888888886,32.18181818181818,467168.0,298445.0,7615.0,404.0,151.5941858291626,738.7252475247525,18.849009900990097
convnet_L5_F544_K3x3_W50,5,24271114,26691360010,ConvNet,50,1843.033898305085,373.0,0.0,3.3813559322033897,95.16949152542372,58.16949152542373,25.0,28.607142857142858,35.483870967741936,50.0,43.1,7679.35593220339,4722.830508474576,134.40677966101694,33.7093023255814,31.870967741935484,453082.0,278647.0,7930.0,263.0,228.4671974182129,1059.4942965779467,30.15209125475285
convnet_L5_F544_K3x3_W55,5,27127114,32296545610,ConvNet,55,1856.4827586206895,373.0,0.0,3.3879310344827585,98.44827586206895,59.94827586206897,25.0,28.642857142857142,36.03333333333333,50.0,43.29166666666666,8025.1551724137935,5029.689655172414,125.67241379310344,34.0609756097561,32.3125,465459.0,291722.0,7289.0,257.0,233.1747579574584,1135.1050583657589,28.361867704280154
convnet_L5_F544_K3x3_W60,5,30255114,38435558410,ConvNet,60,1866.3389830508477,373.0,0.0,3.207627118644068,96.28813559322032,57.271186440677965,25.0,28.77777777777778,36.35714285714285,50.0,43.98148148148148,7989.1016949152545,5068.779661016949,124.2542372881356,34.28191489361702,32.5,471357.0,299058.0,7331.0,229.0,261.4841294288635,1305.9301310043668,32.01310043668122
convnet_L5_F544_K3x3_W65,5,33655114,45108398410,ConvNet,65,1884.728813559322,373.0,0.0,2.5338983050847457,97.45762711864408,58.271186440677965,25.0,28.678571428571427,35.91891891891892,50.0,43.37878787878788,7740.508474576271,4808.983050847458,127.28813559322032,34.02127659574468,32.2,456690.0,283730.0,7510.0,163.0,367.2737288475036,1740.6748466257668,46.07361963190184
convnet_L5_F544_K4x4_W10,5,20192746,3480321066,ConvNet,10,1748.322033898305,373.0,0.0,6.783898305084746,88.91525423728814,10.71186440677966,25.0,27.1,34.857142857142854,50.0,42.45652173913044,5972.067796610169,4037.169491525424,139.88135593220338,32.65151515151515,31.0,352352.0,238193.0,8253.0,1042.0,58.886671066284094,228.59213051823417,7.9203454894433785
convnet_L5_F544_K4x4_W15,5,21144746,6515604426,ConvNet,15,1750.9655172413793,373.0,0.0,4.818965517241379,93.10344827586206,12.5,25.0,26.88888888888889,34.69230769230769,50.0,42.32142857142857,6401.672413793103,4437.517241379311,133.81034482758622,32.576388888888886,30.76315789473684,371297.0,257376.0,7761.0,666.0,91.12568378448479,386.45045045045043,11.653153153153154
convnet_L5_F544_K4x4_W20,5,22368746,10499596586,ConvNet,20,1757.982142857143,373.0,0.0,3.732142857142857,96.46428571428572,12.892857142857142,25.0,26.884615384615383,34.666666666666664,50.0,42.62,6562.660714285715,4599.375,124.46428571428572,32.720238095238095,30.933333333333334,367509.0,257565.0,6970.0,459.0,130.09495735168449,561.1437908496732,15.185185185185185
convnet_L5_F544_K4x4_W25,5,23864746,15432297546,ConvNet,25,1764.0,373.0,0.0,3.059322033898305,95.33898305084746,13.64406779661017,25.0,27.166666666666668,35.05882352941177,50.0,42.80303030303031,6675.661016949152,4654.186440677966,124.9322033898305,33.0,31.0,393864.0,274597.0,7371.0,318.0,188.7389206886291,863.5125786163522,23.17924528301887
convnet_L5_F544_K4x4_W30,5,25632746,21313707306,ConvNet,30,1771.0,373.0,0.0,2.6483050847457625,97.27118644067797,12.610169491525424,25.0,27.51428571428572,35.46341463414634,50.0,43.13636363636363,6773.542372881356,4796.6949152542375,124.83050847457628,33.31547619047619,31.457142857142856,399639.0,283005.0,7365.0,245.0,244.62024450302118,1155.1224489795918,30.06122448979592
convnet_L5_F544_K4x4_W35,5,27672746,28143825866,ConvNet,35,1778.0,373.0,0.0,2.440677966101695,97.3728813559322,15.05084745762712,25.0,27.727272727272727,35.71875,50.0,43.526315789473685,6892.254237288135,4835.118644067797,122.89830508474576,33.486111111111114,31.68421052631579,406643.0,285272.0,7251.0,188.0,319.0074801445007,1517.404255319149,38.569148936170215
convnet_L5_F544_K4x4_W40,5,29984746,35922653226,ConvNet,40,1788.0,373.0,0.0,1.75,99.0,15.440677966101696,25.0,27.90625,35.4,50.0,42.98275862068966,6674.6949152542375,4553.4915254237285,124.84745762711864,33.92553191489362,31.75757575757576,393807.0,268656.0,7366.0,148.0,406.7112255096435,1815.2432432432433,49.770270270270274
convnet_L5_F544_K4x4_W45,5,32568746,44650189386,ConvNet,45,1802.0,373.0,0.0,1.5466101694915255,97.98305084745763,13.966101694915254,25.0,27.88235294117647,36.035714285714285,50.0,43.87037037037037,6743.152542372882,4773.593220338983,124.64406779661016,33.95,31.894736842105264,397846.0,281642.0,7354.0,123.0,490.2529239654541,2289.7723577235774,59.78861788617886
convnet_L5_F576_K1x1_W35,5,12995722,2366540938,ConvNet,35,1970.4745762711864,374.0,0.0,9.004237288135593,84.42372881355932,38.79661016949152,25.0,26.0,31.964285714285715,50.0,38.91176470588236,5666.28813559322,3139.508474576271,168.47457627118644,30.46511627906977,29.25,334311.0,185231.0,9940.0,1089.0,55.631251335144,170.09274563820017,9.127640036730947
convnet_L5_F576_K1x1_W40,5,15731722,2961773578,ConvNet,40,1983.0,374.0,0.0,8.326271186440678,86.23728813559322,39.983050847457626,25.0,25.97435897435897,32.08,50.0,38.58571428571429,5710.186440677966,3178.2203389830506,168.28813559322035,30.294444444444444,28.96153846153846,336901.0,187515.0,9929.0,900.0,66.5553307533264,208.35,11.032222222222222
convnet_L5_F576_K1x1_W45,5,18755722,3623879818,ConvNet,45,1992.0,374.0,0.0,8.030701754385966,88.2280701754386,42.63157894736842,25.0,25.666666666666668,31.625,50.0,38.53030303030303,5904.052631578948,3274.6140350877195,160.21052631578948,30.19871794871795,28.75,336531.0,186653.0,9132.0,731.0,81.4126706123352,255.3392612859097,12.49247606019152
convnet_L5_F576_K1x1_W50,5,22067722,4352859658,ConvNet,50,2007.344827586207,374.0,0.0,7.155172413793103,91.39655172413794,44.91379310344828,25.0,25.823529411764707,31.703703703703702,50.0,38.888888888888886,6054.482758620689,3370.051724137931,147.3448275862069,30.190217391304348,29.22222222222222,351160.0,195463.0,8546.0,618.0,97.7046465873718,316.2831715210356,13.828478964401295
convnet_L5_F576_K1x1_W55,5,25667722,5148713098,ConvNet,55,2023.0701754385964,374.0,0.0,6.850877192982456,91.0,32.771929824561404,25.0,25.75757575757576,32.0,50.0,39.1764705882353,5878.3859649122805,3484.333333333333,143.9298245614035,30.5,29.11111111111111,335068.0,198607.0,8204.0,577.0,103.8399720191955,344.2062391681109,14.21837088388215
convnet_L5_F576_K1x1_W60,5,29555722,6011440138,ConvNet,60,2041.0,374.0,0.0,5.889830508474576,93.45762711864408,42.67796610169491,25.0,25.88571428571429,31.73913043478261,50.0,38.58108108108108,5938.71186440678,3310.728813559322,143.84745762711864,30.357954545454547,29.11111111111111,350384.0,195333.0,8487.0,476.0,125.95473289489739,410.36344537815125,17.82983193277311
convnet_L5_F576_K1x1_W65,5,33731722,6941040778,ConvNet,65,2062.6140350877195,374.0,0.0,5.807017543859649,93.82456140350877,33.8421052631579,25.0,26.0,32.3,50.0,39.12857142857143,5922.0,3502.5263157894738,148.89473684210526,30.654255319148938,29.6,337554.0,199644.0,8487.0,438.0,137.0078110694885,455.8082191780822,19.376712328767123
convnet_L5_F576_K1x1_W70,5,38195722,7937515018,ConvNet,70,2076.0,374.0,0.0,4.826271186440678,93.28813559322032,34.57627118644068,25.0,26.0,31.956521739130437,50.0,39.37179487179487,5973.338983050848,3561.2033898305085,138.32203389830508,30.77380952380953,29.55172413793104,352427.0,210111.0,8161.0,389.0,153.7139225006103,540.1311053984576,20.979434447300772
convnet_L5_F576_K1x1_W75,5,42947722,9000862858,ConvNet,75,2092.728813559322,374.0,0.0,4.067796610169491,93.3728813559322,36.13559322033898,25.0,26.285714285714285,32.16129032258065,50.0,39.0,5949.322033898305,3514.8813559322034,141.32203389830508,30.77777777777778,29.485714285714284,351010.0,207378.0,8338.0,329.0,181.5676140785217,630.3282674772037,25.343465045592705
convnet_L5_F576_K1x1_W80,5,47987722,10131084298,ConvNet,80,2113.169491525424,374.0,0.0,5.152542372881356,94.3728813559322,34.69491525423729,25.0,26.05263157894737,32.69565217391305,50.0,39.73076923076923,6054.932203389831,3606.06779661017,140.89830508474577,30.95833333333333,29.615384615384617,357241.0,212758.0,8313.0,308.0,195.9908056259155,690.7727272727273,26.99025974025974
convnet_L5_F576_K1x1_W85,5,53315722,11328179338,ConvNet,85,2137.0338983050847,374.0,0.0,4.88135593220339,93.8135593220339,34.847457627118644,25.0,26.0,32.166666666666664,50.0,39.706896551724135,6027.593220338983,3538.593220338983,140.57627118644066,30.795454545454547,29.65217391304348,355628.0,208777.0,8294.0,274.0,219.2831134796142,761.9598540145986,30.27007299270073
convnet_L5_F576_K1x1_W90,5,58931722,12592147978,ConvNet,90,2165.0169491525426,374.0,0.0,4.466101694915254,95.84745762711864,44.6271186440678,25.0,26.0,32.32142857142857,50.0,39.43333333333333,6357.661016949152,3619.338983050848,138.32203389830508,30.75,29.566666666666663,375102.0,213541.0,8161.0,240.0,250.2918481826782,889.7541666666667,34.00416666666667
convnet_L5_F576_K1x1_W95,5,64835722,13922990218,ConvNet,95,2217.101694915254,374.0,0.0,4.516949152542373,94.49152542372882,34.389830508474574,25.0,25.894736842105264,32.354838709677416,50.0,39.70588235294117,6019.406779661017,3530.542372881356,143.98305084745763,30.76630434782609,29.68,355145.0,208302.0,8495.0,223.0,268.81720066070557,934.0896860986547,38.09417040358744
convnet_L5_F576_K1x1_W100,5,71027722,15320706058,ConvNet,100,2272.862068965517,373.0,0.0,4.163793103448276,97.1896551724138,30.89655172413793,25.0,26.346153846153847,32.78947368421053,50.0,39.74324324324324,5876.6551724137935,3467.0,128.41379310344828,31.1125,29.875,340846.0,201086.0,7448.0,199.0,300.3810477256775,1010.4824120603015,37.42713567839196
convnet_L5_F576_K2x2_W10,5,8918218,2296441162,ConvNet,10,1950.0,374.0,0.0,9.919491525423728,82.23728813559322,18.88135593220339,25.0,26.041666666666668,32.892857142857146,50.0,40.25862068965517,5829.6949152542375,3707.9830508474574,178.3050847457627,31.32843137254902,30.0,343952.0,218771.0,10520.0,1518.0,41.8221712112426,144.1179183135705,6.930171277997365
convnet_L5_F576_K2x2_W15,5,10502218,3520651402,ConvNet,15,1956.0,374.0,0.0,7.538135593220339,96.8135593220339,22.661016949152543,25.0,26.0,32.0,50.0,39.30555555555556,5775.423728813559,3418.966101694916,155.6949152542373,30.789772727272727,29.41176470588235,340750.0,201719.0,9186.0,825.0,72.2458291053771,244.50787878787878,11.134545454545455
convnet_L5_F576_K2x2_W20,5,12374218,5011060042,ConvNet,20,1964.80701754386,374.0,0.0,6.425438596491228,91.03508771929825,19.31578947368421,25.0,26.142857142857142,32.77272727272727,50.0,40.26,5985.456140350877,3889.245614035088,145.96491228070175,31.306818181818183,29.853658536585368,341171.0,221687.0,8320.0,689.0,86.6082143783569,321.7518142235123,12.075471698113208
convnet_L5_F576_K2x2_W25,5,14534218,6767667082,ConvNet,25,1975.0,374.0,0.0,5.529661016949152,88.61016949152543,25.203389830508478,25.0,26.379310344827587,32.03448275862069,50.0,39.16666666666666,5716.864406779661,3352.423728813559,154.135593220339,31.071428571428573,29.743589743589745,337295.0,197793.0,9094.0,472.0,126.4832592010498,419.0529661016949,19.266949152542374
convnet_L5_F576_K2x2_W30,5,16982218,8790472522,ConvNet,30,1983.4237288135596,374.0,0.0,4.588983050847458,95.23728813559322,22.406779661016948,25.0,26.32,32.916666666666664,50.0,40.5,6086.406779661017,3893.1186440677966,133.27118644067798,31.45,29.966666666666665,359098.0,229694.0,7863.0,375.0,159.8953413963318,612.5173333333333,20.968
convnet_L5_F576_K2x2_W35,5,19718218,11079476362,ConvNet,35,1998.0,374.0,0.0,3.9110169491525424,96.79661016949152,26.983050847457623,25.0,26.35,32.77777777777778,50.0,40.59090909090909,6164.661016949152,3844.813559322034,142.1864406779661,31.272222222222226,29.82758620689655,363715.0,226844.0,8389.0,280.0,214.36374187469482,810.1571428571428,29.960714285714285
convnet_L5_F576_K2x2_W40,5,22742218,13634678602,ConvNet,40,2009.0,374.0,0.0,4.008474576271187,95.94915254237289,26.338983050847457,25.0,26.70967741935484,33.483870967741936,50.0,41.266666666666666,6387.762711864407,4074.237288135593,130.83050847457628,31.827380952380956,30.258064516129032,376878.0,240380.0,7719.0,270.0,222.0272016525268,890.2962962962963,28.58888888888889
