Model Name,Layers,Total Parameters,Total MACs,Network Type,Input Size,Avrg_RAM,Avrg_SWAP,Avrg_IRAM,Avrg_CPU,Avrg_GPU,Avrg_EMC_FREQ,Avrg_APE,Avrg_PMIC,Avrg_AO,Avrg_THERMAL,Avrg_POM_5V_IN,Avrg_POM_5V_GPU,Avrg_POM_5V_CPU,Avrg_GPU_TEMP,Avrg_PLL,Avrg_CPU_TEMP,Total_POM_5V_IN,Total_POM_5V_GPU,Total_POM_5V_CPU,num_inferences,average_latency(ms),GPU_energy_per_inference,CPU_energy_per_inference
convnet_L5_F256_K3x3_W80,5,18751498,15168307210,ConvNet,80,1764.0169491525423,329.0,0.0,4.36864406779661,94.8813559322034,59.08474576271186,25.0,50.0,42.642857142857146,32.80128205128205,7446.169491525424,4568.118644067797,136.4915254237288,31.466666666666665,28.321428571428573,34.375,439324.0,269519.0,8053.0,533,112.2917079925537,505.6641651031895,15.108818011257036
convnet_L5_F256_K3x3_W90,5,23103498,19197388810,ConvNet,90,1788.050847457627,328.0,0.0,3.080508474576271,92.96610169491524,55.84745762711864,25.0,50.0,42.27142857142857,32.70555555555556,7235.796610169492,4408.135593220339,133.23728813559322,31.476190476190474,28.21212121212121,34.2972972972973,426912.0,260080.0,7861.0,384,154.6964883804321,677.2916666666666,20.471354166666668
convnet_L5_F256_K3x3_W100,5,27967498,23700480010,ConvNet,100,1805.033898305085,329.0,0.0,2.75,93.66101694915254,50.440677966101696,25.0,50.0,41.526315789473685,32.015625,7202.576271186441,4520.661016949152,131.96610169491527,30.580645161290324,27.457142857142856,33.90909090909091,424952.0,266719.0,7786.0,318,188.0498099327087,838.7389937106918,24.48427672955975
convnet_L5_F256_K2x2_W40,5,8796938,2702447882,ConvNet,40,1946.1525423728813,329.0,0.0,8.584745762711865,84.49152542372882,26.83050847457627,25.0,50.0,38.8421052631579,30.029411764705884,5750.423728813559,3479.8813559322034,170.9322033898305,28.857142857142858,25.916666666666668,31.379310344827587,339275.0,205313.0,10085.0,1105,53.1332397460937,185.80361990950226,9.126696832579185
convnet_L5_F256_K2x2_W50,5,11868938,3873770762,ConvNet,50,1956.0,329.0,0.0,8.783898305084746,88.89830508474576,25.88135593220339,25.0,50.0,39.3421052631579,30.34042553191489,5815.169491525424,3579.5593220338983,154.11864406779662,29.047619047619047,26.041666666666668,31.84,343095.0,211194.0,9093.0,864,68.7457418441772,244.4375,10.524305555555555
convnet_L5_F256_K2x2_W60,5,15452938,5256191242,ConvNet,60,1974.6440677966104,329.0,0.0,6.966101694915254,87.49152542372882,27.15254237288136,25.0,50.0,39.55882352941177,30.572916666666668,5872.3050847457625,3628.5593220338974,148.40677966101694,29.17391304347826,26.11764705882353,32.25,346466.0,214085.0,8756.0,666,90.6044054031372,321.44894894894895,13.147147147147146
convnet_L5_F256_K2x2_W70,5,19548938,6849709322,ConvNet,70,1993.033898305085,329.0,0.0,6.533898305084746,94.45762711864408,28.06779661016949,25.0,50.0,39.39473684210526,30.682291666666668,5986.745762711865,3616.9830508474574,145.03389830508473,29.423076923076923,26.25925925925926,32.19230769230769,353218.0,213402.0,8557.0,527,115.4523611068725,404.9373814041746,16.23719165085389
convnet_L5_F256_K2x2_W80,5,24156938,8654325002,ConvNet,80,2017.0677966101696,329.0,0.0,5.936440677966102,95.30508474576273,19.491525423728813,25.0,50.0,40.01282051282051,30.918478260869566,5956.779661016949,3857.152542372881,146.96610169491527,29.516129032258064,26.26923076923077,32.758620689655174,351450.0,227572.0,8671.0,452,132.1781396865844,503.4778761061947,19.18362831858407
convnet_L5_F256_K4x4_W20,5,5807882,2329245962,ConvNet,20,1684.0,328.0,0.0,9.27542372881356,87.03389830508475,12.627118644067796,25.0,50.0,41.92857142857143,31.964285714285715,5866.508474576272,3930.186440677966,163.01694915254237,30.83333333333333,27.0,33.69565217391305,346124.0,231881.0,9618.0,1860,33.1084251403808,124.66720430107527,5.170967741935484
convnet_L5_F256_K4x4_W30,5,7343882,4728641802,ConvNet,30,1691.0,328.0,0.0,6.258474576271187,91.33898305084746,13.508474576271189,25.0,50.0,41.86842105263158,31.927777777777777,6128.610169491525,4187.271186440678,132.72881355932202,30.26315789473684,26.967741935483872,33.56666666666667,361588.0,247049.0,7831.0,1028,59.157414436340304,240.32003891050584,7.617704280155642
convnet_L5_F256_K4x4_W40,5,9391882,7970124042,ConvNet,40,1698.6206896551723,328.0,0.0,4.185344827586207,96.65517241379312,14.5,25.0,50.0,42.04285714285714,31.9625,6418.0,4407.068965517241,127.53448275862068,30.11111111111111,26.82758620689655,33.85294117647059,372244.0,255610.0,7397.0,643,92.90412902832031,397.52721617418354,11.50388802488336
convnet_L5_F512_K1x1_W40,5,13852682,2342494218,ConvNet,40,1964.0,328.0,0.0,9.080508474576272,87.47457627118644,40.86440677966102,25.0,50.0,38.5,29.872222222222224,5643.525423728814,3077.4576271186443,180.15254237288136,28.884615384615383,26.0,31.25,332968.0,181570.0,10629.0,1074,55.1685214042663,169.05959031657355,9.896648044692737
convnet_L5_F512_K1x1_W50,5,19484682,3442700298,ConvNet,50,1993.050847457627,328.0,0.0,7.584745762711864,91.05084745762711,44.94915254237288,25.0,50.0,38.36666666666667,29.954545454545453,5921.9152542372885,3277.4406779661017,153.89830508474577,28.7,26.027027027027028,31.14814814814815,349393.0,193369.0,9080.0,729,86.5048456192016,265.25240054869687,12.455418381344307
convnet_L5_F512_K1x1_W60,5,26140682,4754464778,ConvNet,60,2015.8474576271187,328.0,0.0,6.754237288135593,93.47457627118644,31.847457627118644,25.0,50.0,38.59375,29.987179487179485,5688.661016949152,3358.4406779661017,149.5593220338983,28.677419354838708,26.0,31.32,335631.0,198148.0,8824.0,612,97.5166511535644,323.7712418300654,14.418300653594772
convnet_L5_F512_K1x1_W70,5,33820682,6277787658,ConvNet,70,2052.0,328.0,0.0,5.817796610169491,94.59322033898304,34.016949152542374,25.0,50.0,38.91666666666666,29.963414634146343,5828.508474576272,3416.7966101694915,147.11864406779662,28.83333333333333,25.944444444444443,31.0,343882.0,201591.0,8680.0,465,129.06386852264401,433.5290322580645,18.666666666666668
convnet_L5_F512_K1x1_W80,5,42524682,8012668938,ConvNet,80,2086.728813559322,328.0,0.0,5.1440677966101696,93.98305084745763,34.05084745762712,25.0,50.0,39.07142857142857,29.75609756097561,5883.627118644068,3467.0,146.94915254237287,28.814814814814813,25.939393939393938,30.846153846153847,347134.0,204553.0,8670.0,366,162.9559969902038,558.8879781420765,23.688524590163933
convnet_L5_F512_K1x1_W90,5,52252682,9959108618,ConvNet,90,2128.322033898305,328.0,0.0,5.008474576271187,96.40677966101696,33.101694915254235,25.0,50.0,39.25,29.755681818181817,5920.525423728814,3485.1525423728813,146.15254237288136,28.58333333333333,25.90322580645161,31.074074074074076,349311.0,205624.0,8623.0,305,196.5371918678283,674.1770491803279,28.272131147540982
convnet_L5_F512_K3x3_W20,5,11501578,3783475210,ConvNet,20,1772.0,328.0,0.0,7.1991525423728815,88.52542372881356,47.50847457627118,25.0,50.0,40.85714285714285,31.337209302325583,6887.440677966101,4255.457627118644,152.8135593220339,29.96875,26.964285714285715,32.92857142857143,406359.0,251072.0,9016.0,1311,45.6907129287719,191.51182303585048,6.87719298245614
convnet_L5_F512_K3x3_W30,5,14061578,8512819210,ConvNet,30,1782.033898305085,328.0,0.0,5.872881355932203,92.0,53.6271186440678,25.0,50.0,42.28125,32.43023255813954,7487.423728813559,4726.4915254237285,143.94915254237287,30.884615384615383,27.51851851851852,34.25,441758.0,278863.0,8493.0,953,62.1456336975097,292.6159496327387,8.911857292759706
convnet_L5_F512_K2x2_W20,5,10475018,3960658442,ConvNet,20,1947.864406779661,328.0,0.0,7.728813559322034,87.44067796610169,23.06779661016949,25.0,50.0,39.52702702702703,30.28804347826087,5966.440677966101,3762.508474576271,167.76271186440678,28.93103448275862,25.96875,31.916666666666668,352020.0,221988.0,9898.0,844,72.68584251403799,263.01895734597156,11.727488151658768
convnet_L5_F512_K2x2_W30,5,14571018,6947891722,ConvNet,30,1966.4745762711864,328.0,0.0,5.5974576271186445,94.40677966101696,19.338983050847457,25.0,50.0,40.588235294117645,31.033783783783782,6166.64406779661,4095.0508474576272,138.15254237288136,29.36,26.0,32.6,363832.0,241608.0,8151.0,541,110.6709671020507,446.59519408502774,15.066543438077634
convnet_L5_F512_K4x4_W10,5,17956362,3083182602,ConvNet,10,1729.033898305085,328.0,0.0,7.665254237288136,82.76271186440678,10.796610169491526,25.0,50.0,41.39655172413793,31.572222222222223,5852.542372881356,3940.813559322034,147.135593220339,30.0,27.0,33.34285714285714,345300.0,232508.0,8681.0,1215,48.9624905586242,191.36460905349793,7.14485596707819
convnet_L5_F512_K4x4_W20,5,20004362,9301586442,ConvNet,20,1738.0169491525423,328.0,0.0,4.055084745762712,92.76271186440678,12.576271186440678,25.0,50.0,42.229729729729726,31.916666666666668,6503.813559322034,4516.237288135593,144.5084745762712,30.214285714285715,26.821428571428573,33.645161290322584,383725.0,266458.0,8526.0,546,110.0734615325927,488.01831501831504,15.615384615384615
convnet_L5_F1024_K1x1_W20,5,13418506,3092824074,ConvNet,20,1955.7457627118645,330.0,0.0,8.13135593220339,88.37288135593221,30.05084745762712,25.0,50.0,39.0,30.51442307692308,5736.084745762712,3380.2881355932204,155.64406779661016,29.428571428571427,26.045454545454547,31.63636363636364,338429.0,199437.0,9183.0,848,70.0250816345214,235.18514150943398,10.829009433962264
convnet_L5_F1024_K1x1_W30,5,20586506,5789179914,ConvNet,30,1986.0,330.0,0.0,6.601694915254237,91.33898305084746,37.76271186440678,25.0,50.0,39.98648648648648,31.00625,6196.254237288135,3724.677966101695,141.6271186440678,29.724137931034484,26.428571428571427,32.3125,365579.0,219756.0,8356.0,600,101.1871242523193,366.26,13.926666666666666
convnet_L5_F1024_K1x1_W40,5,29802506,9328082954,ConvNet,40,2025.0,330.0,0.0,5.5,94.1186440677966,39.66101694915254,25.0,50.0,40.5,31.19886363636364,6435.254237288135,3895.372881355932,141.3050847457627,30.178571428571427,26.607142857142858,32.793103448275865,379680.0,229827.0,8337.0,396,152.50356912612912,580.3712121212121,21.053030303030305
convnet_L5_F1024_K3x3_W10,5,38805514,3779174410,ConvNet,10,1810.71186440678,330.0,0.0,7.008474576271187,89.50847457627118,15.40677966101695,25.0,50.0,42.25675675675676,32.265306122448976,6466.813559322034,4321.135593220339,154.1864406779661,30.59375,26.942857142857143,34.02857142857143,381542.0,254947.0,9097.0,1099,53.8304448127746,231.98089171974522,8.277525022747954
convnet_L5_F1024_K2x2_W10,5,23194634,7249785866,ConvNet,10,1994.0,330.0,0.0,5.720338983050848,93.20338983050848,18.491525423728813,25.0,50.0,40.60344827586207,32.06372549019608,5949.64406779661,3794.9491525423728,165.135593220339,30.63636363636364,27.03030303030303,33.325,351029.0,223902.0,9743.0,591,101.48090124130239,378.8527918781726,16.485617597292723
convnet_L6_F64_K4x4_W80,6,5064586,2340332746,ConvNet,80,1696.033898305085,326.0,0.0,8.724576271186441,87.03389830508475,18.45762711864407,25.0,50.0,39.11290322580645,30.0375,5612.71186440678,3585.3898305084745,162.25423728813558,28.83333333333333,25.19047619047619,31.23809523809524,331150.0,211538.0,9573.0,1664,38.9703655242919,127.12620192307692,5.7530048076923075
convnet_L6_F64_K4x4_W90,6,6229386,2930731466,ConvNet,90,1704.0,326.0,0.0,8.076271186440678,85.8135593220339,19.42372881355932,25.0,50.0,39.57407407407408,30.157608695652176,5854.254237288135,3806.71186440678,155.45762711864407,28.791666666666668,25.541666666666668,31.571428571428573,345401.0,224596.0,9172.0,1391,43.1171798706054,161.46369518332136,6.593817397555715
convnet_L6_F64_K4x4_W100,6,7522186,3587485386,ConvNet,100,1717.033898305085,326.0,0.0,7.063559322033898,91.40677966101696,19.406779661016948,25.0,50.0,39.621212121212125,30.384615384615383,5808.033898305085,3726.542372881356,150.61016949152545,28.96969696969697,25.61904761904762,31.772727272727277,342674.0,219866.0,8886.0,1129,53.1143307685852,194.74402125775023,7.870682019486271
convnet_L6_F128_K3x3_W60,6,5349514,2674022410,ConvNet,60,1693.966101694915,328.0,0.0,10.258474576271189,80.33898305084746,41.1864406779661,25.0,50.0,39.3421052631579,30.267857142857142,6131.372881355932,3634.457627118644,165.32203389830508,29.0,26.043478260869566,31.45833333333333,361751.0,214433.0,9754.0,2124,26.684517860412498,100.95715630885122,4.592278719397363
convnet_L6_F128_K3x3_W70,6,7013514,3639641610,ConvNet,70,1705.0,328.0,0.0,8.38135593220339,88.72881355932203,42.644067796610166,25.0,50.0,39.472972972972975,30.38953488372093,6284.9152542372885,3772.779661016949,161.6271186440678,29.08333333333333,26.041666666666668,31.875,370810.0,222594.0,9536.0,1588,37.7710223197937,140.17254408060452,6.005037783375315
convnet_L6_F128_K3x3_W80,6,8933514,4753817610,ConvNet,80,1714.9830508474577,328.0,0.0,7.546610169491525,89.52542372881356,54.6271186440678,25.0,50.0,39.18571428571428,30.52659574468085,6526.169491525424,3727.135593220339,157.5084745762712,29.181818181818183,26.4,31.8,385044.0,219901.0,9293.0,1307,47.6342153549194,168.2486610558531,7.11017597551645
convnet_L6_F128_K3x3_W90,6,11109514,6016550410,ConvNet,90,1727.0,328.0,0.0,6.072033898305085,91.7457627118644,53.1864406779661,25.0,50.0,39.706896551724135,30.914772727272727,6744.338983050848,3940.152542372881,146.9322033898305,29.78787878787879,26.58823529411765,32.266666666666666,397916.0,232469.0,8669.0,979,61.2442421913147,237.4555669050051,8.854954034729316
convnet_L6_F128_K3x3_W100,6,13541514,7427840010,ConvNet,100,1741.0,328.0,0.0,5.487288135593221,91.96610169491524,46.47457627118644,25.0,50.0,39.274193548387096,30.357954545454547,6565.169491525424,3961.779661016949,137.5084745762712,29.384615384615383,25.848484848484848,31.866666666666667,387345.0,233745.0,8113.0,830,74.6517348289489,281.62048192771084,9.774698795180722
convnet_L6_F128_K2x2_W70,6,10242314,2232313226,ConvNet,70,1958.0,328.0,0.0,9.470338983050848,87.8135593220339,31.779661016949152,25.0,50.0,38.01724137931034,29.546296296296298,5639.966101694915,3218.6610169491523,193.03389830508476,28.45,25.914285714285715,30.818181818181817,332758.0,189901.0,11389.0,1239,48.6731886863708,153.26957223567393,9.192090395480227
convnet_L6_F128_K2x2_W80,6,12623114,2808566666,ConvNet,80,1975.0,328.0,0.0,9.469827586206897,86.34482758620689,31.25862068965517,25.0,50.0,37.7258064516129,29.377906976744185,5575.379310344828,3181.4655172413795,182.8275862068965,28.22222222222222,25.19047619047619,30.483870967741936,323372.0,184525.0,10604.0,962,62.663412094116204,191.81392931392932,11.022869022869022
convnet_L6_F128_K2x2_W90,6,15259914,3451072906,ConvNet,90,1987.0,328.0,0.0,8.326271186440678,88.77966101694915,32.28813559322034,25.0,50.0,38.026315789473685,29.33333333333333,5720.372881355932,3326.983050847457,165.98305084745763,28.285714285714285,25.5,30.58620689655172,337502.0,196292.0,9793.0,793,76.2407159805297,247.53089533417403,12.349306431273645
convnet_L6_F128_K2x2_W100,6,18152714,4159831946,ConvNet,100,2002.0,328.0,0.0,7.47457627118644,86.2542372881356,31.93220338983051,25.0,50.0,38.74242424242424,30.164772727272727,5511.423728813559,3081.813559322034,160.20338983050848,29.047619047619047,26.05555555555556,31.33333333333333,325174.0,181827.0,9452.0,656,91.4657330513,277.1753048780488,14.408536585365853
convnet_L6_F128_K4x4_W40,6,4026122,2554667402,ConvNet,40,1681.0,327.0,0.0,9.584745762711863,81.96610169491525,14.084745762711863,25.0,50.0,40.6875,31.0859375,5892.576271186441,3930.9661016949153,165.6949152542373,29.77777777777778,26.08695652173913,32.611111111111114,347662.0,231927.0,9776.0,1701,35.8205270767211,136.34744268077603,5.747207524985303
convnet_L6_F128_K4x4_W50,6,5331722,3846876042,ConvNet,50,1689.0677966101696,327.0,0.0,7.4025423728813555,85.16949152542372,15.52542372881356,25.0,50.0,40.73809523809524,31.041666666666668,6079.881355932203,4096.389830508475,142.64406779661016,29.53125,26.130434782608692,32.794117647058826,358713.0,241687.0,8416.0,1215,49.477250576019195,198.91934156378602,6.926748971193415
convnet_L6_F128_K4x4_W60,6,6893322,5402867082,ConvNet,60,1698.0,327.0,0.0,5.840517241379311,98.15517241379312,15.551724137931034,25.0,50.0,40.388888888888886,31.190217391304348,6231.017241379311,4146.206896551724,131.39655172413794,29.88,26.03846153846154,32.724137931034484,361399.0,240480.0,7621.0,883,67.5643873214721,272.34428086070216,8.630804077010193
convnet_L6_F128_K4x4_W70,6,8710922,7222640522,ConvNet,70,1704.9830508474577,327.0,0.0,4.877118644067797,93.52542372881356,16.508474576271187,25.0,50.0,40.89473684210526,31.19270833333333,6330.813559322034,4323.762711864407,124.0,29.77142857142857,25.952380952380956,32.8421052631579,373518.0,255102.0,7316.0,683,88.0837273597717,373.50219619326504,10.711566617862372
convnet_L6_F128_K4x4_W80,6,10784522,9306196362,ConvNet,80,1716.1186440677966,327.0,0.0,4.1991525423728815,91.38983050847456,17.016949152542374,25.0,50.0,41.375,31.52906976744186,6409.203389830508,4377.440677966101,127.3728813559322,29.88888888888889,26.33333333333333,33.24324324324324,378143.0,258269.0,7515.0,540,110.0050997734069,478.27592592592595,13.916666666666666
convnet_L6_F256_K1x1_W70,6,17543434,2026546186,ConvNet,70,1987.0,327.0,0.0,8.885593220338983,92.05084745762711,43.813559322033896,25.0,50.0,36.63793103448276,28.68,5475.372881355932,2763.423728813559,177.9322033898305,27.9,24.97297297297297,29.696969696969692,323047.0,163042.0,10498.0,939,63.916425704956,173.63365282215122,11.179978700745474
convnet_L6_F256_K1x1_W80,6,21997834,2578651146,ConvNet,80,2007.4406779661017,327.0,0.0,8.063559322033898,91.98305084745763,31.220338983050848,25.0,50.0,36.89393939393939,28.570652173913043,5242.271186440678,2894.2203389830506,171.10169491525423,27.88888888888889,25.0,29.703703703703702,309294.0,170759.0,10095.0,797,75.0127601623535,214.2521957340025,12.66624843161857
convnet_L6_F256_K1x1_W90,6,26964234,3197264906,ConvNet,90,2035.0,327.0,0.0,7.97457627118644,89.30508474576271,30.10169491525424,25.0,50.0,36.5,28.46590909090909,5293.762711864407,2950.322033898305,159.9322033898305,27.26923076923077,24.814814814814813,29.486486486486488,312332.0,174069.0,9436.0,686,87.91178464889519,253.74489795918367,13.755102040816327
convnet_L6_F256_K1x1_W100,6,32442634,3882387466,ConvNet,100,2057.186440677966,327.0,0.0,6.419491525423729,95.22033898305084,33.813559322033896,25.0,50.0,37.36363636363637,29.18478260869565,5316.033898305085,2878.237288135593,163.57627118644066,28.294117647058822,25.26315789473684,30.185185185185187,313646.0,169816.0,9651.0,528,113.7372016906738,321.6212121212121,18.27840909090909
convnet_L6_F256_K3x3_W30,6,5261578,2664115210,ConvNet,30,1706.0,327.0,0.0,11.686440677966102,80.61016949152543,45.20338983050848,25.0,50.0,39.91379310344828,30.59285714285714,6602.610169491525,3987.830508474576,176.71186440677965,29.30434782608696,26.153846153846157,32.166666666666664,389554.0,235282.0,10426.0,2425,22.669837474822998,97.02350515463918,4.299381443298969
convnet_L6_F256_K3x3_W40,6,7053578,4736204810,ConvNet,40,1713.3389830508474,327.0,0.0,8.63135593220339,92.2542372881356,51.067796610169495,25.0,50.0,40.621212121212125,31.307291666666668,6967.35593220339,4231.474576271186,152.8135593220339,29.87878787878788,26.64864864864865,32.67741935483871,411074.0,249657.0,9016.0,1420,41.9069504737854,175.81478873239436,6.349295774647888
convnet_L6_F256_K3x3_W50,6,9357578,7400320010,ConvNet,50,1723.0,327.0,0.0,5.567796610169491,95.66101694915254,52.52542372881356,25.0,50.0,40.80303030303031,31.43478260869565,7022.322033898305,4264.6949152542375,135.4915254237288,30.09090909090909,26.82758620689655,33.18181818181818,414317.0,251617.0,7994.0,826,72.6941490173339,304.6210653753027,9.677966101694915
convnet_L6_F256_K2x2_W30,6,7213578,2347506442,ConvNet,30,1940.0,327.0,0.0,9.508474576271189,88.2542372881356,26.084745762711865,25.0,50.0,38.266666666666666,29.58333333333333,5785.813559322034,3526.1186440677966,182.135593220339,28.133333333333333,25.32,30.75,341363.0,208041.0,10746.0,1353,43.867497444152804,153.76274944567626,7.942350332594235
convnet_L6_F256_K2x2_W40,6,9927178,3586029322,ConvNet,40,1951.0,327.0,0.0,9.114406779661016,85.37288135593221,18.440677966101696,25.0,50.0,38.5,29.75581395348837,5580.169491525424,3584.35593220339,166.25423728813558,28.46153846153846,25.214285714285715,31.464285714285715,329230.0,211477.0,9809.0,950,63.3091783523559,222.60736842105263,10.325263157894737
convnet_L6_F256_K2x2_W50,6,13152778,5088129802,ConvNet,50,1964.0,327.0,0.0,8.211864406779661,82.30508474576271,25.67796610169492,25.0,50.0,38.57142857142857,29.875,5670.830508474576,3470.1186440677966,164.76271186440678,28.65217391304348,25.67567567567568,31.029411764705884,334579.0,204737.0,9721.0,714,82.7498245239257,286.7464985994398,13.61484593837535
convnet_L6_F256_K2x2_W60,6,16890378,6853807882,ConvNet,60,1982.457627118644,327.0,0.0,6.508474576271187,96.1186440677966,26.47457627118644,25.0,50.0,39.34848484848485,29.93888888888889,6025.525423728814,3801.6949152542375,156.59322033898306,28.86206896551724,25.91176470588235,31.535714285714285,355506.0,224300.0,9239.0,552,107.7621674537658,406.34057971014494,16.73731884057971
convnet_L6_F256_K2x2_W70,6,21139978,8883063562,ConvNet,70,2006.0,327.0,0.0,6.385593220338983,90.10169491525424,19.491525423728813,25.0,50.0,39.75,30.40340909090909,6099.084745762712,4011.915254237288,171.03389830508473,29.06451612903226,25.678571428571427,32.458333333333336,359846.0,236703.0,10091.0,456,130.8602404594421,519.0855263157895,22.12938596491228
convnet_L6_F256_K4x4_W20,6,6987274,3038386954,ConvNet,20,1690.0,327.0,0.0,8.508474576271187,86.96610169491525,12.305084745762713,25.0,50.0,41.21428571428572,31.36574074074074,6013.779661016949,4060.406779661017,164.79661016949152,29.89189189189189,26.043478260869566,33.096774193548384,354813.0,239564.0,9723.0,1493,40.2814817428588,160.45813797722707,6.51239115874079
convnet_L6_F256_K4x4_W30,6,8574474,6088109834,ConvNet,30,1698.033898305085,327.0,0.0,5.084745762711864,93.0,12.847457627118644,25.0,50.0,41.0925925925926,31.345744680851062,6158.745762711865,4226.610169491525,130.84745762711864,29.848484848484848,26.0,32.89655172413793,363366.0,249370.0,7720.0,828,71.9995498657226,301.17149758454104,9.323671497584542
convnet_L6_F512_K1x1_W40,6,15159818,3053760522,ConvNet,40,1970.0,327.0,0.0,8.89406779661017,81.44067796610169,40.83050847457627,25.0,50.0,38.25,29.7875,5718.559322033899,3177.254237288136,191.94915254237287,28.57692307692308,25.96551724137931,31.08333333333333,337395.0,187458.0,11325.0,895,67.5844454765319,209.45027932960895,12.653631284916202
convnet_L6_F512_K1x1_W50,6,20996618,4453599242,ConvNet,50,1997.0,327.0,0.0,7.415254237288136,93.2542372881356,44.45762711864407,25.0,50.0,37.92857142857143,29.515625,6005.9152542372885,3371.4576271186443,151.03389830508473,28.41935483870968,25.65217391304348,30.5625,354349.0,198916.0,8911.0,614,96.78014039993279,323.9674267100977,14.513029315960912
convnet_L6_F512_K1x1_W60,6,27857418,6117527562,ConvNet,60,2023.0,327.0,0.0,6.317796610169491,98.57627118644068,45.03389830508475,25.0,50.0,37.42307692307692,29.45625,5807.627118644068,3033.4576271186443,145.8135593220339,28.043478260869566,25.78787878787879,30.057142857142857,342650.0,178974.0,8603.0,472,127.02804565429679,379.18220338983053,18.22669491525424
convnet_L6_F512_K1x1_W70,6,35742218,8045545482,ConvNet,70,2056.0338983050847,327.0,0.0,5.521186440677966,89.91525423728814,34.610169491525426,25.0,50.0,38.35294117647059,29.69078947368421,5894.254237288135,3519.762711864407,140.28813559322035,28.423076923076923,25.2,30.916666666666668,347761.0,207666.0,8277.0,388,153.6821770668029,535.2216494845361,21.332474226804123
convnet_L6_F512_K3x3_W20,6,13861386,4727398410,ConvNet,20,1798.0677966101696,326.0,0.0,7.360169491525424,86.28813559322033,48.271186440677965,25.0,50.0,40.5,31.15217391304348,7057.762711864407,4366.338983050848,143.5593220338983,29.615384615384617,26.454545454545453,32.76923076923077,416408.0,257614.0,8470.0,1082,55.744252204895,238.090573012939,7.828096118299445
convnet_L6_F512_K2x2_W10,6,9266186,2638349834,ConvNet,10,1950.0,327.0,0.0,8.597457627118644,86.67796610169492,14.610169491525424,25.0,50.0,39.554054054054056,30.33888888888889,5845.118644067797,3829.372881355932,184.8135593220339,28.84,25.647058823529413,31.892857142857142,344862.0,225933.0,10904.0,1376,44.103677272796595,164.19549418604652,7.924418604651163
convnet_L6_F512_K2x2_W20,6,12645386,5476662794,ConvNet,20,1958.728813559322,327.0,0.0,6.817796610169491,91.47457627118644,18.47457627118644,25.0,50.0,39.66666666666666,30.2875,6014.6949152542375,3950.745762711864,151.84745762711864,28.96875,25.71794871794872,31.82758620689655,354867.0,233094.0,8959.0,673,88.71459245681761,346.35066864784545,13.312035661218426
convnet_L6_F512_K2x2_W30,6,17048586,9366418954,ConvNet,30,1978.5762711864409,326.0,0.0,5.415254237288136,94.1864406779661,19.47457627118644,25.0,50.0,39.97222222222222,30.276315789473685,6163.0,4081.0,132.89830508474577,28.89655172413793,25.77142857142857,31.8125,363617.0,240779.0,7841.0,402,149.28810358047483,598.9527363184079,19.50497512437811
convnet_L6_F512_K4x4_W10,6,22309898,4157214218,ConvNet,10,1749.051724137931,326.0,0.0,6.806034482758621,95.63793103448276,11.03448275862069,25.0,50.0,40.785714285714285,31.226190476190474,6106.517241379311,4162.879310344828,141.41379310344828,29.565217391304348,25.967741935483872,32.851851851851855,354178.0,241447.0,8202.0,1005,60.2726411819458,240.24577114427862,8.161194029850746
convnet_L6_F1024_K1x1_W20,6,15737866,4168884234,ConvNet,20,1967.0169491525423,328.0,0.0,7.805084745762712,93.05084745762711,23.64406779661017,25.0,50.0,38.614285714285714,29.83783783783784,5779.372881355932,3550.8813559322034,163.22033898305085,28.571428571428573,25.8,31.464285714285715,340983.0,209502.0,9630.0,699,85.8816313743591,299.7167381974249,13.776824034334764
convnet_L6_F1024_K1x1_W30,6,23315466,7642353674,ConvNet,30,1998.0,328.0,0.0,6.52542372881356,92.1864406779661,37.67796610169491,25.0,50.0,39.36206896551724,30.5,6361.406779661017,3892.915254237288,146.89830508474577,28.96551724137931,25.939393939393938,32.107142857142854,375323.0,229682.0,8667.0,486,122.8711628913879,472.59670781893004,17.833333333333332
convnet_L6_F1024_K3x3_W10,6,48243722,4722995210,ConvNet,10,1886.9830508474577,328.0,0.0,6.326271186440678,90.1186440677966,15.542372881355933,25.0,50.0,41.403225806451616,31.369318181818183,6542.3050847457625,4415.271186440678,133.96610169491527,29.791666666666668,26.5,33.107142857142854,385996.0,260501.0,7904.0,903,65.7855606079101,288.483942414175,8.753045404208194
convnet_L6_F1024_K4x4_W10,6,86562826,16619150346,ConvNet,10,2322.0,328.0,0.0,3.3559322033898304,98.76271186440678,11.254237288135592,25.0,50.0,41.78,31.30208333333333,6481.050847457627,4468.830508474576,159.96610169491527,29.84,26.52,33.34285714285714,382382.0,263661.0,9438.0,278,216.545717716217,948.4208633093525,33.94964028776978
convnet_L6_F1024_K4x4_W20,6,90863626,48518163466,ConvNet,20,2364.0,328.0,0.0,1.8305084745762712,98.42372881355932,13.23728813559322,25.0,50.0,42.41176470588236,31.936046511627907,6783.779661016949,4787.525423728814,124.864406779661,29.89655172413793,26.742857142857144,33.94117647058823,400243.0,282464.0,7367.0,113,531.6143202781677,2499.6814159292035,65.19469026548673
