Model Name,Layers,Total Parameters,Total MACs,Network Type,Input Size,Avrg_RAM,Avrg_SWAP,Avrg_IRAM,Avrg_CPU,Avrg_GPU,Avrg_EMC_FREQ,Avrg_APE,Avrg_PLL,Avrg_PMIC,Avrg_THERMAL,Avrg_POM_5V_IN,Avrg_POM_5V_GPU,Avrg_POM_5V_CPU,Avrg_CPU_TEMP,Avrg_GPU_TEMP,Avrg_AO,Total_POM_5V_IN,Total_POM_5V_GPU,Total_POM_5V_CPU,num_inferences,average_latency(ms),GPU_energy_per_inference,CPU_energy_per_inference
convnet_L2_F256_K3x3_1_K6x6_1_W25,2,3605770,1147742218,ConvNet,25,1598.0,214.0,0.0,11.245762711864408,73.0677966101695,9.847457627118644,25.0,26.0,50.0,30.682926829268293,5377.864406779661,3588.593220338983,158.79661016949152,32.5,29.0,39.55128205128205,317294.0,211727.0,9369.0,3204,24.7205662727355,66.08208489388265,2.9241573033707864
convnet_L2_F256_K3x3_1_K6x6_1_W30,2,4232970,1728430858,ConvNet,30,1602.0169491525423,214.0,0.0,9.372881355932204,78.98305084745763,12.508474576271189,25.0,25.035714285714285,50.0,30.115384615384617,5542.508474576272,3643.35593220339,149.0677966101695,31.94117647058824,28.05,39.078947368421055,327008.0,214958.0,8795.0,2261,28.0564761161804,95.07209199469261,3.8898717381689516
convnet_L2_F256_K3x3_1_K6x6_1_W35,2,4988170,2427583498,ConvNet,35,1601.3050847457628,214.0,0.0,7.936440677966102,80.61016949152543,11.694915254237287,25.0,25.11111111111111,50.0,30.47395833333333,5800.932203389831,3902.745762711864,138.1864406779661,32.166666666666664,28.607142857142858,39.5,342255.0,230262.0,8153.0,1746,35.7779669761657,131.87972508591065,4.669530355097366
convnet_L2_F256_K3x3_1_K6x6_1_W40,2,5871370,3245200138,ConvNet,40,1605.406779661017,214.0,0.0,6.271186440677966,90.77966101694916,14.47457627118644,25.0,25.393939393939394,50.0,30.42763157894737,5925.559322033899,3925.322033898305,134.42372881355934,32.407407407407405,28.7,39.525,349608.0,231594.0,7931.0,1353,44.0713334083557,171.17073170731706,5.861788617886178
convnet_L2_F256_K3x3_1_K6x6_1_W45,2,6882570,4181280778,ConvNet,45,1610.033898305085,214.0,0.0,5.3940677966101696,88.61016949152543,15.389830508474576,25.0,25.78125,50.0,30.956521739130437,6223.406779661017,4217.474576271186,135.77966101694915,33.121212121212125,28.96,40.4,367181.0,248831.0,8011.0,1093,54.3279004096984,227.6587374199451,7.329368709972552
convnet_L2_F256_K3x3_1_K6x6_1_W50,2,8021770,5235825418,ConvNet,50,1616.033898305085,214.0,0.0,4.601694915254237,89.27118644067797,10.88135593220339,25.0,25.916666666666668,50.0,31.392857142857142,6247.118644067797,4348.423728813559,133.5593220338983,33.44827586206897,29.6875,40.98275862068966,368580.0,256557.0,7880.0,903,66.883807182312,284.1162790697674,8.726467331118494
convnet_L2_F256_K3x3_1_K6x6_1_W55,2,9288970,6408834058,ConvNet,55,1621.0,214.0,0.0,3.719827586206896,91.48275862068964,12.39655172413793,25.0,26.0,50.0,31.57894736842105,6351.706896551724,4425.482758620689,122.63793103448276,33.3448275862069,29.714285714285715,41.189655172413794,368399.0,256678.0,7113.0,747,79.4970083236694,343.61178045515396,9.522088353413654
convnet_L2_F256_K3x3_1_K6x6_1_W60,2,10684170,7700306698,ConvNet,60,1630.0,214.0,0.0,3.504237288135593,94.05084745762711,12.576271186440678,25.0,25.923076923076923,50.0,31.55208333333333,6515.745762711865,4557.254237288135,123.16949152542372,33.76923076923077,29.88571428571429,41.43939393939394,384429.0,268878.0,7267.0,640,93.1554341316223,420.121875,11.3546875
convnet_L2_F256_K3x3_1_K6x6_1_W65,2,12207370,9110243338,ConvNet,65,1635.0,214.0,0.0,3.327586206896552,95.25862068965516,17.224137931034484,25.0,26.041666666666668,50.0,31.67948717948718,6597.275862068966,4430.431034482759,123.27586206896552,33.48571428571429,30.0,40.88235294117647,382642.0,256965.0,7150.0,527,112.8276944160461,487.59962049335866,13.567362428842504
convnet_L2_F256_K3x3_1_K6x6_1_W70,2,13858570,10638643978,ConvNet,70,1644.271186440678,214.0,0.0,3.01271186440678,94.40677966101696,16.796610169491526,25.0,26.285714285714285,50.0,31.804878048780488,6493.220338983051,4467.440677966101,128.83050847457628,33.785714285714285,29.96875,41.44285714285714,383100.0,263579.0,7601.0,454,131.75732374191278,580.5704845814978,16.74229074889868
convnet_L2_F256_K3x3_1_K6x6_1_W75,2,15637770,12285508618,ConvNet,75,1656.033898305085,214.0,0.0,2.48728813559322,92.71186440677968,17.406779661016948,25.0,26.33333333333333,50.0,31.760416666666668,6618.35593220339,4544.389830508475,130.94915254237287,33.77142857142857,30.17241379310345,41.44444444444444,390483.0,268119.0,7726.0,402,147.7027702331542,666.9626865671642,19.218905472636816
convnet_L2_F256_K3x3_1_K6x6_1_W80,2,17544970,14050837258,ConvNet,80,1660.8793103448277,214.0,0.0,2.5,96.70689655172414,17.24137931034483,25.0,26.375,50.0,31.769736842105264,6574.706896551724,4446.827586206897,123.13793103448276,33.97142857142857,30.11764705882353,41.30645161290322,381333.0,257916.0,7142.0,350,170.53102016448972,736.9028571428571,20.405714285714286
convnet_L2_F256_K3x3_1_K6x6_1_W85,2,19580170,15934629898,ConvNet,85,1672.0169491525423,214.0,0.0,2.3347457627118646,96.72881355932203,18.389830508474574,25.0,26.451612903225808,50.0,31.95731707317073,6562.152542372882,4433.28813559322,135.22033898305085,34.08571428571429,30.05263157894737,41.46969696969697,387167.0,261564.0,7978.0,314,189.94423389434812,833.0063694267516,25.40764331210191
convnet_L2_F256_K3x3_1_K6x6_1_W90,2,21743370,17936886538,ConvNet,90,1681.0169491525423,214.0,0.0,2.440677966101695,96.42372881355932,13.33898305084746,25.0,26.454545454545453,50.0,31.982142857142858,6679.067796610169,4692.559322033899,127.9322033898305,34.333333333333336,30.23333333333333,41.833333333333336,394065.0,276861.0,7548.0,287,208.0357265472412,964.6724738675958,26.299651567944252
convnet_L2_F256_K3x3_1_K6x6_1_W95,2,24034570,20057607178,ConvNet,95,1695.033898305085,214.0,0.0,2.385593220338983,96.77966101694916,18.06779661016949,25.0,26.710526315789476,50.0,31.96794871794872,6564.338983050848,4487.4915254237285,137.79661016949152,34.32258064516129,30.466666666666665,41.66129032258065,387296.0,264762.0,8130.0,250,238.070261478424,1059.048,32.52
convnet_L2_F256_K3x3_1_K6x6_1_W100,2,26453770,22296791818,ConvNet,100,1705.0,214.0,0.0,2.1440677966101696,96.72881355932203,18.42372881355932,25.0,26.157894736842103,50.0,31.880681818181817,6717.779661016949,4609.033898305085,125.10169491525424,34.18181818181818,29.814814814814813,41.7962962962963,396349.0,271933.0,7381.0,225,266.9365334510803,1208.591111111111,32.80444444444444
convnet_L2_F256_K3x3_1_K7x7_1_W25,2,4347658,1421889290,ConvNet,25,1600.033898305085,214.0,0.0,9.847457627118644,77.23728813559322,8.915254237288135,25.0,26.0,50.0,31.27586206896552,5527.966101694915,3680.813559322034,165.27118644067798,33.0,29.7,40.21428571428572,326150.0,217168.0,9751.0,2555,24.126534461975098,84.9972602739726,3.8164383561643835
