RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [3%@1224,13%@1224,2%@1224,0%@1224] EMC_FREQ 16%@1600 GR3D_FREQ 95%@921 APE 25 PLL@25.5C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@26.5C POM_5V_IN 7012/7012 POM_5V_GPU 3982/3982 POM_5V_CPU 447/447
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [22%@102,4%@102,0%@204,6%@204] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@28.5C AO@38.5C thermal@29.75C POM_5V_IN 6481/6284 POM_5V_GPU 3733/3661 POM_5V_CPU 123/158
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [23%@102,3%@102,3%@102,1%@102] EMC_FREQ 48%@1600 GR3D_FREQ 97%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29C AO@38C thermal@30.25C POM_5V_IN 6522/6298 POM_5V_GPU 3692/3663 POM_5V_CPU 123/156
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [22%@102,5%@102,3%@102,3%@102] EMC_FREQ 48%@1600 GR3D_FREQ 91%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@28.5C AO@38.5C thermal@30.25C POM_5V_IN 6450/6306 POM_5V_GPU 3533/3655 POM_5V_CPU 164/156
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,11%@204,3%@204,4%@204] EMC_FREQ 48%@1600 GR3D_FREQ 71%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@28C AO@39C thermal@30C POM_5V_IN 6286/6305 POM_5V_GPU 3774/3662 POM_5V_CPU 123/155
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [14%@204,13%@204,4%@204,5%@204] EMC_FREQ 48%@1600 GR3D_FREQ 97%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@28.5C AO@38C thermal@30C POM_5V_IN 5935/6287 POM_5V_GPU 3456/3651 POM_5V_CPU 164/155
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [21%@204,3%@204,1%@204,3%@204] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@29C AO@38.5C thermal@30.5C POM_5V_IN 6635/6303 POM_5V_GPU 3692/3653 POM_5V_CPU 123/153
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [17%@204,8%@204,7%@204,4%@204] EMC_FREQ 49%@1600 GR3D_FREQ 85%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29C AO@38.5C thermal@30.75C POM_5V_IN 7023/6336 POM_5V_GPU 3669/3654 POM_5V_CPU 203/156
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,4%@204,24%@204,8%@204] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@28.5C AO@39.5C thermal@30.75C POM_5V_IN 6440/6340 POM_5V_GPU 3803/3660 POM_5V_CPU 122/154
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [19%@102,6%@102,2%@102,2%@204] EMC_FREQ 48%@1600 GR3D_FREQ 71%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@28.5C AO@38.5C thermal@30.25C POM_5V_IN 6255/6337 POM_5V_GPU 3374/3648 POM_5V_CPU 123/153
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [21%@102,5%@102,0%@102,4%@102] EMC_FREQ 49%@1600 GR3D_FREQ 74%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29C AO@38C thermal@30.75C POM_5V_IN 6563/6346 POM_5V_GPU 3733/3652 POM_5V_CPU 123/152
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [21%@204,3%@204,3%@204,2%@204] EMC_FREQ 49%@1600 GR3D_FREQ 73%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@28.5C AO@38C thermal@30.5C POM_5V_IN 6409/6348 POM_5V_GPU 3533/3647 POM_5V_CPU 123/151
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [25%@204,5%@204,0%@204,2%@204] EMC_FREQ 49%@1600 GR3D_FREQ 92%@921 APE 25 PLL@26C CPU@32.5C PMIC@50C GPU@28.5C AO@39C thermal@30.25C POM_5V_IN 6245/6344 POM_5V_GPU 3692/3649 POM_5V_CPU 163/151
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [18%@102,5%@102,8%@102,3%@102] EMC_FREQ 48%@1600 GR3D_FREQ 72%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29C AO@38C thermal@30C POM_5V_IN 6327/6344 POM_5V_GPU 3574/3646 POM_5V_CPU 123/150
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,3%@204,0%@204,3%@204] EMC_FREQ 48%@1600 GR3D_FREQ 71%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@28.5C AO@38C thermal@30C POM_5V_IN 6286/6342 POM_5V_GPU 3539/3642 POM_5V_CPU 123/149
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [23%@102,5%@204,2%@204,2%@204] EMC_FREQ 48%@1600 GR3D_FREQ 71%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@28.5C AO@38.5C thermal@30.25C POM_5V_IN 6058/6332 POM_5V_GPU 3492/3637 POM_5V_CPU 123/148
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [23%@204,5%@204,1%@204,5%@204] EMC_FREQ 48%@1600 GR3D_FREQ 69%@921 APE 25 PLL@26C CPU@31.5C PMIC@50C GPU@28.5C AO@38C thermal@30C POM_5V_IN 6296/6331 POM_5V_GPU 3497/3633 POM_5V_CPU 123/147
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [25%@102,3%@102,4%@102,2%@102] EMC_FREQ 48%@1600 GR3D_FREQ 71%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@28C AO@38.5C thermal@30.25C POM_5V_IN 6378/6333 POM_5V_GPU 3497/3629 POM_5V_CPU 123/147
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [22%@102,5%@102,1%@102,3%@102] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@28.5C AO@38C thermal@30.25C POM_5V_IN 6141/6327 POM_5V_GPU 3338/3620 POM_5V_CPU 164/147
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,4%@204,1%@204,1%@204] EMC_FREQ 49%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29C AO@39C thermal@30.25C POM_5V_IN 6204/6323 POM_5V_GPU 3651/3621 POM_5V_CPU 122/146
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,5%@204,1%@204,3%@204] EMC_FREQ 48%@1600 GR3D_FREQ 72%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@39C thermal@30.5C POM_5V_IN 5861/6310 POM_5V_GPU 3497/3617 POM_5V_CPU 123/146
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [14%@102,14%@102,5%@102,1%@102] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@28.5C AO@39C thermal@30.5C POM_5V_IN 6264/6309 POM_5V_GPU 3492/3614 POM_5V_CPU 164/146
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,20%@204,2%@204,3%@204] EMC_FREQ 48%@1600 GR3D_FREQ 94%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29C AO@38C thermal@30.75C POM_5V_IN 6327/6309 POM_5V_GPU 3533/3611 POM_5V_CPU 123/145
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [23%@204,3%@204,3%@204,1%@204] EMC_FREQ 48%@1600 GR3D_FREQ 71%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@39C thermal@30.5C POM_5V_IN 6017/6301 POM_5V_GPU 3574/3610 POM_5V_CPU 123/145
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [22%@204,4%@204,1%@204,3%@204] EMC_FREQ 48%@1600 GR3D_FREQ 72%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@39.5C thermal@30.5C POM_5V_IN 6286/6301 POM_5V_GPU 3768/3614 POM_5V_CPU 122/144
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [21%@102,3%@102,0%@204,2%@204] EMC_FREQ 48%@1600 GR3D_FREQ 71%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29C AO@39C thermal@30.5C POM_5V_IN 6358/6302 POM_5V_GPU 3891/3621 POM_5V_CPU 123/144
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [12%@204,18%@204,5%@204,2%@204] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29C AO@39.5C thermal@31C POM_5V_IN 6131/6298 POM_5V_GPU 3697/3623 POM_5V_CPU 123/143
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [21%@204,3%@204,3%@204,4%@204] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@39.5C thermal@30.75C POM_5V_IN 6017/6291 POM_5V_GPU 3574/3622 POM_5V_CPU 123/143
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [20%@102,5%@204,7%@204,0%@204] EMC_FREQ 48%@1600 GR3D_FREQ 70%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@39C thermal@30.75C POM_5V_IN 6017/6285 POM_5V_GPU 3415/3617 POM_5V_CPU 164/143
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,18%@102,2%@102,4%@204] EMC_FREQ 48%@1600 GR3D_FREQ 73%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29C AO@39C thermal@30.5C POM_5V_IN 6049/6280 POM_5V_GPU 3533/3615 POM_5V_CPU 164/144
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [21%@102,4%@102,7%@102,3%@102] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26C CPU@32C PMIC@50C GPU@29C AO@38.5C thermal@30.5C POM_5V_IN 6450/6283 POM_5V_GPU 3656/3616 POM_5V_CPU 123/143
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,13%@204,8%@204,4%@204] EMC_FREQ 48%@1600 GR3D_FREQ 72%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29C AO@39.5C thermal@30.75C POM_5V_IN 6131/6280 POM_5V_GPU 3692/3618 POM_5V_CPU 164/144
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,17%@204,8%@204,4%@204] EMC_FREQ 48%@1600 GR3D_FREQ 98%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@29C AO@39.5C thermal@30.5C POM_5V_IN 5976/6274 POM_5V_GPU 3533/3616 POM_5V_CPU 123/143
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@204,22%@204,4%@204,2%@204] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29C AO@39C thermal@30.5C POM_5V_IN 6090/6270 POM_5V_GPU 3574/3615 POM_5V_CPU 123/143
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,18%@204,5%@204,2%@204] EMC_FREQ 48%@1600 GR3D_FREQ 79%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29C AO@38C thermal@30.75C POM_5V_IN 6368/6272 POM_5V_GPU 3574/3614 POM_5V_CPU 164/143
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [10%@102,17%@102,8%@102,1%@204] EMC_FREQ 48%@1600 GR3D_FREQ 88%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@39C thermal@30.25C POM_5V_IN 6594/6278 POM_5V_GPU 3850/3619 POM_5V_CPU 164/144
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [17%@204,7%@204,2%@204,4%@204] EMC_FREQ 48%@1600 GR3D_FREQ 72%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@39C thermal@30.75C POM_5V_IN 6049/6274 POM_5V_GPU 3533/3617 POM_5V_CPU 164/144
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [19%@102,4%@102,9%@102,6%@102] EMC_FREQ 48%@1600 GR3D_FREQ 69%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29C AO@39C thermal@30.75C POM_5V_IN 6255/6273 POM_5V_GPU 3415/3613 POM_5V_CPU 123/144
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [24%@102,4%@204,4%@204,0%@204] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@39C thermal@30.5C POM_5V_IN 6049/6269 POM_5V_GPU 3574/3613 POM_5V_CPU 164/144
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [24%@204,4%@204,2%@204,2%@204] EMC_FREQ 48%@1600 GR3D_FREQ 71%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@30C AO@39C thermal@31C POM_5V_IN 6481/6273 POM_5V_GPU 3815/3616 POM_5V_CPU 123/144
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [21%@204,6%@204,1%@204,3%@204] EMC_FREQ 48%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@32.5C PMIC@50C GPU@29.5C AO@39.5C thermal@31.25C POM_5V_IN 6327/6274 POM_5V_GPU 3774/3619 POM_5V_CPU 163/144
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [24%@102,3%@102,2%@102,3%@102] EMC_FREQ 48%@1600 GR3D_FREQ 71%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29C AO@38.5C thermal@31.25C POM_5V_IN 6296/6274 POM_5V_GPU 3497/3617 POM_5V_CPU 123/143
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,17%@102,6%@102,3%@204] EMC_FREQ 48%@1600 GR3D_FREQ 73%@921 APE 25 PLL@27C CPU@32C PMIC@50C GPU@29.5C AO@38.5C thermal@31.25C POM_5V_IN 6522/6279 POM_5V_GPU 3651/3618 POM_5V_CPU 123/143
RAM 1644/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,16%@204,6%@204,4%@204] EMC_FREQ 48%@1600 GR3D_FREQ 71%@921 APE 25 PLL@26.5C CPU@32C PMIC@50C GPU@29.5C AO@39C thermal@31C POM_5V_IN 6296/6279 POM_5V_GPU 3456/3615 POM_5V_CPU 164/143
RAM 1646/3964MB (lfb 56x4MB) SWAP 223/1982MB (cached 22MB) IRAM 0/252kB(lfb 252kB) CPU [24%@1479,2%@1479,0%@1479,5%@1479] EMC_FREQ 47%@1600 GR3D_FREQ 0%@921 APE 25 PLL@26.5C CPU@31.5C PMIC@50C GPU@28.5C AO@35.5C thermal@30.75C POM_5V_IN 4282/6245 POM_5V_GPU 1721/3583 POM_5V_CPU 461/149
