RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@307,2%@307,8%@307,18%@307] EMC_FREQ 17%@1600 GR3D_FREQ 99%@921 APE 25 PLL@26.5C CPU@30.5C PMIC@50C GPU@29C AO@37.5C thermal@30.75C POM_5V_IN 5399/5399 POM_5V_GPU 2280/2280 POM_5V_CPU 124/124
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,3%@102,5%@102,4%@102] EMC_FREQ 38%@1600 GR3D_FREQ 63%@921 APE 25 PLL@27.5C CPU@32C PMIC@50C GPU@30C AO@39.5C thermal@30.5C POM_5V_IN 5432/5070 POM_5V_GPU 3018/2386 POM_5V_CPU 124/134
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [9%@204,4%@204,0%@204,2%@204] EMC_FREQ 38%@1600 GR3D_FREQ 60%@921 APE 25 PLL@27.5C CPU@32.5C PMIC@50C GPU@30C AO@39.5C thermal@30.5C POM_5V_IN 5507/5103 POM_5V_GPU 3022/2435 POM_5V_CPU 124/133
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,1%@102,5%@102,3%@102] EMC_FREQ 38%@1600 GR3D_FREQ 65%@921 APE 25 PLL@27.5C CPU@32.5C PMIC@50C GPU@30C AO@40C thermal@31.75C POM_5V_IN 5590/5138 POM_5V_GPU 3064/2480 POM_5V_CPU 124/132
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,2%@204,4%@204,4%@204] EMC_FREQ 38%@1600 GR3D_FREQ 94%@921 APE 25 PLL@27.5C CPU@32.5C PMIC@50C GPU@30C AO@40.5C thermal@31.5C POM_5V_IN 5590/5168 POM_5V_GPU 3224/2530 POM_5V_CPU 123/132
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,7%@102,8%@102,1%@102] EMC_FREQ 38%@1600 GR3D_FREQ 64%@921 APE 25 PLL@27.5C CPU@32C PMIC@50C GPU@30C AO@40C thermal@31.5C POM_5V_IN 5631/5197 POM_5V_GPU 3059/2563 POM_5V_CPU 123/131
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,3%@204,4%@204,2%@204] EMC_FREQ 38%@1600 GR3D_FREQ 96%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@30.5C AO@40.5C thermal@32C POM_5V_IN 5746/5229 POM_5V_GPU 3338/2608 POM_5V_CPU 123/131
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,2%@102,4%@204,0%@204] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@30.5C AO@41C thermal@30.25C POM_5V_IN 6017/5273 POM_5V_GPU 3497/2658 POM_5V_CPU 164/132
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,4%@102,4%@204,4%@204] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33C PMIC@50C GPU@30.5C AO@40.5C thermal@32C POM_5V_IN 6017/5312 POM_5V_GPU 3539/2704 POM_5V_CPU 123/132
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,2%@102,3%@204,1%@204] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33.5C PMIC@50C GPU@30.5C AO@41C thermal@31.5C POM_5V_IN 6058/5349 POM_5V_GPU 3544/2746 POM_5V_CPU 123/131
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,6%@204,3%@204,1%@204] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33.5C PMIC@50C GPU@30.5C AO@41.5C thermal@31.75C POM_5V_IN 5976/5379 POM_5V_GPU 3621/2788 POM_5V_CPU 123/131
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [10%@307,3%@307,3%@307,2%@307] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@30.5C AO@41.5C thermal@32.25C POM_5V_IN 6090/5412 POM_5V_GPU 3739/2831 POM_5V_CPU 164/133
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,3%@102,5%@102,2%@102] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@30.5C AO@41.5C thermal@31.25C POM_5V_IN 6131/5443 POM_5V_GPU 3821/2874 POM_5V_CPU 123/132
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,5%@204,2%@204,3%@204] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@27.5C CPU@33.5C PMIC@50C GPU@30.5C AO@41.5C thermal@31.25C POM_5V_IN 6131/5471 POM_5V_GPU 3785/2912 POM_5V_CPU 164/133
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,1%@102,6%@102,3%@204] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@33.5C PMIC@50C GPU@31C AO@41.5C thermal@32.25C POM_5V_IN 6090/5496 POM_5V_GPU 3862/2950 POM_5V_CPU 123/133
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@204,7%@204,4%@204,2%@204] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@30.5C AO@42C thermal@31.25C POM_5V_IN 6213/5524 POM_5V_GPU 3944/2988 POM_5V_CPU 123/133
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,2%@102,2%@102,3%@102] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@30.5C AO@41.5C thermal@32C POM_5V_IN 6399/5556 POM_5V_GPU 4061/3028 POM_5V_CPU 123/132
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,2%@102,5%@102,2%@102] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@30.5C AO@41.5C thermal@32.5C POM_5V_IN 6327/5584 POM_5V_GPU 4055/3064 POM_5V_CPU 123/132
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,3%@102,3%@102,4%@102] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@30.5C AO@42C thermal@31.25C POM_5V_IN 6286/5608 POM_5V_GPU 4020/3097 POM_5V_CPU 123/132
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@102,4%@102,5%@102,4%@102] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@30.5C AO@42C thermal@32.5C POM_5V_IN 6286/5630 POM_5V_GPU 4061/3129 POM_5V_CPU 123/131
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,4%@102,3%@102,3%@102] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@42C thermal@31C POM_5V_IN 6286/5652 POM_5V_GPU 4020/3158 POM_5V_CPU 123/131
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,3%@102,1%@102,1%@102] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31C AO@42.5C thermal@32.5C POM_5V_IN 6358/5674 POM_5V_GPU 4096/3187 POM_5V_CPU 122/131
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,4%@204,8%@204,2%@204] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31C AO@42.5C thermal@32.5C POM_5V_IN 6399/5696 POM_5V_GPU 4177/3217 POM_5V_CPU 163/132
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,4%@102,3%@102,2%@102] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34C PMIC@50C GPU@31.5C AO@42.5C thermal@32C POM_5V_IN 6481/5719 POM_5V_GPU 4218/3247 POM_5V_CPU 122/131
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,2%@102,3%@102,2%@102] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@42C thermal@32C POM_5V_IN 6594/5744 POM_5V_GPU 4136/3272 POM_5V_CPU 164/132
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,2%@102,3%@102,1%@102] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@33C POM_5V_IN 6409/5762 POM_5V_GPU 4061/3294 POM_5V_CPU 123/132
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,8%@102,4%@102,3%@204] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31.5C AO@42C thermal@31C POM_5V_IN 6481/5782 POM_5V_GPU 4218/3319 POM_5V_CPU 122/132
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,0%@204,4%@204,1%@204] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@32.5C POM_5V_IN 6512/5801 POM_5V_GPU 4253/3344 POM_5V_CPU 163/132
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@102,6%@102,6%@102,2%@102] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34C PMIC@50C GPU@31.5C AO@42C thermal@32.25C POM_5V_IN 6635/5822 POM_5V_GPU 4218/3366 POM_5V_CPU 163/133
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,5%@102,5%@102,0%@102] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@31.5C AO@42.5C thermal@32.5C POM_5V_IN 6440/5838 POM_5V_GPU 4218/3387 POM_5V_CPU 122/133
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@403,5%@403,6%@403,3%@403] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@32.75C POM_5V_IN 6788/5861 POM_5V_GPU 4164/3406 POM_5V_CPU 368/139
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,2%@204,2%@204,0%@204] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@35C PMIC@50C GPU@31C AO@42.5C thermal@31.75C POM_5V_IN 6440/5875 POM_5V_GPU 4136/3424 POM_5V_CPU 122/138
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [11%@102,2%@102,4%@102,2%@102] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@31C AO@42.5C thermal@33C POM_5V_IN 6481/5889 POM_5V_GPU 4259/3443 POM_5V_CPU 122/138
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,1%@204,3%@204,2%@204] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28C CPU@34.5C PMIC@50C GPU@31.5C AO@42.5C thermal@31.75C POM_5V_IN 6635/5906 POM_5V_GPU 4294/3462 POM_5V_CPU 123/138
RAM 1946/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,1%@102,2%@102,1%@102] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34.5C PMIC@50C GPU@31.5C AO@41.5C thermal@32.5C POM_5V_IN 6676/5923 POM_5V_GPU 4177/3478 POM_5V_CPU 123/137
RAM 1947/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,2%@102,5%@102,1%@102] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@33.5C PMIC@50C GPU@31C AO@40.5C thermal@33.25C POM_5V_IN 6368/5932 POM_5V_GPU 3739/3484 POM_5V_CPU 123/137
RAM 1947/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,2%@102,1%@102,1%@102] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@33.5C PMIC@50C GPU@31.5C AO@40.5C thermal@33.25C POM_5V_IN 6409/5942 POM_5V_GPU 3780/3490 POM_5V_CPU 123/137
RAM 1947/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [9%@102,2%@102,5%@102,2%@102] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@34C PMIC@50C GPU@31.5C AO@40.5C thermal@32.5C POM_5V_IN 6141/5947 POM_5V_GPU 3420/3489 POM_5V_CPU 123/136
RAM 1947/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,2%@102,0%@102,0%@102] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@33.5C PMIC@50C GPU@31C AO@40C thermal@33.25C POM_5V_IN 6141/5951 POM_5V_GPU 3462/3488 POM_5V_CPU 123/136
RAM 1947/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [8%@102,2%@102,4%@102,2%@102] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@33.5C PMIC@50C GPU@31C AO@39.5C thermal@31.25C POM_5V_IN 6099/5954 POM_5V_GPU 3338/3485 POM_5V_CPU 123/136
RAM 1947/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [7%@102,2%@102,6%@102,1%@102] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@33C PMIC@50C GPU@31C AO@40C thermal@33C POM_5V_IN 5944/5953 POM_5V_GPU 3137/3478 POM_5V_CPU 124/135
RAM 1947/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,4%@102,4%@102,2%@102] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@33C PMIC@50C GPU@31C AO@39C thermal@32.5C POM_5V_IN 5788/5950 POM_5V_GPU 2935/3468 POM_5V_CPU 124/135
RAM 1947/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@102,2%@102,7%@204,0%@204] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@32.5C PMIC@50C GPU@31C AO@39C thermal@32.75C POM_5V_IN 5557/5943 POM_5V_GPU 2650/3452 POM_5V_CPU 124/135
RAM 1947/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [2%@204,2%@204,1%@204,4%@204] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@32.5C PMIC@50C GPU@31C AO@39C thermal@33.5C POM_5V_IN 5399/5933 POM_5V_GPU 2450/3434 POM_5V_CPU 124/135
RAM 1947/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [5%@204,5%@204,2%@204,3%@204] EMC_FREQ 39%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@32.5C PMIC@50C GPU@31C AO@39.5C thermal@32C POM_5V_IN 5083/5917 POM_5V_GPU 2329/3414 POM_5V_CPU 124/135
RAM 1947/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [6%@204,4%@204,4%@204,3%@204] EMC_FREQ 39%@1600 GR3D_FREQ 93%@921 APE 25 PLL@28.5C CPU@32.5C PMIC@50C GPU@30.5C AO@40C thermal@33.5C POM_5V_IN 5083/5902 POM_5V_GPU 2412/3396 POM_5V_CPU 124/134
RAM 1947/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [4%@204,3%@204,2%@204,4%@204] EMC_FREQ 38%@1600 GR3D_FREQ 81%@921 APE 25 PLL@29C CPU@32.5C PMIC@50C GPU@31C AO@40C thermal@31.75C POM_5V_IN 5041/5887 POM_5V_GPU 2371/3378 POM_5V_CPU 166/135
RAM 1947/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [3%@307,5%@307,4%@307,1%@307] EMC_FREQ 38%@1600 GR3D_FREQ 76%@921 APE 25 PLL@28.5C CPU@33.5C PMIC@50C GPU@31C AO@40C thermal@31.75C POM_5V_IN 5041/5873 POM_5V_GPU 2329/3360 POM_5V_CPU 124/135
RAM 1947/3964MB (lfb 25x4MB) SWAP 135/1982MB (cached 0MB) IRAM 0/252kB(lfb 252kB) CPU [3%@204,2%@204,7%@204,0%@204] EMC_FREQ 38%@1600 GR3D_FREQ 99%@921 APE 25 PLL@28.5C CPU@32C PMIC@50C GPU@31C AO@38.5C thermal@33.5C POM_5V_IN 4604/5851 POM_5V_GPU 1886/3335 POM_5V_CPU 167/135
