model_name,file_name,num_inferences,total_time (s),load_time (s),alloc_time (s),inference_time (s),average_latency (s)
convnet_L6_F128_K2x2_W30_DWS,convnet_L6_F128_K2x2_W30_DWS.trt,6119,65.59103417396545,5.346827983856201,7.152557373046875e-07,60.11241793632507,0.00967086193354657
convnet_L6_F128_K2x2_W40_DWS,convnet_L6_F128_K2x2_W40_DWS.trt,4088,65.66493368148804,5.391443967819214,7.152557373046875e-07,60.10979700088501,0.014482697045499798
convnet_L6_F128_K2x2_W50_DWS,convnet_L6_F128_K2x2_W50_DWS.trt,3294,65.84616804122925,5.515817880630493,7.152557373046875e-07,60.114115953445435,0.017951844385630012
convnet_L6_F128_K2x2_W60_DWS,convnet_L6_F128_K2x2_W60_DWS.trt,2289,65.70464324951172,5.390705585479736,4.76837158203125e-07,60.10308861732483,0.02589675452106121
convnet_L6_F128_K2x2_W70_DWS,convnet_L6_F128_K2x2_W70_DWS.trt,1769,65.13156509399414,4.8287999629974365,4.76837158203125e-07,60.12151384353638,0.03336459920526292
convnet_L6_F128_K2x2_W80_DWS,convnet_L6_F128_K2x2_W80_DWS.trt,1440,65.9971776008606,5.525771379470825,9.5367431640625e-07,60.110644817352295,0.04106047401825587
convnet_L6_F128_K2x2_W90_DWS,convnet_L6_F128_K2x2_W90_DWS.trt,1208,65.41607451438904,5.084628582000732,9.5367431640625e-07,60.115405321121216,0.049051014792840214
convnet_L6_F128_K3x3_W100_DWS,convnet_L6_F128_K3x3_W100_DWS.trt,1451,65.3615562915802,5.061742544174194,7.152557373046875e-07,60.107789278030396,0.040760701479869085
convnet_L6_F128_K3x3_W40_DWS,convnet_L6_F128_K3x3_W40_DWS.trt,8444,65.64446067810059,5.432523012161255,7.152557373046875e-07,60.10072708129883,0.0069897112152916396
convnet_L6_F128_K3x3_W50_DWS,convnet_L6_F128_K3x3_W50_DWS.trt,5626,65.6577718257904,5.422370433807373,4.76837158203125e-07,60.10206937789917,0.01052182279275568
convnet_L6_F128_K3x3_W60_DWS,convnet_L6_F128_K3x3_W60_DWS.trt,3777,65.68193864822388,5.40367579460144,4.76837158203125e-07,60.110708475112915,0.015656727976921473
convnet_L6_F128_K3x3_W70_DWS,convnet_L6_F128_K3x3_W70_DWS.trt,2841,65.7426528930664,5.454958200454712,4.76837158203125e-07,60.10524654388428,0.0208576301251109
convnet_L6_F128_K3x3_W80_DWS,convnet_L6_F128_K3x3_W80_DWS.trt,2263,65.83438754081726,5.47022008895874,4.76837158203125e-07,60.121986865997314,0.02618577993395473
convnet_L6_F128_K3x3_W90_DWS,convnet_L6_F128_K3x3_W90_DWS.trt,1751,64.35565423965454,4.131986618041992,4.76837158203125e-07,60.12177848815918,0.03375823207748474
convnet_L6_F128_K4x4_W100_DWS,convnet_L6_F128_K4x4_W100_DWS.trt,991,65.35537528991699,4.977779388427734,9.5367431640625e-07,60.14830660820007,0.05995272435285489
convnet_L6_F128_K4x4_W30_DWS,convnet_L6_F128_K4x4_W30_DWS.trt,7924,65.66323614120483,5.436743259429932,9.5367431640625e-07,60.10575270652771,0.00744784853182797
convnet_L6_F128_K4x4_W40_DWS,convnet_L6_F128_K4x4_W40_DWS.trt,5037,65.63534188270569,5.37044095993042,7.152557373046875e-07,60.10552263259888,0.011763375265058223
convnet_L6_F128_K4x4_W50_DWS,convnet_L6_F128_K4x4_W50_DWS.trt,3407,65.6934564113617,5.439652442932129,9.5367431640625e-07,60.11020255088806,0.017353148484181055
convnet_L6_F128_K4x4_W60_DWS,convnet_L6_F128_K4x4_W60_DWS.trt,2692,65.66287064552307,5.35069465637207,4.76837158203125e-07,60.11068558692932,0.022003864639758355
convnet_L6_F128_K4x4_W70_DWS,convnet_L6_F128_K4x4_W70_DWS.trt,1849,65.6990966796875,5.391152858734131,9.5367431640625e-07,60.10839891433716,0.03193706818823559
convnet_L6_F128_K4x4_W80_DWS,convnet_L6_F128_K4x4_W80_DWS.trt,1471,65.76176691055298,5.421974420547485,7.152557373046875e-07,60.14303016662598,0.040228315472683886
convnet_L6_F128_K4x4_W90_DWS,convnet_L6_F128_K4x4_W90_DWS.trt,1216,65.32181429862976,4.955849885940552,9.5367431640625e-07,60.1246452331543,0.048733579288972054
convnet_L6_F128_K5x5_W100_DWS,convnet_L6_F128_K5x5_W100_DWS.trt,961,66.08627104759216,5.613484144210815,4.76837158203125e-07,60.155993700027466,0.06185643680385943
convnet_L6_F128_K5x5_W40_DWS,convnet_L6_F128_K5x5_W40_DWS.trt,5513,65.60021185874939,5.33763861656189,7.152557373046875e-07,60.10642409324646,0.010740899615856041
convnet_L6_F128_K5x5_W50_DWS,convnet_L6_F128_K5x5_W50_DWS.trt,3537,65.62206983566284,5.324725866317749,4.76837158203125e-07,60.110013484954834,0.016700472169789277
convnet_L6_F128_K5x5_W60_DWS,convnet_L6_F128_K5x5_W60_DWS.trt,2555,65.8331503868103,5.4551849365234375,9.5367431640625e-07,60.11833333969116,0.023196976245499403
convnet_L6_F128_K5x5_W70_DWS,convnet_L6_F128_K5x5_W70_DWS.trt,1835,65.78308010101318,5.444295406341553,9.5367431640625e-07,60.11145377159119,0.032171298242719686
convnet_L6_F128_K5x5_W80_DWS,convnet_L6_F128_K5x5_W80_DWS.trt,1471,65.93054461479187,5.624650239944458,7.152557373046875e-07,60.110328674316406,0.04022445085500877
convnet_L6_F128_K5x5_W90_DWS,convnet_L6_F128_K5x5_W90_DWS.trt,1176,65.29270672798157,4.934709072113037,4.76837158203125e-07,60.116267919540405,0.05042357651554808
convnet_L6_F192_K2x2_W100_DWS,convnet_L6_F192_K2x2_W100_DWS.trt,599,66.31135487556458,5.764535427093506,4.76837158203125e-07,60.17863202095032,0.09962836171629433
convnet_L6_F192_K2x2_W20_DWS,convnet_L6_F192_K2x2_W20_DWS.trt,5888,65.57839345932007,5.35776162147522,1.1920928955078125e-06,60.105215311050415,0.010059708648401758
convnet_L6_F192_K2x2_W30_DWS,convnet_L6_F192_K2x2_W30_DWS.trt,3720,65.69926381111145,5.399461984634399,9.5367431640625e-07,60.11921668052673,0.01590182479991708
convnet_L6_F192_K2x2_W40_DWS,convnet_L6_F192_K2x2_W40_DWS.trt,2505,65.79594302177429,5.447413444519043,9.5367431640625e-07,60.11708307266235,0.023662905588359415
convnet_L6_F192_K2x2_W50_DWS,convnet_L6_F192_K2x2_W50_DWS.trt,1835,65.90061068534851,5.460412263870239,4.76837158203125e-07,60.13914465904236,0.032174379884059814
convnet_L6_F192_K2x2_W60_DWS,convnet_L6_F192_K2x2_W60_DWS.trt,1381,65.41428756713867,5.071171045303345,4.76837158203125e-07,60.11658334732056,0.04286113310170985
convnet_L6_F192_K2x2_W70_DWS,convnet_L6_F192_K2x2_W70_DWS.trt,1248,65.90030550956726,5.551878452301025,4.76837158203125e-07,60.14347505569458,0.047500296854055844
convnet_L6_F192_K2x2_W80_DWS,convnet_L6_F192_K2x2_W80_DWS.trt,896,65.54423952102661,5.08282470703125,4.76837158203125e-07,60.14073038101196,0.06635969478104796
convnet_L6_F192_K2x2_W90_DWS,convnet_L6_F192_K2x2_W90_DWS.trt,770,65.521075963974,5.06162691116333,9.5367431640625e-07,60.16395568847656,0.07736498194855529
convnet_L6_F192_K3x3_W100_DWS,convnet_L6_F192_K3x3_W100_DWS.trt,923,65.56909227371216,5.09989595413208,7.152557373046875e-07,60.15845251083374,0.06445332312248123
convnet_L6_F192_K3x3_W30_DWS,convnet_L6_F192_K3x3_W30_DWS.trt,8291,65.55925035476685,5.336525201797485,7.152557373046875e-07,60.10781955718994,0.007116636167661285
convnet_L6_F192_K3x3_W40_DWS,convnet_L6_F192_K3x3_W40_DWS.trt,5347,65.63727831840515,5.3770904541015625,7.152557373046875e-07,60.113200426101685,0.011085043583091049
convnet_L6_F192_K3x3_W50_DWS,convnet_L6_F192_K3x3_W50_DWS.trt,3274,65.68128299713135,5.375631809234619,9.5367431640625e-07,60.11619591712952,0.018066694842800542
convnet_L6_F192_K3x3_W60_DWS,convnet_L6_F192_K3x3_W60_DWS.trt,2378,65.7817440032959,5.435946464538574,9.5367431640625e-07,60.12243676185608,0.024924747376405862
convnet_L6_F192_K3x3_W70_DWS,convnet_L6_F192_K3x3_W70_DWS.trt,1690,65.41380715370178,5.106321096420288,7.152557373046875e-07,60.122721672058105,0.0349526649396095
