Model Name,Average Inference Time (seconds),Model Load Time (seconds),Allocation Time (seconds)
convnet_L10_F288_K5x5_W75_DWS,0.14172617912292482,1.1920928955078125e-06,0.0006432533264160156
convnet_L10_F288_K5x5_W80_DWS,0.15945140838623048,2.6226043701171875e-06,0.0013077259063720703
convnet_L10_F288_K5x5_W85_DWS,0.18186877012252808,1.430511474609375e-06,0.0007221698760986328
convnet_L10_F288_K5x5_W90_DWS,0.203797767162323,1.1920928955078125e-06,0.0006620883941650391
convnet_L10_F288_K5x5_W95_DWS,0.21556171417236328,1.430511474609375e-06,0.0006997585296630859
convnet_L10_F320_K2x2_W15_DWS,0.0318435001373291,2.1457672119140625e-06,0.0012676715850830078
convnet_L10_F320_K2x2_W25_DWS,0.04882147789001465,2.6226043701171875e-06,0.0008120536804199219
convnet_L10_F320_K2x2_W35_DWS,0.06984306335449218,1.1920928955078125e-06,0.0006463527679443359
convnet_L10_F320_K2x2_W45_DWS,0.09443689346313476,1.1920928955078125e-06,0.0006368160247802734
convnet_L10_F320_K2x2_W55_DWS,0.1142889142036438,2.6226043701171875e-06,0.0013222694396972656
convnet_L10_F320_K2x2_W65_DWS,0.15468602418899535,1.430511474609375e-06,0.0007190704345703125
convnet_L10_F320_K2x2_W75_DWS,0.17868412494659425,1.1920928955078125e-06,0.0006434917449951172
convnet_L10_F320_K2x2_W85_DWS,0.2309446382522583,3.337860107421875e-06,0.0013048648834228516
convnet_L10_F320_K2x2_W95_DWS,0.26093515634536746,3.0994415283203125e-06,0.0008139610290527344
convnet_L10_F320_K3x3_W35_DWS,0.026287989616394045,2.1457672119140625e-06,0.0013091564178466797
convnet_L10_F320_K3x3_W45_DWS,0.04055849313735962,1.1920928955078125e-06,0.0006222724914550781
convnet_L10_F320_K3x3_W55_DWS,0.05616806507110596,2.1457672119140625e-06,0.001051187515258789
convnet_L10_F320_K3x3_W65_DWS,0.0827654790878296,1.1920928955078125e-06,0.0006046295166015625
convnet_L10_F320_K3x3_W75_DWS,0.10643481731414794,1.430511474609375e-06,0.0006325244903564453
convnet_L10_F320_K3x3_W85_DWS,0.1363014006614685,1.430511474609375e-06,0.0006268024444580078
convnet_L10_F320_K3x3_W95_DWS,0.16776832818984985,1.1920928955078125e-06,0.0006771087646484375
convnet_L10_F320_K4x4_W35_DWS,0.04456660032272339,1.9073486328125e-06,0.0006246566772460938
convnet_L10_F320_K4x4_W45_DWS,0.06625836610794067,1.1920928955078125e-06,0.0006411075592041016
convnet_L10_F320_K4x4_W55_DWS,0.09387177228927612,1.1920928955078125e-06,0.0006966590881347656
convnet_L10_F320_K4x4_W65_DWS,0.12447014093399048,1.1920928955078125e-06,0.0006401538848876953
convnet_L10_F320_K4x4_W75_DWS,0.15787725687026977,3.0994415283203125e-06,0.0012786388397216797
convnet_L10_F320_K4x4_W85_DWS,0.2076634359359741,2.1457672119140625e-06,0.0008866786956787109
convnet_L10_F320_K4x4_W95_DWS,0.24268312215805055,1.430511474609375e-06,0.0006897449493408203
convnet_L10_F320_K5x5_W35_DWS,0.03801532506942749,1.430511474609375e-06,0.0006775856018066406
convnet_L10_F320_K5x5_W45_DWS,0.057450826168060305,1.1920928955078125e-06,0.0006415843963623047
convnet_L10_F320_K5x5_W55_DWS,0.08748951196670532,1.1920928955078125e-06,0.0006601810455322266
convnet_L10_F320_K5x5_W65_DWS,0.12265120029449463,1.1920928955078125e-06,0.0006406307220458984
convnet_L10_F320_K5x5_W75_DWS,0.1565719747543335,3.5762786865234375e-06,0.0013470649719238281
convnet_L10_F320_K5x5_W85_DWS,0.202056143283844,1.430511474609375e-06,0.0006287097930908203
convnet_L10_F320_K5x5_W95_DWS,0.24922207355499268,1.430511474609375e-06,0.0007128715515136719
convnet_L10_F352_K2x2_W100_DWS,0.3416585898399353,1.6689300537109375e-06,0.0006711483001708984
convnet_L10_F352_K2x2_W15_DWS,0.034321916103363034,1.430511474609375e-06,0.0006310939788818359
convnet_L10_F352_K2x2_W20_DWS,0.044621667861938476,1.1920928955078125e-06,0.0006232261657714844
convnet_L10_F352_K2x2_W25_DWS,0.05817441701889038,3.5762786865234375e-06,0.0008492469787597656
convnet_L10_F352_K2x2_W30_DWS,0.06825756311416625,3.0994415283203125e-06,0.001068115234375
convnet_L10_F352_K2x2_W35_DWS,0.08289500951766968,2.86102294921875e-06,0.0015118122100830078
convnet_L10_F352_K2x2_W40_DWS,0.09591092348098755,2.86102294921875e-06,0.0018956661224365234
convnet_L10_F352_K2x2_W45_DWS,0.11086878538131714,2.384185791015625e-06,0.0012850761413574219
convnet_L10_F352_K2x2_W50_DWS,0.11942028284072875,1.1920928955078125e-06,0.0006213188171386719
convnet_L10_F352_K2x2_W55_DWS,0.14443161487579345,1.6689300537109375e-06,0.0006618499755859375
convnet_L10_F352_K2x2_W60_DWS,0.1631270933151245,1.6689300537109375e-06,0.0006344318389892578
convnet_L10_F352_K2x2_W65_DWS,0.17286360263824463,2.6226043701171875e-06,0.0012896060943603516
convnet_L10_F352_K2x2_W70_DWS,0.20191735982894898,2.384185791015625e-06,0.0008656978607177734
convnet_L10_F352_K2x2_W75_DWS,0.21374440670013428,3.0994415283203125e-06,0.00091552734375
convnet_L10_F352_K2x2_W80_DWS,0.23687232971191408,3.337860107421875e-06,0.0014736652374267578
convnet_L10_F352_K2x2_W85_DWS,0.26102535247802733,1.6689300537109375e-06,0.0006847381591796875
convnet_L10_F352_K2x2_W90_DWS,0.28393312692642214,1.1920928955078125e-06,0.0006301403045654297
convnet_L10_F352_K2x2_W95_DWS,0.3148544955253601,1.1920928955078125e-06,0.0006864070892333984
convnet_L10_F352_K3x3_W100_DWS,0.2228711438179016,1.430511474609375e-06,0.0008368492126464844
convnet_L10_F352_K3x3_W30_DWS,0.02499788045883179,1.430511474609375e-06,0.0006134510040283203
convnet_L10_F352_K3x3_W35_DWS,0.03103981018066406,1.430511474609375e-06,0.0006067752838134766
convnet_L10_F352_K3x3_W40_DWS,0.03830203771591187,1.430511474609375e-06,0.0006468296051025391
convnet_L10_F352_K3x3_W45_DWS,0.04659951448440552,2.384185791015625e-06,0.001508474349975586
convnet_L10_F352_K3x3_W50_DWS,0.05602500915527344,2.384185791015625e-06,0.001538991928100586
convnet_L10_F352_K3x3_W55_DWS,0.07126945734024048,9.5367431640625e-07,0.0006158351898193359
convnet_L10_F352_K3x3_W60_DWS,0.08602039813995362,1.6689300537109375e-06,0.0008046627044677734
convnet_L10_F352_K3x3_W65_DWS,0.0997931694984436,2.384185791015625e-06,0.0008020401000976562
convnet_L10_F352_K3x3_W70_DWS,0.1137362551689148,1.6689300537109375e-06,0.0008373260498046875
convnet_L10_F352_K3x3_W75_DWS,0.1278851056098938,1.6689300537109375e-06,0.0006413459777832031
convnet_L10_F352_K3x3_W80_DWS,0.14361063957214357,1.1920928955078125e-06,0.0006303787231445312
convnet_L10_F352_K3x3_W85_DWS,0.16332885265350341,1.430511474609375e-06,0.0006475448608398438
convnet_L10_F352_K3x3_W90_DWS,0.17375762939453124,3.0994415283203125e-06,0.0009009838104248047
convnet_L10_F352_K3x3_W95_DWS,0.19101951599121095,1.6689300537109375e-06,0.0006775856018066406
convnet_L10_F352_K4x4_W100_DWS,0.31834772825241087,1.430511474609375e-06,0.0006420612335205078
convnet_L10_F352_K4x4_W25_DWS,0.03448441028594971,2.6226043701171875e-06,0.001529693603515625
convnet_L10_F352_K4x4_W30_DWS,0.04124208927154541,2.86102294921875e-06,0.0012350082397460938
convnet_L10_F352_K4x4_W35_DWS,0.05251861333847046,1.1920928955078125e-06,0.0006318092346191406
convnet_L10_F352_K4x4_W40_DWS,0.07367194652557373,1.1920928955078125e-06,0.0006365776062011719
convnet_L10_F352_K4x4_W45_DWS,0.08144596576690674,1.1920928955078125e-06,0.0006132125854492188
convnet_L10_F352_K4x4_W50_DWS,0.09619708061218261,1.1920928955078125e-06,0.0006353855133056641
convnet_L10_F352_K4x4_W55_DWS,0.11478077888488769,1.9073486328125e-06,0.0006103515625
convnet_L10_F352_K4x4_W60_DWS,0.13347077369689941,1.1920928955078125e-06,0.0006349086761474609
convnet_L10_F352_K4x4_W65_DWS,0.15272104978561402,1.430511474609375e-06,0.0006330013275146484
convnet_L10_F352_K4x4_W70_DWS,0.17124178647994995,3.337860107421875e-06,0.001186370849609375
convnet_L10_F352_K4x4_W75_DWS,0.18679138422012329,9.5367431640625e-07,0.0006496906280517578
convnet_L10_F352_K4x4_W80_DWS,0.21902496337890626,1.430511474609375e-06,0.0006465911865234375
convnet_L10_F352_K4x4_W85_DWS,0.2447816562652588,1.6689300537109375e-06,0.0008883476257324219
convnet_L10_F352_K4x4_W90_DWS,0.2587157678604126,1.1920928955078125e-06,0.0007548332214355469
convnet_L10_F352_K4x4_W95_DWS,0.2883093595504761,1.1920928955078125e-06,0.0006794929504394531
convnet_L10_F352_K5x5_W100_DWS,0.32402824640274047,1.1920928955078125e-06,0.0007200241088867188
convnet_L10_F352_K5x5_W30_DWS,0.034564383029937744,3.337860107421875e-06,0.0009365081787109375
convnet_L10_F352_K5x5_W35_DWS,0.044340572357177734,2.6226043701171875e-06,0.0015575885772705078
convnet_L10_F352_K5x5_W40_DWS,0.057127726078033444,1.1920928955078125e-06,0.0006220340728759766
convnet_L10_F352_K5x5_W45_DWS,0.06719034194946288,1.430511474609375e-06,0.0006322860717773438
convnet_L10_F352_K5x5_W50_DWS,0.08550713777542114,3.0994415283203125e-06,0.001550436019897461
convnet_L10_F352_K5x5_W55_DWS,0.09732043027877807,1.430511474609375e-06,0.0006186962127685547
convnet_L10_F352_K5x5_W60_DWS,0.11508016109466553,1.430511474609375e-06,0.0006773471832275391
convnet_L10_F352_K5x5_W65_DWS,0.1422419548034668,1.6689300537109375e-06,0.0006518363952636719
convnet_L10_F352_K5x5_W70_DWS,0.16197911977767945,1.1920928955078125e-06,0.0006380081176757812
convnet_L10_F352_K5x5_W75_DWS,0.18221896886825562,1.430511474609375e-06,0.000667572021484375
convnet_L10_F352_K5x5_W80_DWS,0.20497387886047364,1.6689300537109375e-06,0.0006144046783447266
convnet_L10_F352_K5x5_W85_DWS,0.2367906975746155,2.6226043701171875e-06,0.0007910728454589844
convnet_L10_F352_K5x5_W90_DWS,0.263769850730896,1.9073486328125e-06,0.0006606578826904297
convnet_L10_F352_K5x5_W95_DWS,0.28070143699645994,1.1920928955078125e-06,0.0006797313690185547
convnet_L10_F384_K2x2_W15_DWS,0.04211493492126465,1.430511474609375e-06,0.0006244182586669922
convnet_L10_F384_K2x2_W25_DWS,0.0624886417388916,1.1920928955078125e-06,0.0006539821624755859
convnet_L10_F384_K2x2_W35_DWS,0.09050269365310669,3.0994415283203125e-06,0.0016121864318847656
convnet_L10_F384_K2x2_W45_DWS,0.11278426885604859,1.6689300537109375e-06,0.0006163120269775391
convnet_L10_F384_K2x2_W55_DWS,0.15765230894088744,3.0994415283203125e-06,0.0011148452758789062
convnet_L10_F384_K2x2_W65_DWS,0.18761132955551146,1.1920928955078125e-06,0.0006246566772460938
convnet_L10_F384_K2x2_W75_DWS,0.23380017042160034,1.9073486328125e-06,0.0006546974182128906
convnet_L10_F384_K2x2_W85_DWS,0.28431514024734494,3.337860107421875e-06,0.0013837814331054688
convnet_L10_F384_K2x2_W95_DWS,0.3408039546012878,1.6689300537109375e-06,0.0006704330444335938
convnet_L10_F384_K3x3_W35_DWS,0.032369894981384276,2.86102294921875e-06,0.0013468265533447266
convnet_L10_F384_K3x3_W45_DWS,0.05339841365814209,1.1920928955078125e-06,0.0006451606750488281
convnet_L10_F384_K3x3_W55_DWS,0.07734926462173462,2.1457672119140625e-06,0.001271963119506836
convnet_L10_F384_K3x3_W65_DWS,0.10842455863952637,3.5762786865234375e-06,0.0008459091186523438
convnet_L10_F384_K3x3_W75_DWS,0.13970072746276854,2.6226043701171875e-06,0.0011873245239257812
convnet_L10_F384_K3x3_W85_DWS,0.16819451808929442,1.430511474609375e-06,0.0006833076477050781
convnet_L10_F384_K3x3_W95_DWS,0.22216681957244874,9.5367431640625e-07,0.0006771087646484375
convnet_L10_F384_K4x4_W25_DWS,0.04017265796661377,1.430511474609375e-06,0.0008580684661865234
convnet_L10_F384_K4x4_W35_DWS,0.06095247030258179,1.6689300537109375e-06,0.000614166259765625
convnet_L10_F384_K4x4_W45_DWS,0.08913440704345703,1.1920928955078125e-06,0.0006074905395507812
convnet_L10_F384_K4x4_W55_DWS,0.12634013175964356,1.430511474609375e-06,0.0006349086761474609
convnet_L10_F384_K4x4_W65_DWS,0.15881698369979858,1.1920928955078125e-06,0.0006554126739501953
convnet_L10_F384_K4x4_W75_DWS,0.21199287414550783,2.6226043701171875e-06,0.001222372055053711
convnet_L10_F384_K4x4_W85_DWS,0.26684202671051027,1.6689300537109375e-06,0.0006477832794189453
convnet_L10_F384_K4x4_W95_DWS,0.3132353329658508,1.6689300537109375e-06,0.0006818771362304688
convnet_L10_F384_K5x5_W35_DWS,0.048360376358032225,1.1920928955078125e-06,0.0006263256072998047
convnet_L10_F384_K5x5_W45_DWS,0.07259483337402343,2.6226043701171875e-06,0.0012845993041992188
convnet_L10_F384_K5x5_W55_DWS,0.10918446302413941,2.384185791015625e-06,0.0012524127960205078
convnet_L10_F384_K5x5_W65_DWS,0.15465182781219483,1.430511474609375e-06,0.0006444454193115234
convnet_L10_F384_K5x5_W75_DWS,0.19923677682876587,1.1920928955078125e-06,0.0006494522094726562
convnet_L10_F384_K5x5_W85_DWS,0.2571842622756958,1.430511474609375e-06,0.0006456375122070312
convnet_L10_F384_K5x5_W95_DWS,0.3181633996963501,1.1920928955078125e-06,0.0006883144378662109
convnet_L10_F416_K2x2_W100_DWS,0.43518213510513304,1.1920928955078125e-06,0.0006756782531738281
convnet_L10_F416_K2x2_W10_DWS,0.03769364595413208,1.1920928955078125e-06,0.0006816387176513672
convnet_L10_F416_K2x2_W15_DWS,0.04686455249786377,1.430511474609375e-06,0.000713348388671875
convnet_L10_F416_K2x2_W20_DWS,0.05939303398132324,1.6689300537109375e-06,0.0008881092071533203
convnet_L10_F416_K2x2_W25_DWS,0.06677079916000367,2.86102294921875e-06,0.0014226436614990234
convnet_L10_F416_K2x2_W30_DWS,0.08553787231445313,9.5367431640625e-07,0.0006155967712402344
convnet_L10_F416_K2x2_W35_DWS,0.10302162647247315,3.337860107421875e-06,0.0014557838439941406
convnet_L10_F416_K2x2_W40_DWS,0.11995875597000122,3.0994415283203125e-06,0.0011718273162841797
convnet_L10_F416_K2x2_W45_DWS,0.13063372373580934,2.6226043701171875e-06,0.0014615058898925781
convnet_L10_F416_K2x2_W50_DWS,0.1585254716873169,1.1920928955078125e-06,0.0007081031799316406
convnet_L10_F416_K2x2_W55_DWS,0.18303139209747316,1.1920928955078125e-06,0.0006382465362548828
convnet_L10_F416_K2x2_W60_DWS,0.2065939736366272,1.1920928955078125e-06,0.000644683837890625
convnet_L10_F416_K2x2_W65_DWS,0.23024953603744508,2.384185791015625e-06,0.0014808177947998047
convnet_L10_F416_K2x2_W70_DWS,0.24334587812423705,1.1920928955078125e-06,0.0006489753723144531
convnet_L10_F416_K2x2_W75_DWS,0.2704291367530823,1.430511474609375e-06,0.0006570816040039062
convnet_L10_F416_K2x2_W80_DWS,0.3014781141281128,1.6689300537109375e-06,0.0006351470947265625
convnet_L10_F416_K2x2_W85_DWS,0.32939064741134644,1.430511474609375e-06,0.0007543563842773438
convnet_L10_F416_K2x2_W90_DWS,0.36177310705184934,1.6689300537109375e-06,0.0006704330444335938
convnet_L10_F416_K2x2_W95_DWS,0.3960743546485901,1.430511474609375e-06,0.0006744861602783203
convnet_L10_F416_K3x3_W100_DWS,0.27303596258163454,1.9073486328125e-06,0.0006315708160400391
convnet_L10_F416_K3x3_W25_DWS,0.021745898723602296,1.1920928955078125e-06,0.0006344318389892578
convnet_L10_F416_K3x3_W30_DWS,0.030479025840759278,1.1920928955078125e-06,0.0006167888641357422
convnet_L10_F416_K3x3_W35_DWS,0.04174251079559326,2.6226043701171875e-06,0.0014967918395996094
convnet_L10_F416_K3x3_W40_DWS,0.053197028636932375,1.1920928955078125e-06,0.0006539821624755859
convnet_L10_F416_K3x3_W45_DWS,0.06438047409057618,1.1920928955078125e-06,0.0006213188171386719
convnet_L10_F416_K3x3_W50_DWS,0.0765011191368103,9.5367431640625e-07,0.0006339550018310547
convnet_L10_F416_K3x3_W55_DWS,0.08668847322463989,1.1920928955078125e-06,0.0006363391876220703
convnet_L10_F416_K3x3_W60_DWS,0.10839854717254639,2.6226043701171875e-06,0.001321554183959961
convnet_L10_F416_K3x3_W65_DWS,0.12827128410339356,1.6689300537109375e-06,0.0006368160247802734
convnet_L10_F416_K3x3_W70_DWS,0.14466385126113893,1.430511474609375e-06,0.0006325244903564453
convnet_L10_F416_K3x3_W75_DWS,0.15544098615646362,1.1920928955078125e-06,0.0007905960083007812
convnet_L10_F416_K3x3_W80_DWS,0.1830126476287842,2.6226043701171875e-06,0.0010564327239990234
convnet_L10_F416_K3x3_W85_DWS,0.1990576195716858,1.430511474609375e-06,0.0006544589996337891
convnet_L10_F416_K3x3_W90_DWS,0.23440154314041137,1.1920928955078125e-06,0.0006489753723144531
convnet_L10_F416_K3x3_W95_DWS,0.24614070415496825,1.6689300537109375e-06,0.0006594657897949219
convnet_L10_F416_K4x4_W100_DWS,0.3994230985641479,1.6689300537109375e-06,0.0006632804870605469
convnet_L10_F416_K4x4_W20_DWS,0.03452493906021118,2.6226043701171875e-06,0.0013272762298583984
convnet_L10_F416_K4x4_W25_DWS,0.04632407188415527,3.337860107421875e-06,0.0017244815826416016
convnet_L10_F416_K4x4_W30_DWS,0.05502361536026001,3.814697265625e-06,0.001984119415283203
convnet_L10_F416_K4x4_W35_DWS,0.07025978326797486,9.5367431640625e-07,0.0006303787231445312
convnet_L10_F416_K4x4_W40_DWS,0.08081238269805908,1.430511474609375e-06,0.0006287097930908203
convnet_L10_F416_K4x4_W45_DWS,0.09755273580551148,1.1920928955078125e-06,0.0006322860717773438
convnet_L10_F416_K4x4_W50_DWS,0.12115428686141967,2.384185791015625e-06,0.0013172626495361328
convnet_L10_F416_K4x4_W55_DWS,0.14346912622451782,1.6689300537109375e-06,0.0006077289581298828
convnet_L10_F416_K4x4_W60_DWS,0.16708795309066773,1.430511474609375e-06,0.0006306171417236328
convnet_L10_F416_K4x4_W65_DWS,0.1910479974746704,2.86102294921875e-06,0.0015172958374023438
convnet_L10_F416_K4x4_W70_DWS,0.21465266227722168,1.6689300537109375e-06,0.0006508827209472656
convnet_L10_F416_K4x4_W75_DWS,0.24506572961807252,2.6226043701171875e-06,0.0009319782257080078
convnet_L10_F416_K4x4_W80_DWS,0.27513574361801146,1.430511474609375e-06,0.0005972385406494141
convnet_L10_F416_K4x4_W85_DWS,0.29444911003112795,1.6689300537109375e-06,0.0012726783752441406
convnet_L10_F416_K4x4_W90_DWS,0.3258513426780701,1.1920928955078125e-06,0.0006768703460693359
convnet_L10_F416_K4x4_W95_DWS,0.3772270703315735,1.430511474609375e-06,0.0006930828094482422
convnet_L10_F416_K5x5_W100_DWS,0.3927987241744995,2.86102294921875e-06,0.000972747802734375
