model_name,file_name,num_inferences,total_time (s),load_time (s),alloc_time (s),inference_time (s),average_latency (s)
convnet_L5_F352_K5x5_W55_DWS,convnet_L5_F352_K5x5_W55_DWS.trt,1047,65.86082887649536,5.479004859924316,9.5367431640625e-07,60.12111520767212,0.05667022920952827
convnet_L5_F352_K5x5_W60_DWS,convnet_L5_F352_K5x5_W60_DWS.trt,903,66.0213897228241,5.545031309127808,7.152557373046875e-07,60.16364026069641,0.06583316170363991
convnet_L5_F352_K5x5_W65_DWS,convnet_L5_F352_K5x5_W65_DWS.trt,757,65.80597496032715,5.212348937988281,7.152557373046875e-07,60.17459321022034,0.07866811972785658
convnet_L5_F352_K5x5_W70_DWS,convnet_L5_F352_K5x5_W70_DWS.trt,671,65.50014448165894,4.967082500457764,7.152557373046875e-07,60.11448407173157,0.08874608614050329
convnet_L5_F352_K5x5_W75_DWS,convnet_L5_F352_K5x5_W75_DWS.trt,639,66.36111879348755,5.613599538803101,7.152557373046875e-07,60.15165638923645,0.09328837536496921
convnet_L5_F352_K5x5_W80_DWS,convnet_L5_F352_K5x5_W80_DWS.trt,536,66.2988531589508,5.655270338058472,7.152557373046875e-07,60.1276216506958,0.11128495522399447
convnet_L5_F352_K5x5_W85_DWS,convnet_L5_F352_K5x5_W85_DWS.trt,500,65.76952004432678,5.067076683044434,7.152557373046875e-07,60.188178300857544,0.119493492603302
convnet_L5_F352_K5x5_W90_DWS,convnet_L5_F352_K5x5_W90_DWS.trt,417,66.31177568435669,5.791434288024902,7.152557373046875e-07,60.141757011413574,0.14325488728585004
convnet_L5_F352_K5x5_W95_DWS,convnet_L5_F352_K5x5_W95_DWS.trt,380,65.79096055030823,5.1889848709106445,4.76837158203125e-07,60.230974435806274,0.1575240743787665
convnet_L5_F384_K2x2_W35_DWS,convnet_L5_F384_K2x2_W35_DWS.trt,1561,65.39820575714111,5.092229604721069,7.152557373046875e-07,60.13574528694153,0.037868864027679465
convnet_L5_F384_K2x2_W45_DWS,convnet_L5_F384_K2x2_W45_DWS.trt,1123,65.84352684020996,5.5182788372039795,7.152557373046875e-07,60.128971099853516,0.05283545173923564
convnet_L5_F384_K2x2_W55_DWS,convnet_L5_F384_K2x2_W55_DWS.trt,906,66.16666269302368,5.575735092163086,4.76837158203125e-07,60.11436939239502,0.06557126261014286
convnet_L5_F384_K2x2_W65_DWS,convnet_L5_F384_K2x2_W65_DWS.trt,703,66.18420457839966,5.649201154708862,7.152557373046875e-07,60.167601585388184,0.08477203367784047
convnet_L5_F384_K2x2_W75_DWS,convnet_L5_F384_K2x2_W75_DWS.trt,517,65.8063714504242,5.306267976760864,9.5367431640625e-07,60.19701337814331,0.11552376950040777
convnet_L5_F384_K2x2_W85_DWS,convnet_L5_F384_K2x2_W85_DWS.trt,454,66.29325246810913,5.392703533172607,7.152557373046875e-07,60.21670937538147,0.1317183929392945
convnet_L5_F384_K2x2_W95_DWS,convnet_L5_F384_K2x2_W95_DWS.trt,348,66.27990674972534,5.461402654647827,4.76837158203125e-07,60.23255968093872,0.17204624825510487
