Model Name,Layers,Total Parameters,Convolution Parameters,Total MACs,Network Type,Input Size,Avrg_RAM,Avrg_SWAP,Avrg_IRAM,Avrg_CPU,Avrg_GPU,Avrg_EMC_FREQ,Avrg_APE,Avrg_PLL,Avrg_PMIC,Avrg_POM_5V_IN,Avrg_POM_5V_GPU,Avrg_POM_5V_CPU,Avrg_GPU_TEMP,Avrg_CPU_TEMP,Avrg_THERMAL,Avrg_AO,Total_POM_5V_IN,Total_POM_5V_GPU,Total_POM_5V_CPU,num_inferences,average_latency(ms),GPU_energy_per_inference,CPU_energy_per_inference
convnet_L8_F416_K5x5_W75_DWS,8,24691768,1291758,7289538760,dws,75,1711.0,182.0,0.0,5.389830508474576,94.2542372881356,29.220338983050848,25.0,26.041666666666668,50.0,5965.203389830508,3665.762711864407,129.67796610169492,29.27777777777778,32.166666666666664,30.54268292682927,39.81428571428572,351947.0,216280.0,7651.0,320,186.75517320632932,675.875,23.909375
convnet_L8_F416_K5x5_W80_DWS,8,27915768,1291758,8293875210,dws,80,1723.1206896551723,182.0,0.0,4.612068965517241,96.1896551724138,22.03448275862069,25.0,25.696969696969692,50.0,5853.517241379311,3765.844827586207,133.3793103448276,28.928571428571427,32.5,30.565217391304348,39.92424242424242,339504.0,218419.0,7736.0,297,201.32337331771848,735.4175084175084,26.04713804713805
convnet_L8_F416_K5x5_W85_DWS,8,31347768,1291758,9363007560,dws,85,1739.3793103448277,182.0,0.0,4.452586206896552,96.10344827586206,22.46551724137931,25.0,25.64516129032258,50.0,5894.327586206897,3748.46551724138,131.98275862068965,29.185185185185187,31.967741935483872,30.453488372093023,39.833333333333336,341871.0,217411.0,7655.0,261,229.8698377609253,832.992337164751,29.32950191570881
convnet_L8_F416_K5x5_W90_DWS,8,34987768,1291758,10496935810,dws,90,1755.0,182.0,0.0,3.788135593220339,97.20338983050848,22.338983050847457,25.0,25.655172413793103,50.0,5885.033898305085,3764.779661016949,127.72881355932203,29.035714285714285,32.03448275862069,30.33125,39.621212121212125,347217.0,222122.0,7536.0,234,255.6249213218688,949.2393162393163,32.205128205128204
convnet_L8_F416_K5x5_W95_DWS,8,38835768,1291758,11695659960,dws,95,1775.033898305085,182.0,0.0,3.4957627118644066,96.10169491525424,22.440677966101696,25.0,25.75757575757576,50.0,5846.677966101695,3746.457627118644,135.72881355932202,28.923076923076923,32.45454545454545,30.523255813953487,39.80303030303031,344954.0,221041.0,8008.0,211,284.3100976943969,1047.5876777251185,37.95260663507109
convnet_L8_F416_K5x5_W100_DWS,8,42891768,1291758,12959180010,dws,100,1791.0,182.0,0.0,3.4957627118644066,96.135593220339,21.491525423728813,25.0,25.68,50.0,5802.237288135593,3738.3050847457625,127.61016949152544,28.615384615384617,31.96296296296296,30.320652173913043,39.67142857142857,342332.0,220560.0,7529.0,189,317.0850419998169,1166.984126984127,39.835978835978835
convnet_L8_F448_K2x2_W15_DWS,8,8239641,1425551,1340023942,dws,15,1633.0,182.0,0.0,10.330508474576272,82.88135593220339,30.76271186440678,25.0,25.47826086956522,50.0,5409.525423728814,2980.169491525424,193.7457627118644,28.695652173913043,31.0,29.725,38.23333333333333,319162.0,175830.0,11431.0,1576,37.8905463218689,111.56725888324873,7.253172588832487
convnet_L8_F448_K2x2_W25_DWS,8,12182041,1425551,2341418362,dws,25,1651.9830508474577,182.0,0.0,9.516949152542374,86.40677966101696,34.847457627118644,25.0,25.74074074074074,50.0,5721.220338983051,3273.830508474576,168.47457627118644,28.766666666666666,31.3,30.04069767441861,38.785714285714285,337552.0,193156.0,9940.0,1074,55.4604458808898,179.84729981378027,9.25512104283054
convnet_L8_F448_K2x2_W35_DWS,8,17020441,1425551,3628818982,dws,35,1669.0,182.0,0.0,7.732758620689655,90.89655172413794,36.241379310344826,25.0,25.7,50.0,5925.672413793103,3425.896551724138,151.1206896551724,28.791666666666668,32.130434782608695,30.29375,38.875,343689.0,198702.0,8765.0,740,81.0581350326538,268.5162162162162,11.844594594594595
convnet_L8_F448_K2x2_W45_DWS,8,22754841,1425551,5202225802,dws,45,1693.4237288135594,174.0677966101695,0.0,6.411016949152542,92.16949152542372,27.203389830508478,25.0,25.55555555555556,50.0,5835.067796610169,3578.2033898305085,141.15254237288136,29.09090909090909,32.25806451612903,30.5625,39.56060606060606,344269.0,211114.0,8328.0,573,104.8503828048706,368.43630017452006,14.534031413612565
convnet_L8_F448_K2x2_W55_DWS,8,29385241,1425551,7061638822,dws,55,1719.0169491525423,169.0,0.0,5.461864406779661,93.0677966101695,37.25423728813559,25.0,25.766666666666666,50.0,6049.169491525424,3516.6610169491523,136.67796610169492,28.818181818181817,31.892857142857142,30.22159090909091,39.10606060606061,356901.0,207483.0,8064.0,404,147.8991961479187,513.5717821782179,19.96039603960396
convnet_L8_F448_K2x2_W65_DWS,8,36911641,1425551,9207058042,dws,65,1751.5689655172414,169.0,0.0,4.547413793103448,96.6206896551724,28.24137931034483,25.0,25.741935483870968,50.0,5975.96551724138,3721.7586206896553,126.94827586206895,29.03333333333333,32.083333333333336,30.461111111111112,39.75,346606.0,215862.0,7363.0,338,176.6515970230102,638.6449704142012,21.784023668639055
convnet_L8_F448_K2x2_W75_DWS,8,45334041,1425551,11638483462,dws,75,1794.655172413793,171.0,0.0,4.099137931034483,98.36206896551724,37.87931034482759,25.0,25.695652173913043,50.0,6143.931034482759,3634.051724137931,130.24137931034485,29.115384615384617,32.07407407407408,30.3936170212766,38.785714285714285,356348.0,210775.0,7554.0,253,236.6579747200012,833.102766798419,29.857707509881422
convnet_L8_F448_K2x2_W85_DWS,8,54652441,1425551,14355915082,dws,85,1871.0,171.0,0.0,3.76271186440678,95.91525423728814,28.25423728813559,25.0,25.517241379310345,50.0,5961.932203389831,3706.406779661017,127.59322033898304,29.066666666666663,32.27272727272727,30.51,39.274193548387096,351754.0,218678.0,7528.0,220,271.9797039031982,993.9909090909091,34.21818181818182
convnet_L8_F448_K2x2_W95_DWS,8,64866841,1425551,17359352902,dws,95,1953.0,173.0,0.0,3.646551724137931,97.06896551724138,28.344827586206897,25.0,25.40740740740741,50.0,5972.293103448276,3716.1724137931033,125.43103448275862,28.75,31.875,30.27127659574468,39.36111111111112,346393.0,215538.0,7275.0,183,327.3550653457641,1177.8032786885246,39.75409836065574
convnet_L8_F448_K3x3_W35_DWS,8,6929256,1441246,1771014360,dws,35,1631.3898305084747,173.0,0.0,10.694915254237287,89.40677966101696,35.067796610169495,25.0,25.89655172413793,50.0,5964.847457627118,3485.9491525423728,188.3728813559322,29.318181818181817,32.130434782608695,30.64583333333333,39.41428571428571,351926.0,205671.0,11114.0,1654,35.3654813766479,124.34764207980653,6.719467956469166
convnet_L8_F448_K3x3_W45_DWS,8,10513256,1441246,2927595160,dws,45,1648.0,173.0,0.0,10.008474576271189,88.10169491525424,29.406779661016948,25.0,25.863636363636363,50.0,6068.135593220339,3763.0508474576272,170.6949152542373,29.5,32.56,30.83974358974359,40.02941176470589,358020.0,222020.0,10071.0,1144,51.2364983558654,194.0734265734266,8.803321678321678
convnet_L8_F448_K3x3_W55_DWS,8,14993256,1441246,4373321160,dws,55,1664.8983050847455,173.0,0.0,7.682203389830509,88.71186440677967,30.084745762711865,25.0,25.75,50.0,6126.830508474576,3807.9830508474574,158.88135593220338,29.484848484848484,32.38709677419355,30.81122448979592,39.90625,361483.0,224671.0,9374.0,787,76.08020305633539,285.47776365946635,11.91105463786531
convnet_L8_F448_K3x3_W65_DWS,8,20369256,1441246,6108192360,dws,65,1689.0,173.0,0.0,6.297413793103448,91.10344827586206,30.189655172413797,25.0,25.96296296296296,50.0,6191.775862068966,3884.793103448276,141.44827586206895,29.428571428571427,32.73076923076923,30.78703703703704,40.22727272727273,359123.0,225318.0,8204.0,563,105.892596244812,400.2095914742451,14.571936056838366
convnet_L8_F448_K3x3_W75_DWS,8,26641256,1441246,8132208760,dws,75,1717.0,173.0,0.0,5.327586206896552,96.93103448275862,39.82758620689656,25.0,25.956521739130437,50.0,6414.017241379311,3751.948275862069,129.27586206896552,29.23076923076923,31.818181818181817,30.70555555555556,39.9,372013.0,217613.0,7498.0,410,145.88865280151362,530.7634146341463,18.28780487804878
convnet_L8_F448_K3x3_W85_DWS,8,33809256,1441246,10445370360,dws,85,1747.4561403508771,175.0,0.0,4.9868421052631575,93.10526315789474,31.105263157894736,25.0,25.74074074074074,50.0,6278.8421052631575,3920.105263157895,134.40350877192984,29.40625,32.73076923076923,30.813953488372093,39.94827586206897,357894.0,223446.0,7661.0,341,175.4679751396179,655.266862170088,22.466275659824046
convnet_L8_F448_K3x3_W95_DWS,8,41873256,1441246,13047677160,dws,95,1790.0169491525423,175.0,0.0,4.148305084745763,96.61016949152544,31.16949152542373,25.0,25.76,50.0,6109.71186440678,3799.508474576271,138.64406779661016,29.166666666666668,31.952380952380956,30.650943396226417,40.0945945945946,360473.0,224171.0,8180.0,275,217.6569128036499,815.1672727272727,29.745454545454546
convnet_L8_F448_K4x4_W25_DWS,8,6341949,1463219,1327208502,dws,25,1629.2542372881355,175.0,0.0,10.516949152542374,85.2542372881356,27.57627118644068,25.0,25.43478260869565,50.0,5542.423728813559,3236.101694915254,189.2542372881356,28.347826086956523,31.17391304347826,29.7125,38.73333333333333,327003.0,190930.0,11166.0,1636,35.275495052337604,116.70537897310514,6.82518337408313
convnet_L8_F448_K4x4_W35_DWS,8,9746749,1463219,2354719162,dws,35,1641.0,175.0,0.0,10.165254237288137,88.42372881355932,22.93220338983051,25.0,25.5,50.0,5660.745762711865,3499.186440677966,167.89830508474577,28.666666666666668,31.647058823529413,30.01086956521739,39.294117647058826,333984.0,206452.0,9906.0,1079,58.4869360923767,191.33642261353106,9.180722891566266
convnet_L8_F448_K4x4_W45_DWS,8,14047549,1463219,3675769622,dws,45,1658.7457627118645,175.0,0.0,7.3008474576271185,90.864406779661,23.93220338983051,25.0,25.689655172413797,50.0,5772.3050847457625,3589.5593220338983,161.6949152542373,28.62962962962963,31.884615384615383,30.291666666666668,39.44444444444444,340566.0,211784.0,9540.0,725,84.0304660797119,292.1158620689655,13.158620689655173
convnet_L8_F448_K4x4_W55_DWS,8,19244349,1463219,5290359882,dws,55,1683.457627118644,175.0,0.0,5.766949152542373,94.27118644067797,24.322033898305083,25.0,25.65714285714286,50.0,5933.542372881356,3724.593220338983,144.45762711864407,28.91304347826087,32.03703703703704,30.353658536585368,39.30487804878049,350079.0,219751.0,8523.0,518,115.83078145980829,424.22972972972974,16.453667953667953
convnet_L8_F448_K4x4_W65_DWS,8,25337149,1463219,7198489942,dws,65,1706.0,175.0,0.0,4.838983050847458,94.135593220339,24.35593220338983,25.0,25.75862068965517,50.0,5852.35593220339,3706.9491525423728,133.89830508474577,28.90909090909091,32.0,30.464285714285715,39.625,345289.0,218710.0,7900.0,385,155.1068902015686,568.077922077922,20.51948051948052
convnet_L8_F448_K4x4_W75_DWS,8,32325949,1463219,9400159802,dws,75,1737.5254237288136,176.0,0.0,4.572033898305085,95.64406779661016,32.96610169491525,25.0,25.620689655172413,50.0,6049.525423728814,3644.6101694915255,138.28813559322035,28.952380952380956,31.82758620689655,30.306818181818183,39.66,356922.0,215032.0,8159.0,286,209.268786907196,751.8601398601398,28.527972027972027
convnet_L8_F448_K4x4_W85_DWS,8,40210749,1463219,11895369462,dws,85,1775.9322033898304,178.0,0.0,3.860169491525424,94.08474576271186,25.28813559322034,25.0,25.64516129032258,50.0,5928.966101694915,3749.661016949152,132.03389830508473,28.79310344827586,32.19230769230769,30.45212765957447,39.63793103448276,349809.0,221230.0,7790.0,239,251.54363632202148,925.6485355648535,32.59414225941423
convnet_L8_F448_K4x4_W95_DWS,8,48991549,1463219,14684118922,dws,95,1813.8813559322036,178.0,0.0,3.351694915254237,97.69491525423727,25.338983050847457,25.0,25.55172413793104,50.0,5959.610169491525,3769.9830508474574,127.6271186440678,29.0,31.83870967741936,30.20833333333333,39.69230769230769,351617.0,222429.0,7530.0,195,308.02783012390137,1140.6615384615384,38.61538461538461
convnet_L8_F448_K5x5_W35_DWS,8,6979480,1491470,1832538760,dws,35,1630.8474576271187,178.0,0.0,9.745762711864408,87.86440677966101,26.54237288135593,25.0,25.866666666666667,50.0,5723.64406779661,3449.2881355932204,169.16949152542372,29.0625,32.06896551724138,30.435714285714287,39.55714285714286,337695.0,203508.0,9981.0,1206,49.018328189849804,168.7462686567164,8.276119402985074
convnet_L8_F448_K5x5_W45_DWS,8,10563480,1491470,3029298760,dws,45,1645.8474576271187,178.0,0.0,7.597457627118644,91.2542372881356,28.15254237288136,25.0,25.84,50.0,5858.084745762712,3564.3898305084745,152.79661016949152,29.307692307692307,32.08695652173913,30.53205128205128,39.833333333333336,345627.0,210299.0,9015.0,779,77.8188419342041,269.9602053915276,11.572528883183569
convnet_L8_F448_K5x5_W55_DWS,8,15043480,1491470,4525248760,dws,55,1665.033898305085,178.0,0.0,6.182203389830509,91.59322033898304,29.16949152542373,25.0,25.766666666666666,50.0,5910.932203389831,3624.457627118644,148.71186440677965,29.285714285714285,32.2,30.72023809523809,39.81428571428572,348745.0,213843.0,8774.0,541,110.07588624954221,395.27356746765247,16.2181146025878
convnet_L8_F448_K5x5_W65_DWS,8,20419480,1491470,6320388760,dws,65,1694.0,178.0,0.0,5.165254237288136,95.30508474576273,23.10169491525424,25.0,25.857142857142858,50.0,5893.084745762712,3740.9661016949153,132.52542372881356,29.285714285714285,32.46875,30.772727272727277,40.07575757575758,347692.0,220717.0,7819.0,404,148.1709551811218,546.3292079207921,19.353960396039604
convnet_L8_F448_K5x5_W75_DWS,8,26691480,1491470,8414718760,dws,75,1717.0,178.0,0.0,4.478813559322034,96.2542372881356,30.10169491525424,25.0,26.04,50.0,6049.254237288135,3776.491525423729,130.22033898305085,29.178571428571427,32.25,30.789772727272727,40.14,356906.0,222813.0,7683.0,299,199.6810388565063,745.1939799331103,25.695652173913043
convnet_L8_F448_K5x5_W85_DWS,8,33859480,1491470,10808238760,dws,85,1754.0,178.0,0.0,3.8262711864406778,96.42372881355932,23.338983050847457,25.0,25.81081081081081,50.0,5969.050847457627,3854.745762711864,127.59322033898304,29.22222222222222,32.172413793103445,30.722826086956523,40.22727272727273,352174.0,227430.0,7528.0,243,246.7056131362915,935.925925925926,30.979423868312757
convnet_L8_F448_K5x5_W95_DWS,8,41923480,1491470,13500948760,dws,95,1785.6379310344828,179.0,0.0,3.3663793103448274,98.05172413793105,23.448275862068964,25.0,25.84,50.0,5880.827586206897,3754.706896551724,124.98275862068964,29.310344827586206,32.09090909090909,30.72159090909091,39.79032258064516,341088.0,217773.0,7249.0,196,304.73991870880127,1111.0867346938776,36.984693877551024
convnet_L8_F480_K2x2_W10_DWS,8,7183705,1634895,1085262385,dws,10,1632.7627118644068,201.0,0.0,10.601694915254235,89.7457627118644,19.322033898305083,25.0,25.90909090909091,50.0,5244.830508474576,3138.2033898305085,211.10169491525423,28.85185185185185,31.666666666666668,30.085365853658537,38.78125,309445.0,185154.0,12455.0,2234,26.7504596710205,82.88003581020591,5.575201432408236
convnet_L8_F480_K2x2_W15_DWS,8,8935705,1634895,1536378310,dws,15,1641.9830508474577,201.0,0.0,10.351694915254235,84.62711864406779,19.89830508474576,25.0,25.25,50.0,5230.966101694915,3140.0677966101694,197.6779661016949,28.285714285714285,31.217391304347824,29.64102564102564,38.33783783783784,308627.0,185264.0,11663.0,1608,39.3560218811035,115.2139303482587,7.253109452736318
convnet_L8_F480_K2x2_W20_DWS,8,10927705,1634895,2069478985,dws,20,1648.915254237288,201.0,0.0,9.559322033898304,86.71186440677967,30.16949152542373,25.0,25.296296296296298,50.0,5581.050847457627,3218.491525423729,172.135593220339,28.48148148148148,31.23076923076923,29.762820512820515,38.23333333333333,329282.0,189891.0,10156.0,1192,50.1627993583679,159.3045302013423,8.520134228187919
convnet_L8_F480_K2x2_W25_DWS,8,13159705,1634895,2684564410,dws,25,1658.0,201.0,0.0,8.283898305084746,87.96610169491525,31.59322033898305,25.0,25.4,50.0,5627.508474576272,3260.728813559322,162.98305084745763,28.56,31.4,29.880681818181817,38.53448275862069,332023.0,192383.0,9616.0,955,65.52671432495109,201.44816753926702,10.069109947643978
convnet_L8_F480_K2x2_W30_DWS,8,15631705,1634895,3381634585,dws,30,1668.0,201.0,0.0,7.656779661016949,90.35593220338984,30.05084745762712,25.0,25.743589743589745,50.0,5637.152542372882,3294.762711864407,152.61016949152545,28.5,31.37142857142857,29.88125,38.66666666666666,332592.0,194391.0,9004.0,788,76.4202690124511,246.68908629441626,11.426395939086294
convnet_L8_F480_K2x2_W35_DWS,8,18343705,1634895,4160689510,dws,35,1678.8474576271187,201.0,0.0,6.796610169491525,90.08474576271186,35.847457627118644,25.0,25.857142857142858,50.0,5793.186440677966,3346.237288135593,147.27118644067798,28.65625,31.75862068965517,30.190217391304348,39.01515151515152,341798.0,197428.0,8689.0,653,92.1735143661499,302.3399693721286,13.306278713629403
convnet_L8_F480_K2x2_W40_DWS,8,21295705,1634895,5021729185,dws,40,1691.9322033898304,201.0,0.0,6.580508474576271,94.72881355932203,33.813559322033896,25.0,25.74074074074074,50.0,5851.084745762712,3392.35593220339,156.54237288135593,28.625,31.55172413793104,30.216346153846157,39.1578947368421,345214.0,200149.0,9236.0,559,107.52817630767821,358.0483005366726,16.522361359570663
convnet_L8_F480_K2x2_W45_DWS,8,24487705,1634895,5964753610,dws,45,1704.0169491525423,201.0,0.0,5.923728813559322,93.76271186440678,35.79661016949152,25.0,25.76923076923077,50.0,5960.949152542373,3436.1525423728813,140.20338983050848,28.846153846153847,32.06896551724138,30.31111111111111,38.72857142857143,351696.0,202733.0,8272.0,468,128.37758779525748,433.19017094017096,17.675213675213676
convnet_L8_F480_K2x2_W50_DWS,8,27919705,1634895,6989762785,dws,50,1718.017543859649,201.0,0.0,5.364035087719298,94.73684210526316,26.36842105263158,25.0,25.8125,50.0,5853.140350877193,3636.3333333333335,134.3684210526316,28.96,32.23076923076923,30.87162162162162,39.642857142857146,333629.0,207271.0,7659.0,429,139.36869859695432,483.1491841491841,17.853146853146853
convnet_L8_F480_K2x2_W55_DWS,8,31591705,1634895,8096756710,dws,55,1735.6666666666667,201.0,0.0,5.293859649122807,95.6842105263158,26.12280701754386,25.0,25.76,50.0,5855.684210526316,3637.19298245614,132.859649122807,29.0,32.43333333333333,30.5,39.71212121212121,333774.0,207320.0,7573.0,377,158.6660242080688,549.920424403183,20.087533156498672
convnet_L8_F480_K2x2_W60_DWS,8,35503705,1634895,9285735385,dws,60,1753.0,202.0,0.0,4.364406779661017,96.16949152542372,27.271186440677965,25.0,25.782608695652176,50.0,5927.28813559322,3687.423728813559,127.0,29.05263157894737,32.206896551724135,30.607954545454547,40.09090909090909,349710.0,217558.0,7493.0,332,180.1894402503967,655.2951807228916,22.569277108433734
convnet_L8_F480_K2x2_W65_DWS,8,39655705,1634895,10556698810,dws,65,1768.033898305085,204.0,0.0,4.305084745762712,97.32203389830508,26.322033898305083,25.0,25.703703703703702,50.0,5931.949152542373,3774.3898305084745,135.864406779661,28.63636363636364,32.43589743589744,30.45,40.03125,349985.0,222689.0,8016.0,295,203.3127117156982,754.8779661016949,27.172881355932205
convnet_L8_F480_K2x2_W70_DWS,8,44047705,1634895,11909646985,dws,70,1790.0,204.0,0.0,4.443965517241379,96.91379310344828,36.22413793103448,25.0,25.83333333333333,50.0,6118.068965517241,3661.0172413793102,131.01724137931035,28.782608695652176,32.0,30.24418604651163,39.53448275862069,354848.0,212339.0,7599.0,246,242.73128986358643,863.1666666666666,30.890243902439025
convnet_L8_F480_K2x2_W75_DWS,8,48679705,1634895,13344579910,dws,75,1807.0,205.0,0.0,4.47457627118644,93.67796610169492,36.77966101694916,25.0,25.82608695652174,50.0,6107.220338983051,3640.1186440677966,128.9322033898305,29.227272727272727,31.925925925925927,30.377777777777776,39.41666666666666,360326.0,214767.0,7607.0,221,270.87741136550903,971.7963800904978,34.42081447963801
convnet_L8_F480_K2x2_W80_DWS,8,53551705,1634895,14861497585,dws,80,1828.0169491525423,206.0,0.0,3.6059322033898304,95.8813559322034,25.35593220338983,25.0,25.72,50.0,5833.762711864407,3650.9661016949153,127.22033898305084,28.76923076923077,32.310344827586206,30.32777777777778,39.18571428571428,344192.0,215407.0,7506.0,212,282.5222253799438,1016.0707547169811,35.405660377358494
convnet_L8_F480_K2x2_W85_DWS,8,58663705,1634895,16460400010,dws,85,1853.0,208.0,0.0,3.0635593220338984,98.44067796610167,28.16949152542373,25.0,25.76923076923077,50.0,5966.508474576272,3752.762711864407,125.135593220339,29.3,32.205882352941174,30.57777777777778,40.13636363636363,352024.0,221413.0,7383.0,192,312.14323043823237,1153.1927083333333,38.453125
convnet_L8_F480_K2x2_W90_DWS,8,64015705,1634895,18141287185,dws,90,1878.0,209.0,0.0,3.207627118644068,97.08474576271186,27.322033898305083,25.0,25.85,50.0,5881.135593220339,3651.3898305084745,124.1864406779661,29.193548387096776,32.407407407407405,30.607954545454547,39.12162162162162,346987.0,215432.0,7327.0,173,346.59950971603394,1245.271676300578,42.35260115606936
convnet_L8_F480_K2x2_W95_DWS,8,69607705,1634895,19904159110,dws,95,1917.5344827586207,225.0,0.0,2.9655172413793105,96.84482758620688,28.74137931034483,25.0,25.5,50.0,6040.275862068966,3783.344827586207,124.6206896551724,28.454545454545453,31.848484848484848,30.17708333333333,40.0,350336.0,219434.0,7228.0,159,376.79132699966425,1380.0880503144654,45.459119496855344
convnet_L8_F480_K2x2_W100_DWS,8,75439705,1634895,21749015785,dws,100,1946.6379310344828,201.0,0.0,3.0689655172413794,97.84482758620688,26.41379310344828,25.0,25.59375,50.0,5855.758620689655,3655.948275862069,124.93103448275862,28.59259259259259,31.466666666666665,30.08510638297872,39.23076923076923,339634.0,212045.0,7246.0,145,412.805118560791,1462.3793103448277,49.97241379310345
convnet_L8_F480_K3x3_W25_DWS,8,4651720,1651710,1035318760,dws,25,1628.2372881355932,225.0,0.0,11.84322033898305,87.28813559322033,34.71186440677966,25.0,26.36111111111111,50.0,6070.983050847458,3534.627118644068,239.135593220339,29.6875,32.61764705882353,31.134615384615383,40.138888888888886,358188.0,208543.0,14109.0,2786,21.522774696349998,74.85391241923905,5.064249820531227
convnet_L8_F480_K3x3_W30_DWS,8,5971720,1651710,1490859010,dws,30,1632.0,225.0,0.0,10.51271186440678,90.7457627118644,19.305084745762716,25.0,25.863636363636363,50.0,5620.610169491525,3496.610169491525,199.8135593220339,28.954545454545453,32.588235294117645,30.75,39.957142857142856,331616.0,206300.0,11789.0,1993,29.3905997276306,103.51229302558956,5.915203211239338
convnet_L8_F480_K3x3_W35_DWS,8,7531720,1651710,2029224760,dws,35,1639.0,225.0,0.0,10.402542372881356,91.01694915254237,28.23728813559322,25.0,26.142857142857142,50.0,5960.4915254237285,3662.372881355932,186.28813559322035,29.62162162162162,32.69444444444444,31.0765306122449,40.229729729729726,351669.0,216080.0,10991.0,1539,45.1239943504333,140.40285899935023,7.141650422352177
convnet_L8_F480_K3x3_W40_DWS,8,9331720,1651710,2650416010,dws,40,1645.0,225.0,0.0,10.203389830508474,87.77966101694915,27.35593220338983,25.0,26.05,50.0,5976.576271186441,3736.6101694915255,177.0,29.620689655172413,32.791666666666664,31.005434782608692,40.388888888888886,352618.0,220460.0,10443.0,1217,48.680768013000396,181.15036976170913,8.580936729663106
convnet_L8_F480_K3x3_W45_DWS,8,11371720,1651710,3354432760,dws,45,1659.844827586207,225.0,0.0,8.918103448275861,89.93103448275862,29.20689655172414,25.0,25.75,50.0,5899.017241379311,3573.896551724138,161.82758620689654,29.33333333333333,32.43333333333333,30.7625,39.64814814814815,342143.0,207286.0,9386.0,938,63.834037780761705,220.98720682302772,10.00639658848614
convnet_L8_F480_K3x3_W50_DWS,8,13651720,1651710,4141275010,dws,50,1666.0,225.0,0.0,7.453389830508475,85.83050847457628,37.67796610169491,25.0,26.166666666666668,50.0,5907.084745762712,3436.983050847457,161.05084745762713,29.424242424242426,32.43333333333333,30.966666666666665,39.46551724137931,348518.0,202782.0,9502.0,765,79.2920279502868,265.07450980392156,12.420915032679739
convnet_L8_F480_K3x3_W55_DWS,8,16171720,1651710,5010942760,dws,55,1679.8275862068965,225.0,0.0,6.961206896551724,91.75862068965516,30.91379310344828,25.0,25.96153846153846,50.0,5950.844827586207,3587.0,145.36206896551724,29.52,32.44444444444444,30.838541666666668,40.3,345149.0,208046.0,8431.0,652,91.72936439514159,319.08895705521473,12.930981595092025
convnet_L8_F480_K3x3_W60_DWS,8,18931720,1651710,5963436010,dws,60,1690.0169491525423,225.0,0.0,6.779661016949152,94.6271186440678,36.86440677966102,25.0,26.387096774193548,50.0,6274.118644067797,3767.203389830509,145.3050847457627,29.51515151515152,32.55882352941177,30.79069767441861,40.14705882352941,370173.0,222265.0,8573.0,539,110.58469295501699,412.36549165120596,15.905380333951763
convnet_L8_F480_K3x3_W65_DWS,8,21931720,1651710,6998754760,dws,65,1701.4406779661017,225.0,0.0,5.983050847457627,93.0,30.966101694915253,25.0,26.153846153846157,50.0,6221.186440677966,3874.796610169492,145.45762711864407,29.62962962962963,32.84615384615385,31.135416666666668,40.785714285714285,367050.0,228613.0,8582.0,486,122.3316287994384,470.3971193415638,17.65843621399177
convnet_L8_F480_K3x3_W70_DWS,8,25171720,1651710,8116899010,dws,70,1715.0,225.0,0.0,5.517241379310345,93.74137931034484,22.39655172413793,25.0,25.90909090909091,50.0,5853.120689655172,3733.8275862068967,130.56896551724137,29.185185185185187,32.43478260869565,30.790816326530614,40.37096774193548,339481.0,216562.0,7573.0,427,139.8849892616272,507.1709601873536,17.73536299765808
convnet_L8_F480_K3x3_W75_DWS,8,28651720,1651710,9317868760,dws,75,1735.5084745762713,225.0,0.0,5.677966101694915,92.84745762711864,39.69491525423729,25.0,26.363636363636363,50.0,6019.389830508475,3444.966101694916,151.84745762711864,29.387096774193548,32.2,30.8546511627907,39.52941176470589,355144.0,203253.0,8959.0,355,167.49192237853998,572.5436619718309,25.23661971830986
convnet_L8_F480_K3x3_W80_DWS,8,32371720,1651710,10601664010,dws,80,1746.1525423728813,225.0,0.0,5.148305084745763,95.94915254237289,31.033898305084747,25.0,26.296296296296298,50.0,6015.508474576272,3655.406779661017,130.40677966101694,29.38888888888889,32.25925925925926,30.80813953488372,39.7972972972973,354915.0,215669.0,7694.0,319,187.2655773162841,676.0783699059562,24.11912225705329
convnet_L8_F480_K3x3_W85_DWS,8,36331720,1651710,11968284760,dws,85,1767.322033898305,225.0,0.0,4.0,94.98305084745763,39.76271186440678,25.0,26.14814814814815,50.0,6413.101694915255,3868.101694915254,129.03389830508473,29.615384615384617,32.55172413793103,30.98936170212766,40.52941176470589,378373.0,228218.0,7613.0,279,215.4676103591919,817.9856630824373,27.28673835125448
convnet_L8_F480_K3x3_W90_DWS,8,40531720,1651710,13417731010,dws,90,1792.1186440677966,225.0,0.0,5.610169491525424,95.16949152542372,39.389830508474574,25.0,26.454545454545453,50.0,6523.0,3869.864406779661,190.88135593220335,29.73333333333333,32.96875,31.094444444444445,40.10606060606061,384857.0,228322.0,11262.0,248,241.84267282485962,920.6532258064516,45.41129032258065
convnet_L8_F480_K3x3_W95_DWS,8,44971720,1651710,14950002760,dws,95,1806.0,225.0,0.0,3.860169491525424,96.71186440677968,32.03389830508475,25.0,26.37142857142857,50.0,6343.440677966101,4001.016949152543,129.79661016949152,29.85185185185185,33.029411764705884,31.464285714285715,40.9,374263.0,236060.0,7658.0,238,252.49370813369748,991.8487394957983,32.1764705882353
