model_name,file_name,num_inferences,total_time (s),load_time (s),alloc_time (s),inference_time (s),average_latency (s)
convnet_L4_F544_K1x1_W80,convnet_L4_F544_K1x1_W80.trt,392,67.44970178604126,5.273357391357422,7.152557373046875e-07,60.240835666656494,0.15263656998167233
convnet_L4_F544_K1x1_W85,convnet_L4_F544_K1x1_W85.trt,341,68.13893842697144,5.436291933059692,4.76837158203125e-07,60.27064061164856,0.17567235074085225
convnet_L4_F544_K1x1_W90,convnet_L4_F544_K1x1_W90.trt,325,67.6693766117096,5.411218881607056,7.152557373046875e-07,60.249109983444214,0.18427395233741173
convnet_L4_F544_K1x1_W95,convnet_L4_F544_K1x1_W95.trt,292,67.93929696083069,5.623161792755127,4.76837158203125e-07,60.203054904937744,0.20504485499368955
convnet_L4_F544_K2x2_W100,convnet_L4_F544_K2x2_W100.trt,105,68.46810054779053,5.693734884262085,7.152557373046875e-07,60.39367985725403,0.573141048068092
convnet_L4_F544_K2x2_W15,convnet_L4_F544_K2x2_W15.trt,1419,67.59269762039185,5.457350015640259,7.152557373046875e-07,60.1504020690918,0.0417505414490972
convnet_L4_F544_K2x2_W20,convnet_L4_F544_K2x2_W20.trt,1010,67.81167531013489,5.4849443435668945,9.5367431640625e-07,60.18503737449646,0.05883212420019773
convnet_L4_F544_K2x2_W25,convnet_L4_F544_K2x2_W25.trt,797,67.05033707618713,5.06589937210083,4.76837158203125e-07,60.18953037261963,0.07468023264273496
convnet_L4_F544_K2x2_W30,convnet_L4_F544_K2x2_W30.trt,561,67.7344822883606,5.488689661026001,7.152557373046875e-07,60.16426491737366,0.10635735176888804
convnet_L4_F544_K2x2_W35,convnet_L4_F544_K2x2_W35.trt,406,67.39093804359436,5.031055688858032,7.152557373046875e-07,60.182740688323975,0.14721080000177392
convnet_L4_F544_K2x2_W40,convnet_L4_F544_K2x2_W40.trt,370,68.13593196868896,5.643167972564697,7.152557373046875e-07,60.140624046325684,0.16149399087235733
