Model Name,Average Inference Time (seconds),Model Load Time (seconds),Allocation Time (seconds)
convnet_L10_F128_K1x1_5_K7x7_5_W40,0.061424505710601804,1.6689300537109375e-06,0.0006411075592041016
convnet_L10_F128_K1x1_5_K7x7_5_W50,0.09516453981399536,3.5762786865234375e-06,0.0012259483337402344
convnet_L10_F128_K1x1_5_K7x7_5_W60,0.13897165536880493,1.430511474609375e-06,0.0006906986236572266
convnet_L10_F128_K1x1_5_K7x7_5_W70,0.18810636997222902,1.1920928955078125e-06,0.0006833076477050781
convnet_L10_F128_K1x1_5_K7x7_5_W80,0.24898517608642579,1.430511474609375e-06,0.0006659030914306641
convnet_L10_F128_K1x1_5_K7x7_5_W90,0.3135617446899414,9.5367431640625e-07,0.0006470680236816406
convnet_L10_F128_K2x2_5_K3x3_5_W100,0.11472678422927857,1.9073486328125e-06,0.0006692409515380859
convnet_L10_F128_K2x2_5_K3x3_5_W30,0.021009395122528075,1.1920928955078125e-06,0.0006256103515625
convnet_L10_F128_K2x2_5_K3x3_5_W40,0.024689972400665283,1.1920928955078125e-06,0.0006458759307861328
convnet_L10_F128_K2x2_5_K3x3_5_W50,0.03489646673202515,1.1920928955078125e-06,0.0006527900695800781
convnet_L10_F128_K2x2_5_K3x3_5_W60,0.050666539669036864,1.430511474609375e-06,0.0006237030029296875
convnet_L10_F128_K2x2_5_K3x3_5_W70,0.06279829263687134,1.6689300537109375e-06,0.0006787776947021484
convnet_L10_F128_K2x2_5_K3x3_5_W80,0.07647800922393799,1.430511474609375e-06,0.0006439685821533203
convnet_L10_F128_K2x2_5_K3x3_5_W90,0.09482694625854492,1.430511474609375e-06,0.0007154941558837891
convnet_L10_F128_K2x2_5_K4x4_5_W100,0.23598779678344728,1.430511474609375e-06,0.0006823539733886719
convnet_L10_F128_K2x2_5_K4x4_5_W20,0.026884169578552247,1.430511474609375e-06,0.0006392002105712891
convnet_L10_F128_K2x2_5_K4x4_5_W30,0.04538158655166626,9.5367431640625e-07,0.0006542205810546875
convnet_L10_F128_K2x2_5_K4x4_5_W40,0.06340304374694825,2.6226043701171875e-06,0.0016090869903564453
convnet_L10_F128_K2x2_5_K4x4_5_W50,0.08343852043151856,1.430511474609375e-06,0.0006728172302246094
convnet_L10_F128_K2x2_5_K4x4_5_W60,0.10286979913711548,1.430511474609375e-06,0.0006742477416992188
convnet_L10_F128_K2x2_5_K4x4_5_W70,0.13439330101013183,2.6226043701171875e-06,0.0008914470672607422
convnet_L10_F128_K2x2_5_K4x4_5_W80,0.1670365262031555,2.6226043701171875e-06,0.0014574527740478516
convnet_L10_F128_K2x2_5_K4x4_5_W90,0.2040355062484741,1.9073486328125e-06,0.0008518695831298828
convnet_L10_F128_K2x2_5_K5x5_5_W100,0.25113619565963746,1.430511474609375e-06,0.0008604526519775391
convnet_L10_F128_K2x2_5_K5x5_5_W30,0.033326916694641114,1.1920928955078125e-06,0.0006606578826904297
convnet_L10_F128_K2x2_5_K5x5_5_W40,0.046987204551696776,1.6689300537109375e-06,0.0006723403930664062
convnet_L10_F128_K2x2_5_K5x5_5_W50,0.06716263294219971,1.430511474609375e-06,0.0007183551788330078
convnet_L10_F128_K2x2_5_K5x5_5_W60,0.09632128953933716,1.430511474609375e-06,0.0006651878356933594
convnet_L10_F128_K2x2_5_K5x5_5_W70,0.12607857942581177,1.6689300537109375e-06,0.000690460205078125
convnet_L10_F128_K2x2_5_K5x5_5_W80,0.16294982194900512,1.430511474609375e-06,0.0006518363952636719
convnet_L10_F128_K2x2_5_K5x5_5_W90,0.20452554941177367,1.1920928955078125e-06,0.0006806850433349609
convnet_L10_F128_K2x2_5_K6x6_5_W100,0.40641929864883425,1.9073486328125e-06,0.0011830329895019531
convnet_L10_F128_K2x2_5_K6x6_5_W20,0.033056070804595945,1.1920928955078125e-06,0.0006394386291503906
convnet_L10_F128_K2x2_5_K6x6_5_W30,0.06076088190078735,9.5367431640625e-07,0.0006444454193115234
convnet_L10_F128_K2x2_5_K6x6_5_W40,0.09052183628082275,2.86102294921875e-06,0.0015063285827636719
convnet_L10_F128_K2x2_5_K6x6_5_W50,0.12294845104217529,1.1920928955078125e-06,0.0007088184356689453
convnet_L10_F128_K2x2_5_K6x6_5_W60,0.165932559967041,3.5762786865234375e-06,0.0009338855743408203
convnet_L10_F128_K2x2_5_K6x6_5_W70,0.2134011721611023,1.430511474609375e-06,0.0006761550903320312
convnet_L10_F128_K2x2_5_K6x6_5_W80,0.27137285232543945,1.6689300537109375e-06,0.0006577968597412109
convnet_L10_F128_K2x2_5_K6x6_5_W90,0.33929325819015504,1.1920928955078125e-06,0.0007481575012207031
convnet_L10_F128_K2x2_5_K7x7_5_W100,0.39503984212875365,2.1457672119140625e-06,0.0015056133270263672
convnet_L10_F128_K2x2_5_K7x7_5_W30,0.03754992961883545,1.1920928955078125e-06,0.0006687641143798828
convnet_L10_F128_K2x2_5_K7x7_5_W40,0.060196497440338136,1.430511474609375e-06,0.0006458759307861328
convnet_L10_F128_K2x2_5_K7x7_5_W50,0.09610930681228638,1.1920928955078125e-06,0.0006935596466064453
convnet_L10_F128_K2x2_5_K7x7_5_W60,0.1371251106262207,2.6226043701171875e-06,0.0011792182922363281
convnet_L10_F128_K2x2_5_K7x7_5_W70,0.19080368995666505,3.814697265625e-06,0.0010869503021240234
convnet_L10_F128_K2x2_5_K7x7_5_W80,0.2508742570877075,1.430511474609375e-06,0.0006480216979980469
convnet_L10_F128_K2x2_5_K7x7_5_W90,0.3163243079185486,1.430511474609375e-06,0.0006835460662841797
convnet_L10_F128_K3x3_5_K4x4_5_W100,0.18363798379898072,1.430511474609375e-06,0.0007164478302001953
convnet_L10_F128_K3x3_5_K4x4_5_W30,0.02091978311538696,1.430511474609375e-06,0.0006587505340576172
convnet_L10_F128_K3x3_5_K4x4_5_W40,0.033638591766357424,2.1457672119140625e-06,0.0013096332550048828
convnet_L10_F128_K3x3_5_K4x4_5_W50,0.046699175834655764,1.430511474609375e-06,0.0008561611175537109
convnet_L10_F128_K3x3_5_K4x4_5_W60,0.06748373746871948,1.430511474609375e-06,0.0006361007690429688
convnet_L10_F128_K3x3_5_K4x4_5_W70,0.09327252149581909,1.9073486328125e-06,0.0007808208465576172
convnet_L10_F128_K3x3_5_K4x4_5_W80,0.11343185901641846,1.1920928955078125e-06,0.0005924701690673828
convnet_L10_F128_K3x3_5_K4x4_5_W90,0.14842140197753906,9.5367431640625e-07,0.0006487369537353516
convnet_L10_F128_K3x3_5_K5x5_5_W100,0.2305164623260498,1.430511474609375e-06,0.0006406307220458984
convnet_L10_F128_K3x3_5_K5x5_5_W30,0.0205933141708374,9.5367431640625e-07,0.0006058216094970703
convnet_L10_F128_K3x3_5_K5x5_5_W40,0.037277557849884034,2.384185791015625e-06,0.0007643699645996094
convnet_L10_F128_K3x3_5_K5x5_5_W50,0.05647445201873779,9.5367431640625e-07,0.0006542205810546875
convnet_L10_F128_K3x3_5_K5x5_5_W60,0.08355517864227295,3.337860107421875e-06,0.0006296634674072266
convnet_L10_F128_K3x3_5_K5x5_5_W70,0.11467203855514527,2.384185791015625e-06,0.001001596450805664
convnet_L10_F128_K3x3_5_K5x5_5_W80,0.14939034461975098,2.384185791015625e-06,0.0009615421295166016
convnet_L10_F128_K3x3_5_K5x5_5_W90,0.18719594955444335,1.1920928955078125e-06,0.0006334781646728516
convnet_L10_F128_K3x3_5_K6x6_5_W100,0.3003972506523132,1.430511474609375e-06,0.0006091594696044922
convnet_L10_F128_K3x3_5_K6x6_5_W30,0.022073209285736084,2.6226043701171875e-06,0.0015079975128173828
convnet_L10_F128_K3x3_5_K6x6_5_W40,0.04277082681655884,1.430511474609375e-06,0.0009152889251708984
convnet_L10_F128_K3x3_5_K6x6_5_W50,0.06772246360778808,1.9073486328125e-06,0.001032114028930664
convnet_L10_F128_K3x3_5_K6x6_5_W60,0.10026441097259521,9.5367431640625e-07,0.0006914138793945312
convnet_L10_F128_K3x3_5_K6x6_5_W70,0.14321195602416992,1.6689300537109375e-06,0.0006344318389892578
convnet_L10_F128_K3x3_5_K6x6_5_W80,0.18699405670166017,1.1920928955078125e-06,0.0006659030914306641
convnet_L10_F128_K3x3_5_K6x6_5_W90,0.24117961883544922,1.1920928955078125e-06,0.0006477832794189453
convnet_L10_F128_K3x3_5_K7x7_5_W100,0.3601522922515869,1.1920928955078125e-06,0.0006551742553710938
convnet_L10_F128_K3x3_5_K7x7_5_W30,0.023954017162322996,3.0994415283203125e-06,0.001882791519165039
convnet_L10_F128_K3x3_5_K7x7_5_W40,0.046498663425445556,1.430511474609375e-06,0.0006468296051025391
convnet_L10_F128_K3x3_5_K7x7_5_W50,0.0788699173927307,2.384185791015625e-06,0.0015523433685302734
convnet_L10_F128_K3x3_5_K7x7_5_W60,0.11532585620880127,1.430511474609375e-06,0.0006155967712402344
convnet_L10_F128_K3x3_5_K7x7_5_W70,0.16595298528671265,1.430511474609375e-06,0.0008051395416259766
convnet_L10_F128_K3x3_5_K7x7_5_W80,0.22040118932723998,1.9073486328125e-06,0.0008924007415771484
convnet_L10_F128_K3x3_5_K7x7_5_W90,0.2885443091392517,1.1920928955078125e-06,0.0006525516510009766
convnet_L10_F128_K4x4_5_K5x5_5_W100,0.28535362720489504,1.6689300537109375e-06,0.0006453990936279297
convnet_L10_F128_K4x4_5_K5x5_5_W30,0.02330374240875244,3.337860107421875e-06,0.0013844966888427734
convnet_L10_F128_K4x4_5_K5x5_5_W40,0.04209182262420654,1.1920928955078125e-06,0.0006182193756103516
convnet_L10_F128_K4x4_5_K5x5_5_W50,0.0684509801864624,2.86102294921875e-06,0.0015485286712646484
convnet_L10_F128_K4x4_5_K5x5_5_W60,0.09948831796646118,1.430511474609375e-06,0.0006184577941894531
convnet_L10_F128_K4x4_5_K5x5_5_W70,0.1367301821708679,2.384185791015625e-06,0.0013623237609863281
convnet_L10_F128_K4x4_5_K5x5_5_W80,0.17705678939819336,1.430511474609375e-06,0.0007309913635253906
convnet_L10_F128_K4x4_5_K5x5_5_W90,0.22918081283569336,1.430511474609375e-06,0.0007312297821044922
convnet_L10_F128_K4x4_5_K6x6_5_W100,0.429611599445343,1.430511474609375e-06,0.0006165504455566406
convnet_L10_F128_K4x4_5_K6x6_5_W20,0.025588321685791015,2.384185791015625e-06,0.00147247314453125
convnet_L10_F128_K4x4_5_K6x6_5_W30,0.04949847459793091,3.337860107421875e-06,0.0012936592102050781
convnet_L10_F128_K4x4_5_K6x6_5_W40,0.07800577640533447,1.1920928955078125e-06,0.0006823539733886719
convnet_L10_F128_K4x4_5_K6x6_5_W50,0.11391055107116699,1.1920928955078125e-06,0.0006375312805175781
convnet_L10_F128_K4x4_5_K6x6_5_W60,0.16295037031173706,1.6689300537109375e-06,0.0006721019744873047
convnet_L10_F128_K4x4_5_K6x6_5_W70,0.21583760023117066,1.1920928955078125e-06,0.0006496906280517578
convnet_L10_F128_K4x4_5_K6x6_5_W80,0.2739103603363037,1.1920928955078125e-06,0.0006453990936279297
convnet_L10_F128_K4x4_5_K6x6_5_W90,0.3477213549613953,2.1457672119140625e-06,0.0010356903076171875
convnet_L10_F128_K4x4_5_K7x7_5_W100,0.40718572854995727,1.430511474609375e-06,0.0006473064422607422
convnet_L10_F128_K4x4_5_K7x7_5_W30,0.02570689916610718,2.1457672119140625e-06,0.0011205673217773438
convnet_L10_F128_K4x4_5_K7x7_5_W40,0.04778892993927002,1.1920928955078125e-06,0.0006299018859863281
convnet_L10_F128_K4x4_5_K7x7_5_W50,0.0832400918006897,2.86102294921875e-06,0.001207113265991211
convnet_L10_F128_K4x4_5_K7x7_5_W60,0.1271541452407837,1.1920928955078125e-06,0.0006151199340820312
convnet_L10_F128_K4x4_5_K7x7_5_W70,0.18325832843780518,1.6689300537109375e-06,0.0006773471832275391
convnet_L10_F128_K4x4_5_K7x7_5_W80,0.2471890139579773,1.430511474609375e-06,0.0006039142608642578
convnet_L10_F128_K4x4_5_K7x7_5_W90,0.3194011354446411,1.1920928955078125e-06,0.0006563663482666016
convnet_L10_F128_K5x5_5_K6x6_5_W100,0.3485943078994751,9.5367431640625e-07,0.0006661415100097656
convnet_L10_F128_K5x5_5_K6x6_5_W30,0.018776979446411133,1.6689300537109375e-06,0.0007617473602294922
convnet_L10_F128_K5x5_5_K6x6_5_W40,0.04108806610107422,9.5367431640625e-07,0.0006258487701416016
convnet_L10_F128_K5x5_5_K6x6_5_W50,0.06798320531845092,1.1920928955078125e-06,0.0006601810455322266
convnet_L10_F128_K5x5_5_K6x6_5_W60,0.10509265661239624,9.5367431640625e-07,0.0007102489471435547
convnet_L10_F128_K5x5_5_K6x6_5_W70,0.154425311088562,9.5367431640625e-07,0.0006272792816162109
convnet_L10_F128_K5x5_5_K6x6_5_W80,0.212556893825531,1.1920928955078125e-06,0.0005805492401123047
convnet_L10_F128_K5x5_5_K6x6_5_W90,0.27557723999023437,1.1920928955078125e-06,0.0006499290466308594
convnet_L10_F128_K5x5_5_K7x7_5_W100,0.4033086395263672,1.6689300537109375e-06,0.0006635189056396484
convnet_L10_F128_K5x5_5_K7x7_5_W40,0.0405251145362854,2.86102294921875e-06,0.001466512680053711
convnet_L10_F128_K5x5_5_K7x7_5_W50,0.07285737991333008,1.430511474609375e-06,0.0006742477416992188
convnet_L10_F128_K5x5_5_K7x7_5_W60,0.115449538230896,1.6689300537109375e-06,0.0007734298706054688
convnet_L10_F128_K5x5_5_K7x7_5_W70,0.1717590570449829,1.430511474609375e-06,0.0006206035614013672
convnet_L10_F128_K5x5_5_K7x7_5_W80,0.23637245178222657,1.9073486328125e-06,0.0009262561798095703
convnet_L10_F128_K5x5_5_K7x7_5_W90,0.313909068107605,9.5367431640625e-07,0.0006487369537353516
convnet_L10_F128_K6x6_5_K7x7_5_W100,0.4449272036552429,1.6689300537109375e-06,0.0007512569427490234
convnet_L10_F128_K6x6_5_K7x7_5_W40,0.044781110286712646,1.430511474609375e-06,0.0006289482116699219
convnet_L10_F128_K6x6_5_K7x7_5_W50,0.07808118343353271,1.430511474609375e-06,0.0006318092346191406
convnet_L10_F128_K6x6_5_K7x7_5_W60,0.12447489976882935,2.384185791015625e-06,0.0007631778717041016
convnet_L10_F128_K6x6_5_K7x7_5_W70,0.18681119203567506,3.0994415283203125e-06,0.0013065338134765625
convnet_L10_F128_K6x6_5_K7x7_5_W80,0.2597621321678162,1.430511474609375e-06,0.0007264614105224609
convnet_L10_F128_K6x6_5_K7x7_5_W90,0.3446697330474853,1.6689300537109375e-06,0.0006844997406005859
convnet_L10_F192_K1x1_5_K2x2_5_W100,0.16340735912322998,1.1920928955078125e-06,0.0006909370422363281
convnet_L10_F192_K1x1_5_K2x2_5_W30,0.025697262287139894,1.1920928955078125e-06,0.000652313232421875
convnet_L10_F192_K1x1_5_K2x2_5_W40,0.04401325225830078,2.6226043701171875e-06,0.0014028549194335938
convnet_L10_F192_K1x1_5_K2x2_5_W50,0.05550179719924927,1.1920928955078125e-06,0.0006990432739257812
convnet_L10_F192_K1x1_5_K2x2_5_W60,0.06747873783111573,1.1920928955078125e-06,0.0006680488586425781
convnet_L10_F192_K1x1_5_K2x2_5_W70,0.09250954627990722,9.5367431640625e-07,0.0006914138793945312
convnet_L10_F192_K1x1_5_K2x2_5_W80,0.10787916421890259,3.0994415283203125e-06,0.0011570453643798828
convnet_L10_F192_K1x1_5_K2x2_5_W90,0.1441318893432617,1.6689300537109375e-06,0.0009109973907470703
convnet_L10_F192_K1x1_5_K3x3_5_W100,0.18592823266983033,1.6689300537109375e-06,0.0006878376007080078
convnet_L10_F192_K1x1_5_K3x3_5_W20,0.018783388137817384,3.5762786865234375e-06,0.0010418891906738281
convnet_L10_F192_K1x1_5_K3x3_5_W30,0.027926537990570068,1.1920928955078125e-06,0.0006699562072753906
convnet_L10_F192_K1x1_5_K3x3_5_W40,0.042708849906921385,1.1920928955078125e-06,0.0006682872772216797
convnet_L10_F192_K1x1_5_K3x3_5_W50,0.05820550918579102,1.1920928955078125e-06,0.0006682872772216797
convnet_L10_F192_K1x1_5_K3x3_5_W60,0.08117274522781372,1.430511474609375e-06,0.0006573200225830078
convnet_L10_F192_K1x1_5_K3x3_5_W70,0.09576161623001099,1.1920928955078125e-06,0.0006859302520751953
convnet_L10_F192_K1x1_5_K3x3_5_W80,0.13290294170379638,1.1920928955078125e-06,0.0006334781646728516
convnet_L10_F192_K1x1_5_K3x3_5_W90,0.15500391721725465,1.430511474609375e-06,0.0006885528564453125
convnet_L10_F192_K1x1_5_K4x4_5_W100,0.3835277819633484,1.430511474609375e-06,0.000720977783203125
convnet_L10_F192_K1x1_5_K4x4_5_W20,0.024555611610412597,1.1920928955078125e-06,0.0006542205810546875
convnet_L10_F192_K1x1_5_K4x4_5_W30,0.04852977991104126,1.1920928955078125e-06,0.0006475448608398438
convnet_L10_F192_K1x1_5_K4x4_5_W40,0.07592209815979004,1.430511474609375e-06,0.0006580352783203125
convnet_L10_F192_K1x1_5_K4x4_5_W50,0.10734132051467896,9.5367431640625e-07,0.0006906986236572266
convnet_L10_F192_K1x1_5_K4x4_5_W60,0.14582799911499023,1.9073486328125e-06,0.0006895065307617188
convnet_L10_F192_K1x1_5_K4x4_5_W70,0.1948280143737793,1.430511474609375e-06,0.000675201416015625
convnet_L10_F192_K1x1_5_K4x4_5_W80,0.25026015281677244,1.1920928955078125e-06,0.0006318092346191406
convnet_L10_F192_K1x1_5_K4x4_5_W90,0.31256850957870486,2.6226043701171875e-06,0.0014181137084960938
convnet_L10_F192_K1x1_5_K5x5_5_W100,0.5206470346450806,1.1920928955078125e-06,0.0006892681121826172
convnet_L10_F192_K1x1_5_K5x5_5_W20,0.03139142274856568,9.5367431640625e-07,0.0006442070007324219
convnet_L10_F192_K1x1_5_K5x5_5_W30,0.06020583152770996,1.430511474609375e-06,0.0006580352783203125
convnet_L10_F192_K1x1_5_K5x5_5_W40,0.09323739767074585,3.814697265625e-06,0.0016787052154541016
convnet_L10_F192_K1x1_5_K5x5_5_W50,0.14404181957244874,1.1920928955078125e-06,0.000667572021484375
convnet_L10_F192_K1x1_5_K5x5_5_W60,0.1946621561050415,1.6689300537109375e-06,0.0006949901580810547
convnet_L10_F192_K1x1_5_K5x5_5_W70,0.2613496160507202,3.5762786865234375e-06,0.001375436782836914
convnet_L10_F192_K1x1_5_K5x5_5_W80,0.32983936309814454,1.430511474609375e-06,0.0006537437438964844
convnet_L10_F192_K1x1_5_K5x5_5_W90,0.42648695945739745,1.430511474609375e-06,0.0006983280181884766
convnet_L10_F192_K1x1_5_K6x6_5_W20,0.035067262649536135,3.5762786865234375e-06,0.0018780231475830078
convnet_L10_F192_K1x1_5_K6x6_5_W30,0.06758618831634522,1.430511474609375e-06,0.0006368160247802734
convnet_L10_F192_K1x1_5_K6x6_5_W40,0.11320866823196411,2.86102294921875e-06,0.0014865398406982422
convnet_L10_F192_K1x1_5_K6x6_5_W50,0.17296987771987915,2.384185791015625e-06,0.0015869140625
convnet_L10_F192_K1x1_5_K6x6_5_W60,0.24696898698806763,1.430511474609375e-06,0.0006797313690185547
convnet_L10_F192_K1x1_5_K6x6_5_W70,0.34046286821365357,1.1920928955078125e-06,0.0006728172302246094
convnet_L10_F192_K1x1_5_K6x6_5_W80,0.4365539979934692,1.430511474609375e-06,0.0006527900695800781
convnet_L10_F192_K1x1_5_K7x7_5_W20,0.035538718700408936,1.1920928955078125e-06,0.0006573200225830078
convnet_L10_F192_K1x1_5_K7x7_5_W30,0.07350956201553345,1.430511474609375e-06,0.0006432533264160156
convnet_L10_F192_K1x1_5_K7x7_5_W40,0.13087251424789428,2.86102294921875e-06,0.0017368793487548828
convnet_L10_F192_K1x1_5_K7x7_5_W50,0.20399102449417114,1.1920928955078125e-06,0.0006902217864990234
convnet_L10_F192_K1x1_5_K7x7_5_W60,0.29742309331893924,1.1920928955078125e-06,0.0006537437438964844
convnet_L10_F192_K1x1_5_K7x7_5_W70,0.41182016134262084,1.1920928955078125e-06,0.0006554126739501953
convnet_L10_F192_K2x2_5_K3x3_5_W100,0.21755223512649535,1.430511474609375e-06,0.0006935596466064453
convnet_L10_F192_K2x2_5_K3x3_5_W20,0.019109840393066405,1.430511474609375e-06,0.0006616115570068359
convnet_L10_F192_K2x2_5_K3x3_5_W30,0.03677225589752197,1.1920928955078125e-06,0.0006561279296875
convnet_L10_F192_K2x2_5_K3x3_5_W40,0.04521274328231811,1.430511474609375e-06,0.0006778240203857422
convnet_L10_F192_K2x2_5_K3x3_5_W50,0.07216881036758423,1.1920928955078125e-06,0.0006818771362304688
convnet_L10_F192_K2x2_5_K3x3_5_W60,0.09501891613006591,1.430511474609375e-06,0.0006830692291259766
convnet_L10_F192_K2x2_5_K3x3_5_W70,0.11973041534423828,1.6689300537109375e-06,0.0006804466247558594
convnet_L10_F192_K2x2_5_K3x3_5_W80,0.15377650976181031,1.1920928955078125e-06,0.0006384849548339844
convnet_L10_F192_K2x2_5_K3x3_5_W90,0.18267293453216552,3.5762786865234375e-06,0.0010838508605957031
convnet_L10_F192_K2x2_5_K4x4_5_W100,0.5044659042358398,1.1920928955078125e-06,0.0006518363952636719
convnet_L10_F192_K2x2_5_K4x4_5_W10,0.031804940700531005,1.6689300537109375e-06,0.0007719993591308594
convnet_L10_F192_K2x2_5_K4x4_5_W20,0.061588432788848874,2.1457672119140625e-06,0.0012352466583251953
convnet_L10_F192_K2x2_5_K4x4_5_W30,0.09459977388381959,3.0994415283203125e-06,0.000675201416015625
convnet_L10_F192_K2x2_5_K4x4_5_W40,0.12898820161819458,2.6226043701171875e-06,0.0008740425109863281
convnet_L10_F192_K2x2_5_K4x4_5_W50,0.16095456838607788,1.1920928955078125e-06,0.0006957054138183594
convnet_L10_F192_K2x2_5_K4x4_5_W60,0.21614861965179444,9.5367431640625e-07,0.0006697177886962891
convnet_L10_F192_K2x2_5_K4x4_5_W70,0.27861432313919066,1.430511474609375e-06,0.0007596015930175781
convnet_L10_F192_K2x2_5_K4x4_5_W80,0.33981326818466184,1.430511474609375e-06,0.0006635189056396484
convnet_L10_F192_K2x2_5_K4x4_5_W90,0.42471038579940795,1.1920928955078125e-06,0.0006866455078125
convnet_L10_F192_K2x2_5_K5x5_5_W20,0.027956337928771974,1.1920928955078125e-06,0.0006618499755859375
convnet_L10_F192_K2x2_5_K5x5_5_W30,0.05713135480880737,1.1920928955078125e-06,0.0006361007690429688
convnet_L10_F192_K2x2_5_K5x5_5_W40,0.09398964643478394,3.5762786865234375e-06,0.0020520687103271484
convnet_L10_F192_K2x2_5_K5x5_5_W50,0.14358105182647704,1.430511474609375e-06,0.0006694793701171875
convnet_L10_F192_K2x2_5_K5x5_5_W60,0.19982486963272095,2.384185791015625e-06,0.0015532970428466797
convnet_L10_F192_K2x2_5_K5x5_5_W70,0.26823479175567627,9.5367431640625e-07,0.0006868839263916016
convnet_L10_F192_K2x2_5_K5x5_5_W80,0.3500414514541626,1.1920928955078125e-06,0.0006392002105712891
convnet_L10_F192_K2x2_5_K5x5_5_W90,0.44239107370376585,1.430511474609375e-06,0.0006868839263916016
