model_name,file_name,num_inferences,total_time (s),load_time (s),alloc_time (s),inference_time (s),average_latency (s)
convnet_L6_F224_K1x1_3_K4x4_3_W60,convnet_L6_F224_K1x1_3_K4x4_3_W60.trt,440,67.94856548309326,5.420897960662842,7.152557373046875e-07,60.18235492706299,0.13580261902375654
convnet_L6_F224_K1x1_3_K4x4_3_W70,convnet_L6_F224_K1x1_3_K4x4_3_W70.trt,337,67.25810289382935,4.982403993606567,7.152557373046875e-07,60.28364634513855,0.17779713426923893
convnet_L6_F224_K1x1_3_K4x4_3_W80,convnet_L6_F224_K1x1_3_K4x4_3_W80.trt,265,68.06237483024597,5.55424427986145,7.152557373046875e-07,60.25665783882141,0.22625164085963986
convnet_L6_F224_K1x1_3_K4x4_3_W90,convnet_L6_F224_K1x1_3_K4x4_3_W90.trt,212,67.88811779022217,5.211432933807373,4.76837158203125e-07,60.23612451553345,0.2828975094939178
convnet_L6_F224_K1x1_3_K5x5_3_W100,convnet_L6_F224_K1x1_3_K5x5_3_W100.trt,123,68.71453332901001,5.810468912124634,7.152557373046875e-07,60.300806283950806,0.48848817794303584
convnet_L6_F224_K1x1_3_K5x5_3_W20,convnet_L6_F224_K1x1_3_K5x5_3_W20.trt,2231,67.48434782028198,5.330370187759399,4.76837158203125e-07,60.152499198913574,0.026322771540034356
convnet_L6_F224_K1x1_3_K5x5_3_W30,convnet_L6_F224_K1x1_3_K5x5_3_W30.trt,1081,67.62201261520386,5.468311071395874,4.76837158203125e-07,60.15138602256775,0.054870850724494644
convnet_L6_F224_K1x1_3_K5x5_3_W40,convnet_L6_F224_K1x1_3_K5x5_3_W40.trt,697,67.75747442245483,5.478726148605347,7.152557373046875e-07,60.182711601257324,0.08549752331190506
convnet_L6_F224_K1x1_3_K5x5_3_W50,convnet_L6_F224_K1x1_3_K5x5_3_W50.trt,461,67.6474347114563,5.419863939285278,4.76837158203125e-07,60.130948066711426,0.12942332300860557
convnet_L6_F224_K1x1_3_K5x5_3_W60,convnet_L6_F224_K1x1_3_K5x5_3_W60.trt,334,67.81902837753296,5.516087532043457,7.152557373046875e-07,60.17286729812622,0.17901213154821338
